simulation_id,strategy_id,strategy,rank,resilience_value,winner
589,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.53932,Distributed Backup Water and Pumping Capacity
590,INF006,Equitable Critical Service Restoration Program,1,7.52163,Equitable Critical Service Restoration Program
590,INF001,Grid Redundancy and Microgrid Expansion,2,7.28898,Equitable Critical Service Restoration Program
590,INF004,Cross-Network Monitoring and Dependency Mapping,3,6.95306,Equitable Critical Service Restoration Program
590,INF005,Hybrid Wetland and Stormwater Infrastructure,4,6.93564,Equitable Critical Service Restoration Program
590,INF003,Distributed Backup Water and Pumping Capacity,5,6.86206,Equitable Critical Service Restoration Program
590,INF002,Flood-Resilient Transport Retrofit Program,6,6.85153,Equitable Critical Service Restoration Program
591,INF004,Cross-Network Monitoring and Dependency Mapping,1,7.31212,Cross-Network Monitoring and Dependency Mapping
591,INF002,Flood-Resilient Transport Retrofit Program,2,7.20214,Cross-Network Monitoring and Dependency Mapping
591,INF003,Distributed Backup Water and Pumping Capacity,3,7.12424,Cross-Network Monitoring and Dependency Mapping
591,INF001,Grid Redundancy and Microgrid Expansion,4,7.06442,Cross-Network Monitoring and Dependency Mapping
591,INF006,Equitable Critical Service Restoration Program,5,7.05341,Cross-Network Monitoring and Dependency Mapping
591,INF005,Hybrid Wetland and Stormwater Infrastructure,6,7.01947,Cross-Network Monitoring and Dependency Mapping
592,INF001,Grid Redundancy and Microgrid Expansion,1,7.47902,Grid Redundancy and Microgrid Expansion
592,INF003,Distributed Backup Water and Pumping Capacity,2,7.34193,Grid Redundancy and Microgrid Expansion
592,INF006,Equitable Critical Service Restoration Program,3,7.21564,Grid Redundancy and Microgrid Expansion
592,INF005,Hybrid Wetland and Stormwater Infrastructure,4,7.20824,Grid Redundancy and Microgrid Expansion
592,INF004,Cross-Network Monitoring and Dependency Mapping,5,6.80847,Grid Redundancy and Microgrid Expansion
592,INF002,Flood-Resilient Transport Retrofit Program,6,6.79913,Grid Redundancy and Microgrid Expansion
593,INF006,Equitable Critical Service Restoration Program,1,7.7403,Equitable Critical Service Restoration Program
593,INF001,Grid Redundancy and Microgrid Expansion,2,7.54786,Equitable Critical Service Restoration Program
593,INF002,Flood-Resilient Transport Retrofit Program,3,7.17442,Equitable Critical Service Restoration Program
593,INF005,Hybrid Wetland and Stormwater Infrastructure,4,7.11757,Equitable Critical Service Restoration Program
593,INF003,Distributed Backup Water and Pumping Capacity,5,6.94629,Equitable Critical Service Restoration Program
593,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.9423,Equitable Critical Service Restoration Program
594,INF001,Grid Redundancy and Microgrid Expansion,1,7.81555,Grid Redundancy and Microgrid Expansion
594,INF006,Equitable Critical Service Restoration Program,2,7.59108,Grid Redundancy and Microgrid Expansion
594,INF005,Hybrid Wetland and Stormwater Infrastructure,3,7.13666,Grid Redundancy and Microgrid Expansion
594,INF003,Distributed Backup Water and Pumping Capacity,4,7.10979,Grid Redundancy and Microgrid Expansion
594,INF004,Cross-Network Monitoring and Dependency Mapping,5,6.85934,Grid Redundancy and Microgrid Expansion
594,INF002,Flood-Resilient Transport Retrofit Program,6,6.67499,Grid Redundancy and Microgrid Expansion
595,INF006,Equitable Critical Service Restoration Program,1,7.89831,Equitable Critical Service Restoration Program
595,INF004,Cross-Network Monitoring and Dependency Mapping,2,7.4619,Equitable Critical Service Restoration Program
595,INF003,Distributed Backup Water and Pumping Capacity,3,7.2365,Equitable Critical Service Restoration Program
595,INF001,Grid Redundancy and Microgrid Expansion,4,7.22341,Equitable Critical Service Restoration Program
595,INF002,Flood-Resilient Transport Retrofit Program,5,7.05623,Equitable Critical Service Restoration Program
595,INF005,Hybrid Wetland and Stormwater Infrastructure,6,7.04949,Equitable Critical Service Restoration Program
596,INF001,Grid Redundancy and Microgrid Expansion,1,7.47341,Grid Redundancy and Microgrid Expansion
596,INF002,Flood-Resilient Transport Retrofit Program,2,7.35424,Grid Redundancy and Microgrid Expansion
596,INF003,Distributed Backup Water and Pumping Capacity,3,7.13692,Grid Redundancy and Microgrid Expansion
596,INF006,Equitable Critical Service Restoration Program,4,7.13352,Grid Redundancy and Microgrid Expansion
596,INF005,Hybrid Wetland and Stormwater Infrastructure,5,7.0767,Grid Redundancy and Microgrid Expansion
596,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.77578,Grid Redundancy and Microgrid Expansion
597,INF001,Grid Redundancy and Microgrid Expansion,1,7.41399,Grid Redundancy and Microgrid Expansion
597,INF006,Equitable Critical Service Restoration Program,2,7.22869,Grid Redundancy and Microgrid Expansion
597,INF002,Flood-Resilient Transport Retrofit Program,3,7.21751,Grid Redundancy and Microgrid Expansion
597,INF003,Distributed Backup Water and Pumping Capacity,4,7.13112,Grid Redundancy and Microgrid Expansion
597,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.96257,Grid Redundancy and Microgrid Expansion
597,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.89802,Grid Redundancy and Microgrid Expansion
598,INF004,Cross-Network Monitoring and Dependency Mapping,1,7.5445,Cross-Network Monitoring and Dependency Mapping
598,INF001,Grid Redundancy and Microgrid Expansion,2,7.41816,Cross-Network Monitoring and Dependency Mapping
598,INF006,Equitable Critical Service Restoration Program,3,7.23972,Cross-Network Monitoring and Dependency Mapping
598,INF003,Distributed Backup Water and Pumping Capacity,4,7.18932,Cross-Network Monitoring and Dependency Mapping
598,INF005,Hybrid Wetland and Stormwater Infrastructure,5,7.09465,Cross-Network Monitoring and Dependency Mapping
598,INF002,Flood-Resilient Transport Retrofit Program,6,7.07753,Cross-Network Monitoring and Dependency Mapping
599,INF001,Grid Redundancy and Microgrid Expansion,1,7.80827,Grid Redundancy and Microgrid Expansion
599,INF006,Equitable Critical Service Restoration Program,2,7.55147,Grid Redundancy and Microgrid Expansion
599,INF005,Hybrid Wetland and Stormwater Infrastructure,3,6.95609,Grid Redundancy and Microgrid Expansion
599,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.82009,Grid Redundancy and Microgrid Expansion
599,INF003,Distributed Backup Water and Pumping Capacity,5,6.78983,Grid Redundancy and Microgrid Expansion
599,INF002,Flood-Resilient Transport Retrofit Program,6,6.3741,Grid Redundancy and Microgrid Expansion
600,INF006,Equitable Critical Service Restoration Program,1,7.19172,Equitable Critical Service Restoration Program
600,INF002,Flood-Resilient Transport Retrofit Program,2,7.0865,Equitable Critical Service Restoration Program
600,INF005,Hybrid Wetland and Stormwater Infrastructure,3,6.92548,Equitable Critical Service Restoration Program
600,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.91305,Equitable Critical Service Restoration Program
600,INF003,Distributed Backup Water and Pumping Capacity,5,6.78496,Equitable Critical Service Restoration Program
600,INF001,Grid Redundancy and Microgrid Expansion,6,6.78077,Equitable Critical Service Restoration Program
601,INF006,Equitable Critical Service Restoration Program,1,7.25724,Equitable Critical Service Restoration Program
601,INF002,Flood-Resilient Transport Retrofit Program,2,7.21697,Equitable Critical Service Restoration Program
601,INF005,Hybrid Wetland and Stormwater Infrastructure,3,6.92602,Equitable Critical Service Restoration Program
601,INF001,Grid Redundancy and Microgrid Expansion,4,6.87758,Equitable Critical Service Restoration Program
601,INF003,Distributed Backup Water and Pumping Capacity,5,6.87499,Equitable Critical Service Restoration Program
601,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.87038,Equitable Critical Service Restoration Program
602,INF001,Grid Redundancy and Microgrid Expansion,1,7.69325,Grid Redundancy and Microgrid Expansion
602,INF006,Equitable Critical Service Restoration Program,2,7.63574,Grid Redundancy and Microgrid Expansion
602,INF005,Hybrid Wetland and Stormwater Infrastructure,3,7.1522,Grid Redundancy and Microgrid Expansion
602,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.99361,Grid Redundancy and Microgrid Expansion
602,INF003,Distributed Backup Water and Pumping Capacity,5,6.97996,Grid Redundancy and Microgrid Expansion
602,INF002,Flood-Resilient Transport Retrofit Program,6,6.71561,Grid Redundancy and Microgrid Expansion
603,INF001,Grid Redundancy and Microgrid Expansion,1,7.82489,Grid Redundancy and Microgrid Expansion
603,INF006,Equitable Critical Service Restoration Program,2,7.70006,Grid Redundancy and Microgrid Expansion
603,INF003,Distributed Backup Water and Pumping Capacity,3,7.69462,Grid Redundancy and Microgrid Expansion
603,INF002,Flood-Resilient Transport Retrofit Program,4,7.02158,Grid Redundancy and Microgrid Expansion
603,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.8062,Grid Redundancy and Microgrid Expansion
603,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.77578,Grid Redundancy and Microgrid Expansion
604,INF001,Grid Redundancy and Microgrid Expansion,1,7.56516,Grid Redundancy and Microgrid Expansion
604,INF006,Equitable Critical Service Restoration Program,2,7.52208,Grid Redundancy and Microgrid Expansion
604,INF004,Cross-Network Monitoring and Dependency Mapping,3,7.24504,Grid Redundancy and Microgrid Expansion
604,INF005,Hybrid Wetland and Stormwater Infrastructure,4,7.10413,Grid Redundancy and Microgrid Expansion
604,INF003,Distributed Backup Water and Pumping Capacity,5,7.04654,Grid Redundancy and Microgrid Expansion
604,INF002,Flood-Resilient Transport Retrofit Program,6,6.7151,Grid Redundancy and Microgrid Expansion
605,INF001,Grid Redundancy and Microgrid Expansion,1,7.74493,Grid Redundancy and Microgrid Expansion
605,INF005,Hybrid Wetland and Stormwater Infrastructure,2,7.30172,Grid Redundancy and Microgrid Expansion
605,INF006,Equitable Critical Service Restoration Program,3,7.25134,Grid Redundancy and Microgrid Expansion
605,INF003,Distributed Backup Water and Pumping Capacity,4,7.07128,Grid Redundancy and Microgrid Expansion
605,INF002,Flood-Resilient Transport Retrofit Program,5,7.02617,Grid Redundancy and Microgrid Expansion
605,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.73906,Grid Redundancy and Microgrid Expansion
606,INF001,Grid Redundancy and Microgrid Expansion,1,7.54717,Grid Redundancy and Microgrid Expansion
606,INF004,Cross-Network Monitoring and Dependency Mapping,2,7.34945,Grid Redundancy and Microgrid Expansion
606,INF006,Equitable Critical Service Restoration Program,3,7.24476,Grid Redundancy and Microgrid Expansion
606,INF005,Hybrid Wetland and Stormwater Infrastructure,4,6.86115,Grid Redundancy and Microgrid Expansion
606,INF002,Flood-Resilient Transport Retrofit Program,5,6.76049,Grid Redundancy and Microgrid Expansion
606,INF003,Distributed Backup Water and Pumping Capacity,6,6.50217,Grid Redundancy and Microgrid Expansion
607,INF005,Hybrid Wetland and Stormwater Infrastructure,1,7.32951,Hybrid Wetland and Stormwater Infrastructure
607,INF001,Grid Redundancy and Microgrid Expansion,2,7.12713,Hybrid Wetland and Stormwater Infrastructure
607,INF003,Distributed Backup Water and Pumping Capacity,3,7.11028,Hybrid Wetland and Stormwater Infrastructure
607,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.98951,Hybrid Wetland and Stormwater Infrastructure
607,INF006,Equitable Critical Service Restoration Program,5,6.97172,Hybrid Wetland and Stormwater Infrastructure
607,INF002,Flood-Resilient Transport Retrofit Program,6,6.64624,Hybrid Wetland and Stormwater Infrastructure
608,INF001,Grid Redundancy and Microgrid Expansion,1,7.74912,Grid Redundancy and Microgrid Expansion
608,INF006,Equitable Critical Service Restoration Program,2,7.52121,Grid Redundancy and Microgrid Expansion
608,INF003,Distributed Backup Water and Pumping Capacity,3,7.35677,Grid Redundancy and Microgrid Expansion
608,INF005,Hybrid Wetland and Stormwater Infrastructure,4,6.85253,Grid Redundancy and Microgrid Expansion
608,INF004,Cross-Network Monitoring and Dependency Mapping,5,6.80159,Grid Redundancy and Microgrid Expansion
608,INF002,Flood-Resilient Transport Retrofit Program,6,6.40836,Grid Redundancy and Microgrid Expansion
609,INF001,Grid Redundancy and Microgrid Expansion,1,7.46653,Grid Redundancy and Microgrid Expansion
609,INF006,Equitable Critical Service Restoration Program,2,7.20367,Grid Redundancy and Microgrid Expansion
609,INF003,Distributed Backup Water and Pumping Capacity,3,6.92908,Grid Redundancy and Microgrid Expansion
609,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.866,Grid Redundancy and Microgrid Expansion
609,INF002,Flood-Resilient Transport Retrofit Program,5,6.63113,Grid Redundancy and Microgrid Expansion
609,INF005,Hybrid Wetland and Stormwater Infrastructure,6,6.61628,Grid Redundancy and Microgrid Expansion
610,INF006,Equitable Critical Service Restoration Program,1,7.36407,Equitable Critical Service Restoration Program
610,INF005,Hybrid Wetland and Stormwater Infrastructure,2,7.28672,Equitable Critical Service Restoration Program
610,INF003,Distributed Backup Water and Pumping Capacity,3,7.25779,Equitable Critical Service Restoration Program
610,INF002,Flood-Resilient Transport Retrofit Program,4,7.24423,Equitable Critical Service Restoration Program
610,INF001,Grid Redundancy and Microgrid Expansion,5,7.10292,Equitable Critical Service Restoration Program
610,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.93353,Equitable Critical Service Restoration Program
611,INF006,Equitable Critical Service Restoration Program,1,7.84501,Equitable Critical Service Restoration Program
611,INF001,Grid Redundancy and Microgrid Expansion,2,7.06229,Equitable Critical Service Restoration Program
611,INF003,Distributed Backup Water and Pumping Capacity,3,6.98007,Equitable Critical Service Restoration Program
611,INF005,Hybrid Wetland and Stormwater Infrastructure,4,6.93108,Equitable Critical Service Restoration Program
611,INF002,Flood-Resilient Transport Retrofit Program,5,6.86193,Equitable Critical Service Restoration Program
611,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.82158,Equitable Critical Service Restoration Program
612,INF005,Hybrid Wetland and Stormwater Infrastructure,1,7.51101,Hybrid Wetland and Stormwater Infrastructure
612,INF006,Equitable Critical Service Restoration Program,2,7.51062,Hybrid Wetland and Stormwater Infrastructure
612,INF001,Grid Redundancy and Microgrid Expansion,3,7.35933,Hybrid Wetland and Stormwater Infrastructure
612,INF003,Distributed Backup Water and Pumping Capacity,4,7.23719,Hybrid Wetland and Stormwater Infrastructure
612,INF004,Cross-Network Monitoring and Dependency Mapping,5,6.98985,Hybrid Wetland and Stormwater Infrastructure
612,INF002,Flood-Resilient Transport Retrofit Program,6,6.85767,Hybrid Wetland and Stormwater Infrastructure
613,INF001,Grid Redundancy and Microgrid Expansion,1,7.65361,Grid Redundancy and Microgrid Expansion
613,INF006,Equitable Critical Service Restoration Program,2,7.59927,Grid Redundancy and Microgrid Expansion
613,INF003,Distributed Backup Water and Pumping Capacity,3,7.23066,Grid Redundancy and Microgrid Expansion
613,INF002,Flood-Resilient Transport Retrofit Program,4,6.91445,Grid Redundancy and Microgrid Expansion
613,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.87005,Grid Redundancy and Microgrid Expansion
613,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.81797,Grid Redundancy and Microgrid Expansion
614,INF006,Equitable Critical Service Restoration Program,1,7.80822,Equitable Critical Service Restoration Program
614,INF001,Grid Redundancy and Microgrid Expansion,2,7.18932,Equitable Critical Service Restoration Program
614,INF002,Flood-Resilient Transport Retrofit Program,3,6.95334,Equitable Critical Service Restoration Program
614,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.80466,Equitable Critical Service Restoration Program
614,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.80427,Equitable Critical Service Restoration Program
614,INF003,Distributed Backup Water and Pumping Capacity,6,6.47516,Equitable Critical Service Restoration Program
615,INF006,Equitable Critical Service Restoration Program,1,7.72683,Equitable Critical Service Restoration Program
615,INF001,Grid Redundancy and Microgrid Expansion,2,7.43997,Equitable Critical Service Restoration Program
615,INF004,Cross-Network Monitoring and Dependency Mapping,3,7.37317,Equitable Critical Service Restoration Program
615,INF003,Distributed Backup Water and Pumping Capacity,4,7.06198,Equitable Critical Service Restoration Program
615,INF002,Flood-Resilient Transport Retrofit Program,5,7.04608,Equitable Critical Service Restoration Program
615,INF005,Hybrid Wetland and Stormwater Infrastructure,6,6.84312,Equitable Critical Service Restoration Program
616,INF001,Grid Redundancy and Microgrid Expansion,1,7.64969,Grid Redundancy and Microgrid Expansion
616,INF006,Equitable Critical Service Restoration Program,2,7.39597,Grid Redundancy and Microgrid Expansion
616,INF003,Distributed Backup Water and Pumping Capacity,3,7.29486,Grid Redundancy and Microgrid Expansion
616,INF005,Hybrid Wetland and Stormwater Infrastructure,4,7.24215,Grid Redundancy and Microgrid Expansion
616,INF002,Flood-Resilient Transport Retrofit Program,5,7.0463,Grid Redundancy and Microgrid Expansion
616,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.87695,Grid Redundancy and Microgrid Expansion
617,INF001,Grid Redundancy and Microgrid Expansion,1,7.55623,Grid Redundancy and Microgrid Expansion
617,INF006,Equitable Critical Service Restoration Program,2,7.55482,Grid Redundancy and Microgrid Expansion
617,INF003,Distributed Backup Water and Pumping Capacity,3,7.39459,Grid Redundancy and Microgrid Expansion
617,INF005,Hybrid Wetland and Stormwater Infrastructure,4,7.03574,Grid Redundancy and Microgrid Expansion
617,INF002,Flood-Resilient Transport Retrofit Program,5,6.83092,Grid Redundancy and Microgrid Expansion
617,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.74741,Grid Redundancy and Microgrid Expansion
618,INF001,Grid Redundancy and Microgrid Expansion,1,7.59944,Grid Redundancy and Microgrid Expansion
618,INF006,Equitable Critical Service Restoration Program,2,7.34154,Grid Redundancy and Microgrid Expansion
618,INF003,Distributed Backup Water and Pumping Capacity,3,7.2974,Grid Redundancy and Microgrid Expansion
618,INF004,Cross-Network Monitoring and Dependency Mapping,4,7.18095,Grid Redundancy and Microgrid Expansion
618,INF005,Hybrid Wetland and Stormwater Infrastructure,5,7.15993,Grid Redundancy and Microgrid Expansion
618,INF002,Flood-Resilient Transport Retrofit Program,6,6.69709,Grid Redundancy and Microgrid Expansion
619,INF001,Grid Redundancy and Microgrid Expansion,1,7.33019,Grid Redundancy and Microgrid Expansion
619,INF006,Equitable Critical Service Restoration Program,2,7.14358,Grid Redundancy and Microgrid Expansion
619,INF004,Cross-Network Monitoring and Dependency Mapping,3,7.03692,Grid Redundancy and Microgrid Expansion
619,INF003,Distributed Backup Water and Pumping Capacity,4,7.02526,Grid Redundancy and Microgrid Expansion
619,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.99854,Grid Redundancy and Microgrid Expansion
619,INF002,Flood-Resilient Transport Retrofit Program,6,6.71403,Grid Redundancy and Microgrid Expansion
620,INF001,Grid Redundancy and Microgrid Expansion,1,7.79173,Grid Redundancy and Microgrid Expansion
620,INF006,Equitable Critical Service Restoration Program,2,7.62433,Grid Redundancy and Microgrid Expansion
620,INF005,Hybrid Wetland and Stormwater Infrastructure,3,7.44182,Grid Redundancy and Microgrid Expansion
620,INF003,Distributed Backup Water and Pumping Capacity,4,7.42062,Grid Redundancy and Microgrid Expansion
620,INF002,Flood-Resilient Transport Retrofit Program,5,6.77598,Grid Redundancy and Microgrid Expansion
620,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.61692,Grid Redundancy and Microgrid Expansion
621,INF003,Distributed Backup Water and Pumping Capacity,1,7.80125,Distributed Backup Water and Pumping Capacity
621,INF006,Equitable Critical Service Restoration Program,2,7.56092,Distributed Backup Water and Pumping Capacity
621,INF001,Grid Redundancy and Microgrid Expansion,3,7.51858,Distributed Backup Water and Pumping Capacity
621,INF002,Flood-Resilient Transport Retrofit Program,4,7.11824,Distributed Backup Water and Pumping Capacity
621,INF005,Hybrid Wetland and Stormwater Infrastructure,5,7.02534,Distributed Backup Water and Pumping Capacity
621,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.76071,Distributed Backup Water and Pumping Capacity
622,INF006,Equitable Critical Service Restoration Program,1,7.79706,Equitable Critical Service Restoration Program
622,INF001,Grid Redundancy and Microgrid Expansion,2,7.21419,Equitable Critical Service Restoration Program
622,INF003,Distributed Backup Water and Pumping Capacity,3,7.05997,Equitable Critical Service Restoration Program
622,INF002,Flood-Resilient Transport Retrofit Program,4,7.0,Equitable Critical Service Restoration Program
622,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.72379,Equitable Critical Service Restoration Program
622,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.66963,Equitable Critical Service Restoration Program
623,INF001,Grid Redundancy and Microgrid Expansion,1,7.44974,Grid Redundancy and Microgrid Expansion
623,INF002,Flood-Resilient Transport Retrofit Program,2,7.16333,Grid Redundancy and Microgrid Expansion
623,INF006,Equitable Critical Service Restoration Program,3,7.11112,Grid Redundancy and Microgrid Expansion
623,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.99633,Grid Redundancy and Microgrid Expansion
623,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.90148,Grid Redundancy and Microgrid Expansion
623,INF003,Distributed Backup Water and Pumping Capacity,6,6.83822,Grid Redundancy and Microgrid Expansion
624,INF001,Grid Redundancy and Microgrid Expansion,1,7.44539,Grid Redundancy and Microgrid Expansion
624,INF006,Equitable Critical Service Restoration Program,2,7.44264,Grid Redundancy and Microgrid Expansion
624,INF003,Distributed Backup Water and Pumping Capacity,3,7.25652,Grid Redundancy and Microgrid Expansion
624,INF004,Cross-Network Monitoring and Dependency Mapping,4,7.01874,Grid Redundancy and Microgrid Expansion
624,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.91806,Grid Redundancy and Microgrid Expansion
624,INF002,Flood-Resilient Transport Retrofit Program,6,6.90007,Grid Redundancy and Microgrid Expansion
625,INF006,Equitable Critical Service Restoration Program,1,7.77315,Equitable Critical Service Restoration Program
625,INF003,Distributed Backup Water and Pumping Capacity,2,7.26636,Equitable Critical Service Restoration Program
625,INF001,Grid Redundancy and Microgrid Expansion,3,7.25776,Equitable Critical Service Restoration Program
625,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.99438,Equitable Critical Service Restoration Program
625,INF002,Flood-Resilient Transport Retrofit Program,5,6.9076,Equitable Critical Service Restoration Program
625,INF005,Hybrid Wetland and Stormwater Infrastructure,6,6.71792,Equitable Critical Service Restoration Program
626,INF001,Grid Redundancy and Microgrid Expansion,1,7.56525,Grid Redundancy and Microgrid Expansion
626,INF006,Equitable Critical Service Restoration Program,2,7.3242,Grid Redundancy and Microgrid Expansion
626,INF003,Distributed Backup Water and Pumping Capacity,3,7.25217,Grid Redundancy and Microgrid Expansion
626,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.92268,Grid Redundancy and Microgrid Expansion
626,INF002,Flood-Resilient Transport Retrofit Program,5,6.78701,Grid Redundancy and Microgrid Expansion
626,INF005,Hybrid Wetland and Stormwater Infrastructure,6,6.46228,Grid Redundancy and Microgrid Expansion
627,INF006,Equitable Critical Service Restoration Program,1,7.68936,Equitable Critical Service Restoration Program
627,INF002,Flood-Resilient Transport Retrofit Program,2,7.39077,Equitable Critical Service Restoration Program
627,INF005,Hybrid Wetland and Stormwater Infrastructure,3,7.1318,Equitable Critical Service Restoration Program
627,INF001,Grid Redundancy and Microgrid Expansion,4,7.10524,Equitable Critical Service Restoration Program
627,INF004,Cross-Network Monitoring and Dependency Mapping,5,7.0352,Equitable Critical Service Restoration Program
627,INF003,Distributed Backup Water and Pumping Capacity,6,6.90351,Equitable Critical Service Restoration Program
628,INF006,Equitable Critical Service Restoration Program,1,8.06282,Equitable Critical Service Restoration Program
628,INF001,Grid Redundancy and Microgrid Expansion,2,7.36345,Equitable Critical Service Restoration Program
628,INF004,Cross-Network Monitoring and Dependency Mapping,3,7.35996,Equitable Critical Service Restoration Program
628,INF003,Distributed Backup Water and Pumping Capacity,4,7.26538,Equitable Critical Service Restoration Program
628,INF005,Hybrid Wetland and Stormwater Infrastructure,5,7.13474,Equitable Critical Service Restoration Program
628,INF002,Flood-Resilient Transport Retrofit Program,6,6.90759,Equitable Critical Service Restoration Program
629,INF003,Distributed Backup Water and Pumping Capacity,1,7.59658,Distributed Backup Water and Pumping Capacity
629,INF006,Equitable Critical Service Restoration Program,2,7.5687,Distributed Backup Water and Pumping Capacity
629,INF001,Grid Redundancy and Microgrid Expansion,3,7.45325,Distributed Backup Water and Pumping Capacity
629,INF002,Flood-Resilient Transport Retrofit Program,4,7.30194,Distributed Backup Water and Pumping Capacity
629,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.94639,Distributed Backup Water and Pumping Capacity
629,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.90436,Distributed Backup Water and Pumping Capacity
630,INF006,Equitable Critical Service Restoration Program,1,7.66598,Equitable Critical Service Restoration Program
630,INF001,Grid Redundancy and Microgrid Expansion,2,7.18995,Equitable Critical Service Restoration Program
630,INF003,Distributed Backup Water and Pumping Capacity,3,7.04194,Equitable Critical Service Restoration Program
630,INF004,Cross-Network Monitoring and Dependency Mapping,4,6.99867,Equitable Critical Service Restoration Program
630,INF005,Hybrid Wetland and Stormwater Infrastructure,5,6.95901,Equitable Critical Service Restoration Program
630,INF002,Flood-Resilient Transport Retrofit Program,6,6.68135,Equitable Critical Service Restoration Program
631,INF006,Equitable Critical Service Restoration Program,1,7.92099,Equitable Critical Service Restoration Program
631,INF001,Grid Redundancy and Microgrid Expansion,2,7.40766,Equitable Critical Service Restoration Program
631,INF003,Distributed Backup Water and Pumping Capacity,3,7.15058,Equitable Critical Service Restoration Program
631,INF002,Flood-Resilient Transport Retrofit Program,4,7.14839,Equitable Critical Service Restoration Program
631,INF005,Hybrid Wetland and Stormwater Infrastructure,5,7.05419,Equitable Critical Service Restoration Program
631,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.80016,Equitable Critical Service Restoration Program
632,INF006,Equitable Critical Service Restoration Program,1,7.51817,Equitable Critical Service Restoration Program
632,INF002,Flood-Resilient Transport Retrofit Program,2,7.12033,Equitable Critical Service Restoration Program
632,INF004,Cross-Network Monitoring and Dependency Mapping,3,7.09954,Equitable Critical Service Restoration Program
632,INF005,Hybrid Wetland and Stormwater Infrastructure,4,7.09663,Equitable Critical Service Restoration Program
632,INF001,Grid Redundancy and Microgrid Expansion,5,7.08312,Equitable Critical Service Restoration Program
632,INF003,Distributed Backup Water and Pumping Capacity,6,6.99785,Equitable Critical Service Restoration Program
633,INF006,Equitable Critical Service Restoration Program,1,7.70024,Equitable Critical Service Restoration Program
633,INF003,Distributed Backup Water and Pumping Capacity,2,7.54867,Equitable Critical Service Restoration Program
633,INF001,Grid Redundancy and Microgrid Expansion,3,7.45116,Equitable Critical Service Restoration Program
633,INF004,Cross-Network Monitoring and Dependency Mapping,4,7.25602,Equitable Critical Service Restoration Program
633,INF002,Flood-Resilient Transport Retrofit Program,5,7.18424,Equitable Critical Service Restoration Program
633,INF005,Hybrid Wetland and Stormwater Infrastructure,6,6.64645,Equitable Critical Service Restoration Program
634,INF006,Equitable Critical Service Restoration Program,1,7.68933,Equitable Critical Service Restoration Program
634,INF001,Grid Redundancy and Microgrid Expansion,2,7.53977,Equitable Critical Service Restoration Program
634,INF002,Flood-Resilient Transport Retrofit Program,3,7.35299,Equitable Critical Service Restoration Program
634,INF005,Hybrid Wetland and Stormwater Infrastructure,4,7.17525,Equitable Critical Service Restoration Program
634,INF003,Distributed Backup Water and Pumping Capacity,5,7.03422,Equitable Critical Service Restoration Program
634,INF004,Cross-Network Monitoring and Dependency Mapping,6,6.6054,Equitable Critical Service Restoration Program
635,INF006,Equitable Critical Service Restoration Program,1,7.76299,Equitable Critical Service Restoration Program
635,INF003,Distributed Backup Water and Pumping Capacity,2,7.4582,Equitable Critical Service Restoration Program
635,INF001,Grid Redundancy and Microgrid Expansion,3,7.18115,Equitable Critical Service Restoration Program
635,INF005,Hybrid Wetland and Stormwater Infrastructure,4,7.03849,Equitable Critical Service Restoration Program
635,INF004,Cross-Network Monitoring and Dependency Mapping,5,6.59312,Equitable Critical Service Restoration Program
635,INF002,Flood-Resilient Transport Retrofit Program,6,6.56082,Equitable Critical Service Restoration Program
