system_id,system,system_domain,time,event,stress_load,response_capacity,service_level,interdependence_coupling,equity_adjusted_service
SYS004,Hospital and Public Health Support Network,health infrastructure,2,background infrastructure stress,0.17799,0.26087,1.0,0.78125,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,3,background infrastructure stress,0.17866,0.2608,1.0,0.7817,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,4,background infrastructure stress,0.17568,0.26073,1.0,0.78208,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,5,background infrastructure stress,0.1753,0.26067,1.0,0.78246,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,6,background infrastructure stress,0.17942,0.26061,1.0,0.78292,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,7,background infrastructure stress,0.17671,0.26053,1.0,0.78333,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,8,background infrastructure stress,0.17903,0.26047,1.0,0.78378,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,9,background infrastructure stress,0.18304,0.26039,1.0,0.78432,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,10,background infrastructure stress,0.18349,0.26031,1.0,0.78487,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,11,background infrastructure stress,0.17893,0.26022,1.0,0.78532,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,12,Extreme rainfall and transport flooding,0.73304,0.26015,0.89943,0.79686,0.78258
SYS004,Hospital and Public Health Support Network,health infrastructure,13,background infrastructure stress,0.18113,0.2583,0.97418,0.79738,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,14,background infrastructure stress,0.18265,0.25822,1.0,0.79794,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,15,background infrastructure stress,0.18734,0.25813,1.0,0.79859,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,16,background infrastructure stress,0.18246,0.25803,1.0,0.79914,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,17,background infrastructure stress,0.1844,0.25794,1.0,0.79973,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,18,background infrastructure stress,0.18417,0.25784,1.0,0.80032,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,19,background infrastructure stress,0.18488,0.25775,1.0,0.80093,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,20,background infrastructure stress,0.18815,0.25765,1.0,0.8016,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,21,background infrastructure stress,0.18642,0.25754,1.0,0.80224,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,22,background infrastructure stress,0.18854,0.25744,1.0,0.80292,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,23,background infrastructure stress,0.19133,0.25733,1.0,0.80366,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,24,background infrastructure stress,0.19185,0.25722,1.0,0.80441,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,25,background infrastructure stress,0.19035,0.2571,1.0,0.80513,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,26,background infrastructure stress,0.19347,0.25698,1.0,0.80591,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,27,Heatwave with grid demand surge,0.75391,0.25685,0.89045,0.81791,0.76479
SYS004,Hospital and Public Health Support Network,health infrastructure,28,background infrastructure stress,0.19455,0.25493,0.95854,0.81874,0.99504
SYS004,Hospital and Public Health Support Network,health infrastructure,29,background infrastructure stress,0.19689,0.2548,1.0,0.81962,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,30,background infrastructure stress,0.19357,0.25466,1.0,0.82044,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,31,background infrastructure stress,0.19499,0.25453,1.0,0.82128,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,32,background infrastructure stress,0.19703,0.25439,1.0,0.82217,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,33,background infrastructure stress,0.20012,0.25425,1.0,0.82312,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,34,background infrastructure stress,0.19852,0.2541,1.0,0.82404,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,35,background infrastructure stress,0.19815,0.25395,1.0,0.82496,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,36,background infrastructure stress,0.19725,0.25381,1.0,0.82586,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,37,background infrastructure stress,0.19806,0.25366,1.0,0.82677,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,38,background infrastructure stress,0.19823,0.25352,1.0,0.8277,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,39,background infrastructure stress,0.20409,0.25337,1.0,0.82874,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,40,background infrastructure stress,0.20404,0.2532,1.0,0.82978,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,41,background infrastructure stress,0.20472,0.25304,1.0,0.83084,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,42,Wildfire corridor and smoke disruption,0.7615,0.25287,0.88523,0.84303,0.78013
SYS004,Hospital and Public Health Support Network,health infrastructure,43,background infrastructure stress,0.20483,0.25091,0.94722,0.84412,0.98329
SYS004,Hospital and Public Health Support Network,health infrastructure,44,background infrastructure stress,0.20669,0.25074,1.0,0.84525,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,45,background infrastructure stress,0.20453,0.25056,1.0,0.84633,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,46,background infrastructure stress,0.20642,0.25039,1.0,0.84745,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,47,background infrastructure stress,0.20477,0.25021,1.0,0.84855,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,48,background infrastructure stress,0.20727,0.25003,1.0,0.84969,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,49,background infrastructure stress,0.20678,0.24985,1.0,0.85083,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,50,background infrastructure stress,0.20638,0.24967,1.0,0.85196,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,51,background infrastructure stress,0.21259,0.24949,1.0,0.85322,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,52,background infrastructure stress,0.20765,0.24929,1.0,0.85438,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,53,background infrastructure stress,0.21317,0.2491,1.0,0.85565,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,54,background infrastructure stress,0.21305,0.2489,1.0,0.85693,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,55,background infrastructure stress,0.20956,0.24869,1.0,0.85813,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,56,Cyber-physical control disruption,0.73218,0.2485,0.89155,0.8698,0.80069
SYS004,Hospital and Public Health Support Network,health infrastructure,57,background infrastructure stress,0.2148,0.24663,0.94736,0.87113,0.98343
SYS004,Hospital and Public Health Support Network,health infrastructure,58,background infrastructure stress,0.21894,0.24642,1.0,0.87255,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,59,background infrastructure stress,0.21955,0.24619,1.0,0.87399,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,60,background infrastructure stress,0.21735,0.24596,1.0,0.87539,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,61,background infrastructure stress,0.21944,0.24574,1.0,0.87683,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,62,background infrastructure stress,0.21969,0.24551,1.0,0.87827,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,63,background infrastructure stress,0.21753,0.24528,1.0,0.87968,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,64,background infrastructure stress,0.21996,0.24505,1.0,0.88114,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,65,background infrastructure stress,0.22096,0.24482,1.0,0.88262,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,66,background infrastructure stress,0.22026,0.24458,1.0,0.88409,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,67,background infrastructure stress,0.22383,0.24435,1.0,0.88564,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,68,background infrastructure stress,0.22197,0.2441,1.0,0.88715,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,69,background infrastructure stress,0.22473,0.24386,1.0,0.88871,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,70,Compound power water health outage,0.83425,0.24361,0.85547,0.90248,0.72516
SYS004,Hospital and Public Health Support Network,health infrastructure,71,background infrastructure stress,0.22292,0.2414,0.90501,0.90404,0.93948
SYS004,Hospital and Public Health Support Network,health infrastructure,72,background infrastructure stress,0.2262,0.24115,0.95334,0.90567,0.98964
SYS004,Hospital and Public Health Support Network,health infrastructure,73,background infrastructure stress,0.22417,0.24089,1.0,0.90726,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,74,background infrastructure stress,0.22897,0.24064,1.0,0.90895,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,75,background infrastructure stress,0.23121,0.24037,1.0,0.91069,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,76,background infrastructure stress,0.22968,0.24009,1.0,0.9124,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,77,background infrastructure stress,0.23054,0.23982,1.0,0.91414,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,78,background infrastructure stress,0.23164,0.23954,1.0,0.9159,1.0
SYS004,Hospital and Public Health Support Network,health infrastructure,79,background infrastructure stress,0.22968,0.23926,1.0,0.91762,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,0,background infrastructure stress,0.18333,0.2952,0.95558,0.82012,0.97912
SYS005,Telecommunications and Emergency Data Network,digital communications,1,background infrastructure stress,0.18325,0.29518,1.0,0.82025,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,2,background infrastructure stress,0.18281,0.29516,1.0,0.82036,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,3,background infrastructure stress,0.1799,0.29514,1.0,0.82042,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,4,background infrastructure stress,0.18111,0.29513,1.0,0.8205,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,5,background infrastructure stress,0.18423,0.29512,1.0,0.82064,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,6,background infrastructure stress,0.18539,0.2951,1.0,0.82081,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,7,background infrastructure stress,0.18054,0.29507,1.0,0.82088,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,8,background infrastructure stress,0.18207,0.29506,1.0,0.82098,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,9,background infrastructure stress,0.18754,0.29504,1.0,0.82119,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,10,background infrastructure stress,0.18279,0.29501,1.0,0.8213,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,11,background infrastructure stress,0.18696,0.29499,1.0,0.8215,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,12,Extreme rainfall and transport flooding,0.73738,0.29496,0.89811,0.83271,0.76936
SYS005,Telecommunications and Emergency Data Network,digital communications,13,background infrastructure stress,0.18712,0.29317,0.97105,0.83294,0.99497
SYS005,Telecommunications and Emergency Data Network,digital communications,14,background infrastructure stress,0.1898,0.29313,1.0,0.83321,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,15,background infrastructure stress,0.19181,0.29309,1.0,0.83353,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,16,background infrastructure stress,0.19044,0.29303,1.0,0.83383,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,17,background infrastructure stress,0.18969,0.29299,1.0,0.8341,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,18,background infrastructure stress,0.18976,0.29294,1.0,0.83438,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,19,background infrastructure stress,0.19233,0.2929,1.0,0.83472,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,20,background infrastructure stress,0.19292,0.29285,1.0,0.83506,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,21,background infrastructure stress,0.19198,0.29279,1.0,0.83539,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,22,background infrastructure stress,0.19291,0.29274,1.0,0.83573,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,23,background infrastructure stress,0.19393,0.29268,1.0,0.8361,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,24,background infrastructure stress,0.19258,0.29262,1.0,0.83644,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,25,background infrastructure stress,0.19259,0.29257,1.0,0.83678,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,26,background infrastructure stress,0.19578,0.29252,1.0,0.83718,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,27,Heatwave with grid demand surge,0.75766,0.29245,0.88986,0.84883,0.75233
SYS005,Telecommunications and Emergency Data Network,digital communications,28,background infrastructure stress,0.19505,0.29059,0.95846,0.84924,0.98207
SYS005,Telecommunications and Emergency Data Network,digital communications,29,background infrastructure stress,0.19899,0.29052,1.0,0.84974,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,30,background infrastructure stress,0.20094,0.29044,1.0,0.85027,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,31,background infrastructure stress,0.20169,0.29036,1.0,0.85082,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,32,background infrastructure stress,0.19834,0.29027,1.0,0.8513,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,33,background infrastructure stress,0.20001,0.29019,1.0,0.85182,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,34,background infrastructure stress,0.20403,0.29011,1.0,0.85242,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,35,background infrastructure stress,0.20071,0.29001,1.0,0.85295,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,36,background infrastructure stress,0.20564,0.28993,1.0,0.85359,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,37,background infrastructure stress,0.20084,0.28983,1.0,0.85413,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,38,background infrastructure stress,0.20576,0.28974,1.0,0.85476,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,39,background infrastructure stress,0.20091,0.28964,1.0,0.85531,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,40,background infrastructure stress,0.20574,0.28955,1.0,0.85595,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,41,background infrastructure stress,0.20726,0.28945,1.0,0.85662,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,42,Wildfire corridor and smoke disruption,0.76459,0.28934,0.88547,0.86844,0.76844
SYS005,Telecommunications and Emergency Data Network,digital communications,43,background infrastructure stress,0.20801,0.28745,0.94772,0.86915,0.97107
SYS005,Telecommunications and Emergency Data Network,digital communications,44,background infrastructure stress,0.20918,0.28734,1.0,0.86989,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,45,background infrastructure stress,0.21168,0.28722,1.0,0.87067,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,46,background infrastructure stress,0.21284,0.28709,1.0,0.87148,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,47,background infrastructure stress,0.20789,0.28696,1.0,0.8722,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,48,background infrastructure stress,0.21081,0.28685,1.0,0.87297,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,49,background infrastructure stress,0.20812,0.28672,1.0,0.87369,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,50,background infrastructure stress,0.21102,0.28661,1.0,0.87447,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,51,background infrastructure stress,0.21003,0.28648,1.0,0.87524,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,52,background infrastructure stress,0.21073,0.28636,1.0,0.87602,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,53,background infrastructure stress,0.21448,0.28624,1.0,0.87687,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,54,background infrastructure stress,0.21141,0.2861,1.0,0.87767,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,55,background infrastructure stress,0.21249,0.28597,1.0,0.87848,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,56,Cyber-physical control disruption,0.73462,0.28584,0.89261,0.88975,0.78964
SYS005,Telecommunications and Emergency Data Network,digital communications,57,background infrastructure stress,0.21396,0.28404,0.95057,0.89062,0.97399
SYS005,Telecommunications and Emergency Data Network,digital communications,58,background infrastructure stress,0.22004,0.2839,1.0,0.89161,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,59,background infrastructure stress,0.21679,0.28374,1.0,0.89254,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,60,background infrastructure stress,0.21624,0.28359,1.0,0.89346,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,61,background infrastructure stress,0.22058,0.28345,1.0,0.89447,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,62,background infrastructure stress,0.22186,0.28328,1.0,0.89551,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,63,background infrastructure stress,0.2219,0.28312,1.0,0.89655,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,64,background infrastructure stress,0.22196,0.28295,1.0,0.8976,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,65,background infrastructure stress,0.22251,0.28278,1.0,0.89865,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,66,background infrastructure stress,0.2244,0.28262,1.0,0.89975,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,67,background infrastructure stress,0.22225,0.28244,1.0,0.9008,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,68,background infrastructure stress,0.2265,0.28227,1.0,0.90195,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,69,background infrastructure stress,0.22613,0.28209,1.0,0.90308,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,70,Compound power water health outage,0.83597,0.28191,0.85742,0.91642,0.7153
SYS005,Telecommunications and Emergency Data Network,digital communications,71,background infrastructure stress,0.22999,0.27977,0.90727,0.91766,0.92962
SYS005,Telecommunications and Emergency Data Network,digital communications,72,background infrastructure stress,0.23086,0.27957,0.95669,0.91893,0.98027
SYS005,Telecommunications and Emergency Data Network,digital communications,73,background infrastructure stress,0.23117,0.27937,1.0,0.9202,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,74,background infrastructure stress,0.22965,0.27917,1.0,0.92144,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,75,background infrastructure stress,0.23032,0.27897,1.0,0.9227,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,76,background infrastructure stress,0.23242,0.27877,1.0,0.924,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,77,background infrastructure stress,0.23203,0.27856,1.0,0.9253,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,78,background infrastructure stress,0.22894,0.27835,1.0,0.92654,1.0
SYS005,Telecommunications and Emergency Data Network,digital communications,79,background infrastructure stress,0.23564,0.27815,1.0,0.92791,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,0,background infrastructure stress,0.16117,0.2416,0.90235,0.64032,0.9266
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,1,background infrastructure stress,0.15812,0.24155,0.98563,0.64059,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,2,background infrastructure stress,0.16166,0.24151,1.0,0.64092,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,3,background infrastructure stress,0.16329,0.24145,1.0,0.64129,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,4,background infrastructure stress,0.15949,0.24139,1.0,0.64158,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,5,background infrastructure stress,0.16313,0.24135,1.0,0.64195,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,6,background infrastructure stress,0.16073,0.24129,1.0,0.64227,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,7,background infrastructure stress,0.16011,0.24124,1.0,0.64258,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,8,background infrastructure stress,0.16191,0.24119,1.0,0.64292,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,9,background infrastructure stress,0.16519,0.24113,1.0,0.64333,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,10,background infrastructure stress,0.16164,0.24107,1.0,0.64367,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,11,background infrastructure stress,0.16567,0.24101,1.0,0.64409,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,12,Extreme rainfall and transport flooding,0.71609,0.24095,0.90431,0.65552,0.7767
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,13,background infrastructure stress,0.166,0.23912,0.98337,0.65597,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,14,background infrastructure stress,0.16532,0.23904,1.0,0.65641,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,15,background infrastructure stress,0.16765,0.23897,1.0,0.6569,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,16,background infrastructure stress,0.16792,0.2389,1.0,0.65739,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,17,background infrastructure stress,0.16899,0.23882,1.0,0.6579,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,18,background infrastructure stress,0.17241,0.23874,1.0,0.65849,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,19,background infrastructure stress,0.17325,0.23864,1.0,0.65909,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,20,background infrastructure stress,0.16912,0.23855,1.0,0.65961,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,21,background infrastructure stress,0.17485,0.23846,1.0,0.66024,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,22,background infrastructure stress,0.17288,0.23836,1.0,0.66084,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,23,background infrastructure stress,0.17582,0.23827,1.0,0.6615,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,24,background infrastructure stress,0.17543,0.23816,1.0,0.66215,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,25,background infrastructure stress,0.17403,0.23806,1.0,0.66277,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,26,background infrastructure stress,0.17274,0.23796,1.0,0.66337,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,27,Heatwave with grid demand surge,0.7368,0.23786,0.89552,0.67525,0.75912
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,28,background infrastructure stress,0.17986,0.23596,0.96794,0.67602,0.99396
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,29,background infrastructure stress,0.18093,0.23584,1.0,0.67681,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,30,background infrastructure stress,0.17899,0.23571,1.0,0.67756,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,31,background infrastructure stress,0.17612,0.23559,1.0,0.67825,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,32,background infrastructure stress,0.18152,0.23548,1.0,0.67906,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,33,background infrastructure stress,0.18172,0.23535,1.0,0.67987,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,34,background infrastructure stress,0.1831,0.23522,1.0,0.68071,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,35,background infrastructure stress,0.18436,0.23509,1.0,0.68158,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,36,background infrastructure stress,0.18497,0.23495,1.0,0.68246,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,37,background infrastructure stress,0.18395,0.23481,1.0,0.68332,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,38,background infrastructure stress,0.18222,0.23467,1.0,0.68414,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,39,background infrastructure stress,0.18377,0.23454,1.0,0.68501,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,40,background infrastructure stress,0.18419,0.2344,1.0,0.68588,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,41,background infrastructure stress,0.18654,0.23426,1.0,0.6868,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,42,Wildfire corridor and smoke disruption,0.74422,0.23411,0.89053,0.69887,0.77483
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,43,background infrastructure stress,0.1882,0.23218,0.95763,0.69985,0.98337
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,44,background infrastructure stress,0.19018,0.23202,1.0,0.70087,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,45,background infrastructure stress,0.18869,0.23186,1.0,0.70186,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,46,background infrastructure stress,0.18982,0.2317,1.0,0.70288,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,47,background infrastructure stress,0.19299,0.23154,1.0,0.70396,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,48,background infrastructure stress,0.19245,0.23137,1.0,0.70503,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,49,background infrastructure stress,0.19403,0.2312,1.0,0.70614,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,50,background infrastructure stress,0.19309,0.23102,1.0,0.70723,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,51,background infrastructure stress,0.18982,0.23084,1.0,0.70825,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,52,background infrastructure stress,0.19245,0.23068,1.0,0.70933,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,53,background infrastructure stress,0.19221,0.23051,1.0,0.71041,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,54,background infrastructure stress,0.19265,0.23033,1.0,0.7115,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,55,background infrastructure stress,0.19236,0.23016,1.0,0.71258,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,56,Cyber-physical control disruption,0.71471,0.22999,0.89708,0.72412,0.79561
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,57,background infrastructure stress,0.19477,0.22814,0.95925,0.72528,0.98504
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,58,background infrastructure stress,0.19794,0.22796,1.0,0.7265,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,59,background infrastructure stress,0.20064,0.22776,1.0,0.72778,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,60,background infrastructure stress,0.20187,0.22756,1.0,0.72909,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,61,background infrastructure stress,0.20321,0.22735,1.0,0.73042,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,62,background infrastructure stress,0.20126,0.22713,1.0,0.73172,1.0
