simulation_id,strategy_id,strategy,rank,resilience_value,winner
951,CR006,Ecological Stewardship and Flood-Heat Buffer Program,1,8.17213,Ecological Stewardship and Flood-Heat Buffer Program
951,CR004,Inclusive Community Governance and Adaptation Forum,2,8.05314,Ecological Stewardship and Flood-Heat Buffer Program
951,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.97735,Ecological Stewardship and Flood-Heat Buffer Program
951,CR002,Community Infrastructure Access and Backup Systems,4,7.80186,Ecological Stewardship and Flood-Heat Buffer Program
951,CR003,Local Risk Communication and Early Warning Platform,5,7.5282,Ecological Stewardship and Flood-Heat Buffer Program
951,CR005,Community Health and Care Continuity Network,6,7.3746,Ecological Stewardship and Flood-Heat Buffer Program
952,CR004,Inclusive Community Governance and Adaptation Forum,1,8.19521,Inclusive Community Governance and Adaptation Forum
952,CR005,Community Health and Care Continuity Network,2,8.11373,Inclusive Community Governance and Adaptation Forum
952,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.59949,Inclusive Community Governance and Adaptation Forum
952,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.55478,Inclusive Community Governance and Adaptation Forum
952,CR003,Local Risk Communication and Early Warning Platform,5,7.52513,Inclusive Community Governance and Adaptation Forum
952,CR002,Community Infrastructure Access and Backup Systems,6,7.48505,Inclusive Community Governance and Adaptation Forum
953,CR006,Ecological Stewardship and Flood-Heat Buffer Program,1,8.19902,Ecological Stewardship and Flood-Heat Buffer Program
953,CR001,Neighborhood Mutual Aid and Preparedness Network,2,7.78361,Ecological Stewardship and Flood-Heat Buffer Program
953,CR005,Community Health and Care Continuity Network,3,7.64709,Ecological Stewardship and Flood-Heat Buffer Program
953,CR004,Inclusive Community Governance and Adaptation Forum,4,7.5882,Ecological Stewardship and Flood-Heat Buffer Program
953,CR003,Local Risk Communication and Early Warning Platform,5,7.56194,Ecological Stewardship and Flood-Heat Buffer Program
953,CR002,Community Infrastructure Access and Backup Systems,6,7.48398,Ecological Stewardship and Flood-Heat Buffer Program
954,CR004,Inclusive Community Governance and Adaptation Forum,1,8.08816,Inclusive Community Governance and Adaptation Forum
954,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,7.95847,Inclusive Community Governance and Adaptation Forum
954,CR003,Local Risk Communication and Early Warning Platform,3,7.45856,Inclusive Community Governance and Adaptation Forum
954,CR005,Community Health and Care Continuity Network,4,7.42619,Inclusive Community Governance and Adaptation Forum
954,CR001,Neighborhood Mutual Aid and Preparedness Network,5,7.27096,Inclusive Community Governance and Adaptation Forum
954,CR002,Community Infrastructure Access and Backup Systems,6,7.10077,Inclusive Community Governance and Adaptation Forum
955,CR004,Inclusive Community Governance and Adaptation Forum,1,8.11527,Inclusive Community Governance and Adaptation Forum
955,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,8.09374,Inclusive Community Governance and Adaptation Forum
955,CR005,Community Health and Care Continuity Network,3,7.91954,Inclusive Community Governance and Adaptation Forum
955,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.78073,Inclusive Community Governance and Adaptation Forum
955,CR003,Local Risk Communication and Early Warning Platform,5,7.66119,Inclusive Community Governance and Adaptation Forum
955,CR002,Community Infrastructure Access and Backup Systems,6,7.64231,Inclusive Community Governance and Adaptation Forum
956,CR005,Community Health and Care Continuity Network,1,7.99506,Community Health and Care Continuity Network
956,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,7.86565,Community Health and Care Continuity Network
956,CR004,Inclusive Community Governance and Adaptation Forum,3,7.75492,Community Health and Care Continuity Network
956,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.71871,Community Health and Care Continuity Network
956,CR003,Local Risk Communication and Early Warning Platform,5,7.46897,Community Health and Care Continuity Network
956,CR002,Community Infrastructure Access and Backup Systems,6,7.14762,Community Health and Care Continuity Network
957,CR005,Community Health and Care Continuity Network,1,8.41554,Community Health and Care Continuity Network
957,CR001,Neighborhood Mutual Aid and Preparedness Network,2,8.22097,Community Health and Care Continuity Network
957,CR004,Inclusive Community Governance and Adaptation Forum,3,7.9998,Community Health and Care Continuity Network
957,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.7749,Community Health and Care Continuity Network
957,CR003,Local Risk Communication and Early Warning Platform,5,7.71307,Community Health and Care Continuity Network
957,CR002,Community Infrastructure Access and Backup Systems,6,7.58339,Community Health and Care Continuity Network
958,CR005,Community Health and Care Continuity Network,1,7.98908,Community Health and Care Continuity Network
958,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,7.89431,Community Health and Care Continuity Network
958,CR003,Local Risk Communication and Early Warning Platform,3,7.81809,Community Health and Care Continuity Network
958,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.61116,Community Health and Care Continuity Network
958,CR002,Community Infrastructure Access and Backup Systems,5,7.59268,Community Health and Care Continuity Network
958,CR004,Inclusive Community Governance and Adaptation Forum,6,7.39296,Community Health and Care Continuity Network
959,CR004,Inclusive Community Governance and Adaptation Forum,1,8.09851,Inclusive Community Governance and Adaptation Forum
959,CR005,Community Health and Care Continuity Network,2,7.99514,Inclusive Community Governance and Adaptation Forum
959,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.94359,Inclusive Community Governance and Adaptation Forum
959,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.71439,Inclusive Community Governance and Adaptation Forum
959,CR002,Community Infrastructure Access and Backup Systems,5,7.55445,Inclusive Community Governance and Adaptation Forum
959,CR003,Local Risk Communication and Early Warning Platform,6,7.33973,Inclusive Community Governance and Adaptation Forum
960,CR005,Community Health and Care Continuity Network,1,8.05156,Community Health and Care Continuity Network
960,CR004,Inclusive Community Governance and Adaptation Forum,2,7.91416,Community Health and Care Continuity Network
960,CR006,Ecological Stewardship and Flood-Heat Buffer Program,3,7.78829,Community Health and Care Continuity Network
960,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.72947,Community Health and Care Continuity Network
960,CR003,Local Risk Communication and Early Warning Platform,5,7.59417,Community Health and Care Continuity Network
960,CR002,Community Infrastructure Access and Backup Systems,6,7.1986,Community Health and Care Continuity Network
961,CR004,Inclusive Community Governance and Adaptation Forum,1,7.86133,Inclusive Community Governance and Adaptation Forum
961,CR005,Community Health and Care Continuity Network,2,7.85122,Inclusive Community Governance and Adaptation Forum
961,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.64569,Inclusive Community Governance and Adaptation Forum
961,CR003,Local Risk Communication and Early Warning Platform,4,7.4962,Inclusive Community Governance and Adaptation Forum
961,CR006,Ecological Stewardship and Flood-Heat Buffer Program,5,7.43675,Inclusive Community Governance and Adaptation Forum
961,CR002,Community Infrastructure Access and Backup Systems,6,7.40548,Inclusive Community Governance and Adaptation Forum
962,CR004,Inclusive Community Governance and Adaptation Forum,1,8.31834,Inclusive Community Governance and Adaptation Forum
962,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,8.04982,Inclusive Community Governance and Adaptation Forum
962,CR005,Community Health and Care Continuity Network,3,7.81315,Inclusive Community Governance and Adaptation Forum
962,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.76778,Inclusive Community Governance and Adaptation Forum
962,CR002,Community Infrastructure Access and Backup Systems,5,7.39174,Inclusive Community Governance and Adaptation Forum
962,CR003,Local Risk Communication and Early Warning Platform,6,7.18975,Inclusive Community Governance and Adaptation Forum
963,CR004,Inclusive Community Governance and Adaptation Forum,1,8.16126,Inclusive Community Governance and Adaptation Forum
963,CR005,Community Health and Care Continuity Network,2,8.05269,Inclusive Community Governance and Adaptation Forum
963,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.8329,Inclusive Community Governance and Adaptation Forum
963,CR003,Local Risk Communication and Early Warning Platform,4,7.80781,Inclusive Community Governance and Adaptation Forum
963,CR006,Ecological Stewardship and Flood-Heat Buffer Program,5,7.6513,Inclusive Community Governance and Adaptation Forum
963,CR002,Community Infrastructure Access and Backup Systems,6,7.63629,Inclusive Community Governance and Adaptation Forum
964,CR005,Community Health and Care Continuity Network,1,8.15446,Community Health and Care Continuity Network
964,CR004,Inclusive Community Governance and Adaptation Forum,2,8.01218,Community Health and Care Continuity Network
964,CR006,Ecological Stewardship and Flood-Heat Buffer Program,3,7.99674,Community Health and Care Continuity Network
964,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.84252,Community Health and Care Continuity Network
964,CR003,Local Risk Communication and Early Warning Platform,5,7.4341,Community Health and Care Continuity Network
964,CR002,Community Infrastructure Access and Backup Systems,6,7.25917,Community Health and Care Continuity Network
965,CR005,Community Health and Care Continuity Network,1,8.04487,Community Health and Care Continuity Network
965,CR004,Inclusive Community Governance and Adaptation Forum,2,7.87893,Community Health and Care Continuity Network
965,CR002,Community Infrastructure Access and Backup Systems,3,7.65602,Community Health and Care Continuity Network
965,CR003,Local Risk Communication and Early Warning Platform,4,7.59337,Community Health and Care Continuity Network
965,CR001,Neighborhood Mutual Aid and Preparedness Network,5,7.55764,Community Health and Care Continuity Network
965,CR006,Ecological Stewardship and Flood-Heat Buffer Program,6,6.98398,Community Health and Care Continuity Network
966,CR005,Community Health and Care Continuity Network,1,7.71518,Community Health and Care Continuity Network
966,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,7.67628,Community Health and Care Continuity Network
966,CR004,Inclusive Community Governance and Adaptation Forum,3,7.60099,Community Health and Care Continuity Network
966,CR003,Local Risk Communication and Early Warning Platform,4,7.54232,Community Health and Care Continuity Network
966,CR002,Community Infrastructure Access and Backup Systems,5,7.4121,Community Health and Care Continuity Network
966,CR001,Neighborhood Mutual Aid and Preparedness Network,6,7.14646,Community Health and Care Continuity Network
967,CR004,Inclusive Community Governance and Adaptation Forum,1,8.21585,Inclusive Community Governance and Adaptation Forum
967,CR001,Neighborhood Mutual Aid and Preparedness Network,2,7.8162,Inclusive Community Governance and Adaptation Forum
967,CR003,Local Risk Communication and Early Warning Platform,3,7.708,Inclusive Community Governance and Adaptation Forum
967,CR005,Community Health and Care Continuity Network,4,7.49849,Inclusive Community Governance and Adaptation Forum
967,CR006,Ecological Stewardship and Flood-Heat Buffer Program,5,7.49567,Inclusive Community Governance and Adaptation Forum
967,CR002,Community Infrastructure Access and Backup Systems,6,7.16977,Inclusive Community Governance and Adaptation Forum
968,CR001,Neighborhood Mutual Aid and Preparedness Network,1,7.86372,Neighborhood Mutual Aid and Preparedness Network
968,CR005,Community Health and Care Continuity Network,2,7.83691,Neighborhood Mutual Aid and Preparedness Network
968,CR004,Inclusive Community Governance and Adaptation Forum,3,7.70876,Neighborhood Mutual Aid and Preparedness Network
968,CR002,Community Infrastructure Access and Backup Systems,4,7.5347,Neighborhood Mutual Aid and Preparedness Network
968,CR003,Local Risk Communication and Early Warning Platform,5,7.26193,Neighborhood Mutual Aid and Preparedness Network
968,CR006,Ecological Stewardship and Flood-Heat Buffer Program,6,7.2536,Neighborhood Mutual Aid and Preparedness Network
969,CR004,Inclusive Community Governance and Adaptation Forum,1,7.90088,Inclusive Community Governance and Adaptation Forum
969,CR003,Local Risk Communication and Early Warning Platform,2,7.79507,Inclusive Community Governance and Adaptation Forum
969,CR005,Community Health and Care Continuity Network,3,7.72366,Inclusive Community Governance and Adaptation Forum
969,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.72336,Inclusive Community Governance and Adaptation Forum
969,CR006,Ecological Stewardship and Flood-Heat Buffer Program,5,7.52676,Inclusive Community Governance and Adaptation Forum
969,CR002,Community Infrastructure Access and Backup Systems,6,7.40195,Inclusive Community Governance and Adaptation Forum
970,CR005,Community Health and Care Continuity Network,1,8.33523,Community Health and Care Continuity Network
970,CR004,Inclusive Community Governance and Adaptation Forum,2,8.20308,Community Health and Care Continuity Network
970,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.80441,Community Health and Care Continuity Network
970,CR003,Local Risk Communication and Early Warning Platform,4,7.72503,Community Health and Care Continuity Network
970,CR006,Ecological Stewardship and Flood-Heat Buffer Program,5,7.68121,Community Health and Care Continuity Network
970,CR002,Community Infrastructure Access and Backup Systems,6,7.60272,Community Health and Care Continuity Network
971,CR005,Community Health and Care Continuity Network,1,8.06155,Community Health and Care Continuity Network
971,CR001,Neighborhood Mutual Aid and Preparedness Network,2,7.92804,Community Health and Care Continuity Network
971,CR004,Inclusive Community Governance and Adaptation Forum,3,7.78295,Community Health and Care Continuity Network
971,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.6944,Community Health and Care Continuity Network
971,CR002,Community Infrastructure Access and Backup Systems,5,7.40835,Community Health and Care Continuity Network
971,CR003,Local Risk Communication and Early Warning Platform,6,7.40332,Community Health and Care Continuity Network
972,CR004,Inclusive Community Governance and Adaptation Forum,1,7.92894,Inclusive Community Governance and Adaptation Forum
972,CR001,Neighborhood Mutual Aid and Preparedness Network,2,7.58055,Inclusive Community Governance and Adaptation Forum
972,CR003,Local Risk Communication and Early Warning Platform,3,7.48566,Inclusive Community Governance and Adaptation Forum
972,CR002,Community Infrastructure Access and Backup Systems,4,7.4428,Inclusive Community Governance and Adaptation Forum
972,CR005,Community Health and Care Continuity Network,5,7.41221,Inclusive Community Governance and Adaptation Forum
972,CR006,Ecological Stewardship and Flood-Heat Buffer Program,6,7.29758,Inclusive Community Governance and Adaptation Forum
973,CR004,Inclusive Community Governance and Adaptation Forum,1,8.01398,Inclusive Community Governance and Adaptation Forum
973,CR005,Community Health and Care Continuity Network,2,8.01368,Inclusive Community Governance and Adaptation Forum
973,CR002,Community Infrastructure Access and Backup Systems,3,7.68994,Inclusive Community Governance and Adaptation Forum
973,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.59227,Inclusive Community Governance and Adaptation Forum
973,CR001,Neighborhood Mutual Aid and Preparedness Network,5,7.46192,Inclusive Community Governance and Adaptation Forum
973,CR003,Local Risk Communication and Early Warning Platform,6,7.26424,Inclusive Community Governance and Adaptation Forum
974,CR004,Inclusive Community Governance and Adaptation Forum,1,8.42239,Inclusive Community Governance and Adaptation Forum
974,CR001,Neighborhood Mutual Aid and Preparedness Network,2,8.22071,Inclusive Community Governance and Adaptation Forum
974,CR005,Community Health and Care Continuity Network,3,7.82001,Inclusive Community Governance and Adaptation Forum
974,CR003,Local Risk Communication and Early Warning Platform,4,7.66586,Inclusive Community Governance and Adaptation Forum
974,CR006,Ecological Stewardship and Flood-Heat Buffer Program,5,7.52303,Inclusive Community Governance and Adaptation Forum
974,CR002,Community Infrastructure Access and Backup Systems,6,7.21279,Inclusive Community Governance and Adaptation Forum
975,CR006,Ecological Stewardship and Flood-Heat Buffer Program,1,7.90224,Ecological Stewardship and Flood-Heat Buffer Program
975,CR004,Inclusive Community Governance and Adaptation Forum,2,7.79971,Ecological Stewardship and Flood-Heat Buffer Program
975,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.67909,Ecological Stewardship and Flood-Heat Buffer Program
975,CR005,Community Health and Care Continuity Network,4,7.66314,Ecological Stewardship and Flood-Heat Buffer Program
975,CR003,Local Risk Communication and Early Warning Platform,5,7.64448,Ecological Stewardship and Flood-Heat Buffer Program
975,CR002,Community Infrastructure Access and Backup Systems,6,7.11136,Ecological Stewardship and Flood-Heat Buffer Program
976,CR004,Inclusive Community Governance and Adaptation Forum,1,8.15707,Inclusive Community Governance and Adaptation Forum
976,CR001,Neighborhood Mutual Aid and Preparedness Network,2,8.15365,Inclusive Community Governance and Adaptation Forum
976,CR002,Community Infrastructure Access and Backup Systems,3,8.14774,Inclusive Community Governance and Adaptation Forum
976,CR005,Community Health and Care Continuity Network,4,7.99181,Inclusive Community Governance and Adaptation Forum
976,CR006,Ecological Stewardship and Flood-Heat Buffer Program,5,7.82062,Inclusive Community Governance and Adaptation Forum
976,CR003,Local Risk Communication and Early Warning Platform,6,7.70793,Inclusive Community Governance and Adaptation Forum
977,CR005,Community Health and Care Continuity Network,1,8.04858,Community Health and Care Continuity Network
977,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,7.85293,Community Health and Care Continuity Network
977,CR003,Local Risk Communication and Early Warning Platform,3,7.79501,Community Health and Care Continuity Network
977,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.58459,Community Health and Care Continuity Network
977,CR002,Community Infrastructure Access and Backup Systems,5,7.50495,Community Health and Care Continuity Network
977,CR004,Inclusive Community Governance and Adaptation Forum,6,7.45189,Community Health and Care Continuity Network
978,CR005,Community Health and Care Continuity Network,1,8.35447,Community Health and Care Continuity Network
978,CR004,Inclusive Community Governance and Adaptation Forum,2,8.07065,Community Health and Care Continuity Network
978,CR006,Ecological Stewardship and Flood-Heat Buffer Program,3,7.75634,Community Health and Care Continuity Network
978,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.74953,Community Health and Care Continuity Network
978,CR002,Community Infrastructure Access and Backup Systems,5,7.48085,Community Health and Care Continuity Network
978,CR003,Local Risk Communication and Early Warning Platform,6,7.41907,Community Health and Care Continuity Network
979,CR004,Inclusive Community Governance and Adaptation Forum,1,8.14993,Inclusive Community Governance and Adaptation Forum
979,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,7.99497,Inclusive Community Governance and Adaptation Forum
979,CR005,Community Health and Care Continuity Network,3,7.94172,Inclusive Community Governance and Adaptation Forum
979,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.67166,Inclusive Community Governance and Adaptation Forum
979,CR002,Community Infrastructure Access and Backup Systems,5,7.43038,Inclusive Community Governance and Adaptation Forum
979,CR003,Local Risk Communication and Early Warning Platform,6,7.20317,Inclusive Community Governance and Adaptation Forum
980,CR004,Inclusive Community Governance and Adaptation Forum,1,8.19264,Inclusive Community Governance and Adaptation Forum
980,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,7.82576,Inclusive Community Governance and Adaptation Forum
980,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.77185,Inclusive Community Governance and Adaptation Forum
980,CR005,Community Health and Care Continuity Network,4,7.65954,Inclusive Community Governance and Adaptation Forum
980,CR003,Local Risk Communication and Early Warning Platform,5,7.54575,Inclusive Community Governance and Adaptation Forum
980,CR002,Community Infrastructure Access and Backup Systems,6,7.37903,Inclusive Community Governance and Adaptation Forum
981,CR004,Inclusive Community Governance and Adaptation Forum,1,8.18288,Inclusive Community Governance and Adaptation Forum
981,CR005,Community Health and Care Continuity Network,2,7.82801,Inclusive Community Governance and Adaptation Forum
981,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.78061,Inclusive Community Governance and Adaptation Forum
981,CR002,Community Infrastructure Access and Backup Systems,4,7.7549,Inclusive Community Governance and Adaptation Forum
981,CR003,Local Risk Communication and Early Warning Platform,5,7.6603,Inclusive Community Governance and Adaptation Forum
981,CR006,Ecological Stewardship and Flood-Heat Buffer Program,6,7.41768,Inclusive Community Governance and Adaptation Forum
982,CR004,Inclusive Community Governance and Adaptation Forum,1,8.19959,Inclusive Community Governance and Adaptation Forum
982,CR006,Ecological Stewardship and Flood-Heat Buffer Program,2,8.14334,Inclusive Community Governance and Adaptation Forum
982,CR005,Community Health and Care Continuity Network,3,7.79202,Inclusive Community Governance and Adaptation Forum
982,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.5784,Inclusive Community Governance and Adaptation Forum
982,CR003,Local Risk Communication and Early Warning Platform,5,7.45594,Inclusive Community Governance and Adaptation Forum
982,CR002,Community Infrastructure Access and Backup Systems,6,7.4035,Inclusive Community Governance and Adaptation Forum
983,CR005,Community Health and Care Continuity Network,1,7.76334,Community Health and Care Continuity Network
983,CR003,Local Risk Communication and Early Warning Platform,2,7.6938,Community Health and Care Continuity Network
983,CR004,Inclusive Community Governance and Adaptation Forum,3,7.6691,Community Health and Care Continuity Network
983,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.52056,Community Health and Care Continuity Network
983,CR001,Neighborhood Mutual Aid and Preparedness Network,5,7.3395,Community Health and Care Continuity Network
983,CR002,Community Infrastructure Access and Backup Systems,6,7.29969,Community Health and Care Continuity Network
984,CR005,Community Health and Care Continuity Network,1,7.98952,Community Health and Care Continuity Network
984,CR004,Inclusive Community Governance and Adaptation Forum,2,7.98656,Community Health and Care Continuity Network
984,CR006,Ecological Stewardship and Flood-Heat Buffer Program,3,7.89477,Community Health and Care Continuity Network
984,CR003,Local Risk Communication and Early Warning Platform,4,7.83894,Community Health and Care Continuity Network
984,CR001,Neighborhood Mutual Aid and Preparedness Network,5,7.70717,Community Health and Care Continuity Network
984,CR002,Community Infrastructure Access and Backup Systems,6,7.3255,Community Health and Care Continuity Network
985,CR006,Ecological Stewardship and Flood-Heat Buffer Program,1,8.05217,Ecological Stewardship and Flood-Heat Buffer Program
985,CR005,Community Health and Care Continuity Network,2,7.94471,Ecological Stewardship and Flood-Heat Buffer Program
985,CR004,Inclusive Community Governance and Adaptation Forum,3,7.91196,Ecological Stewardship and Flood-Heat Buffer Program
985,CR002,Community Infrastructure Access and Backup Systems,4,7.76691,Ecological Stewardship and Flood-Heat Buffer Program
985,CR001,Neighborhood Mutual Aid and Preparedness Network,5,7.70989,Ecological Stewardship and Flood-Heat Buffer Program
985,CR003,Local Risk Communication and Early Warning Platform,6,7.2129,Ecological Stewardship and Flood-Heat Buffer Program
986,CR005,Community Health and Care Continuity Network,1,7.94088,Community Health and Care Continuity Network
986,CR004,Inclusive Community Governance and Adaptation Forum,2,7.90992,Community Health and Care Continuity Network
986,CR003,Local Risk Communication and Early Warning Platform,3,7.79068,Community Health and Care Continuity Network
986,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.61656,Community Health and Care Continuity Network
986,CR002,Community Infrastructure Access and Backup Systems,5,7.597,Community Health and Care Continuity Network
986,CR001,Neighborhood Mutual Aid and Preparedness Network,6,7.57295,Community Health and Care Continuity Network
987,CR005,Community Health and Care Continuity Network,1,8.07537,Community Health and Care Continuity Network
987,CR004,Inclusive Community Governance and Adaptation Forum,2,7.94882,Community Health and Care Continuity Network
987,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.56666,Community Health and Care Continuity Network
987,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.52843,Community Health and Care Continuity Network
987,CR003,Local Risk Communication and Early Warning Platform,5,7.28072,Community Health and Care Continuity Network
987,CR002,Community Infrastructure Access and Backup Systems,6,7.24861,Community Health and Care Continuity Network
988,CR005,Community Health and Care Continuity Network,1,8.17946,Community Health and Care Continuity Network
988,CR004,Inclusive Community Governance and Adaptation Forum,2,8.11061,Community Health and Care Continuity Network
988,CR006,Ecological Stewardship and Flood-Heat Buffer Program,3,7.90187,Community Health and Care Continuity Network
988,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.62583,Community Health and Care Continuity Network
988,CR003,Local Risk Communication and Early Warning Platform,5,7.61645,Community Health and Care Continuity Network
988,CR002,Community Infrastructure Access and Backup Systems,6,7.20107,Community Health and Care Continuity Network
989,CR005,Community Health and Care Continuity Network,1,8.10246,Community Health and Care Continuity Network
989,CR004,Inclusive Community Governance and Adaptation Forum,2,7.94143,Community Health and Care Continuity Network
989,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.70216,Community Health and Care Continuity Network
989,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.67174,Community Health and Care Continuity Network
989,CR002,Community Infrastructure Access and Backup Systems,5,7.57899,Community Health and Care Continuity Network
989,CR003,Local Risk Communication and Early Warning Platform,6,7.55297,Community Health and Care Continuity Network
990,CR005,Community Health and Care Continuity Network,1,8.00749,Community Health and Care Continuity Network
990,CR004,Inclusive Community Governance and Adaptation Forum,2,7.91023,Community Health and Care Continuity Network
990,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.84553,Community Health and Care Continuity Network
990,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.74242,Community Health and Care Continuity Network
990,CR003,Local Risk Communication and Early Warning Platform,5,7.27527,Community Health and Care Continuity Network
990,CR002,Community Infrastructure Access and Backup Systems,6,7.1999,Community Health and Care Continuity Network
991,CR004,Inclusive Community Governance and Adaptation Forum,1,8.33632,Inclusive Community Governance and Adaptation Forum
991,CR005,Community Health and Care Continuity Network,2,7.98313,Inclusive Community Governance and Adaptation Forum
991,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.94139,Inclusive Community Governance and Adaptation Forum
991,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.65253,Inclusive Community Governance and Adaptation Forum
991,CR003,Local Risk Communication and Early Warning Platform,5,7.61218,Inclusive Community Governance and Adaptation Forum
991,CR002,Community Infrastructure Access and Backup Systems,6,7.01783,Inclusive Community Governance and Adaptation Forum
992,CR004,Inclusive Community Governance and Adaptation Forum,1,8.67435,Inclusive Community Governance and Adaptation Forum
992,CR005,Community Health and Care Continuity Network,2,7.97441,Inclusive Community Governance and Adaptation Forum
992,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.82461,Inclusive Community Governance and Adaptation Forum
992,CR003,Local Risk Communication and Early Warning Platform,4,7.39502,Inclusive Community Governance and Adaptation Forum
992,CR006,Ecological Stewardship and Flood-Heat Buffer Program,5,7.29706,Inclusive Community Governance and Adaptation Forum
992,CR002,Community Infrastructure Access and Backup Systems,6,6.73586,Inclusive Community Governance and Adaptation Forum
993,CR006,Ecological Stewardship and Flood-Heat Buffer Program,1,7.83117,Ecological Stewardship and Flood-Heat Buffer Program
993,CR005,Community Health and Care Continuity Network,2,7.8099,Ecological Stewardship and Flood-Heat Buffer Program
993,CR004,Inclusive Community Governance and Adaptation Forum,3,7.77795,Ecological Stewardship and Flood-Heat Buffer Program
993,CR003,Local Risk Communication and Early Warning Platform,4,7.55508,Ecological Stewardship and Flood-Heat Buffer Program
993,CR002,Community Infrastructure Access and Backup Systems,5,7.4589,Ecological Stewardship and Flood-Heat Buffer Program
993,CR001,Neighborhood Mutual Aid and Preparedness Network,6,7.41676,Ecological Stewardship and Flood-Heat Buffer Program
994,CR004,Inclusive Community Governance and Adaptation Forum,1,8.08529,Inclusive Community Governance and Adaptation Forum
994,CR005,Community Health and Care Continuity Network,2,7.87298,Inclusive Community Governance and Adaptation Forum
994,CR001,Neighborhood Mutual Aid and Preparedness Network,3,7.61843,Inclusive Community Governance and Adaptation Forum
994,CR006,Ecological Stewardship and Flood-Heat Buffer Program,4,7.50753,Inclusive Community Governance and Adaptation Forum
994,CR002,Community Infrastructure Access and Backup Systems,5,7.36651,Inclusive Community Governance and Adaptation Forum
994,CR003,Local Risk Communication and Early Warning Platform,6,7.22627,Inclusive Community Governance and Adaptation Forum
995,CR004,Inclusive Community Governance and Adaptation Forum,1,8.47358,Inclusive Community Governance and Adaptation Forum
995,CR005,Community Health and Care Continuity Network,2,8.00011,Inclusive Community Governance and Adaptation Forum
995,CR003,Local Risk Communication and Early Warning Platform,3,7.94329,Inclusive Community Governance and Adaptation Forum
995,CR001,Neighborhood Mutual Aid and Preparedness Network,4,7.86792,Inclusive Community Governance and Adaptation Forum
995,CR006,Ecological Stewardship and Flood-Heat Buffer Program,5,7.81394,Inclusive Community Governance and Adaptation Forum
995,CR002,Community Infrastructure Access and Backup Systems,6,7.50341,Inclusive Community Governance and Adaptation Forum
996,CR001,Neighborhood Mutual Aid and Preparedness Network,1,7.95146,Neighborhood Mutual Aid and Preparedness Network
996,CR004,Inclusive Community Governance and Adaptation Forum,2,7.8395,Neighborhood Mutual Aid and Preparedness Network
996,CR006,Ecological Stewardship and Flood-Heat Buffer Program,3,7.81948,Neighborhood Mutual Aid and Preparedness Network
996,CR003,Local Risk Communication and Early Warning Platform,4,7.62883,Neighborhood Mutual Aid and Preparedness Network
996,CR005,Community Health and Care Continuity Network,5,7.51075,Neighborhood Mutual Aid and Preparedness Network
996,CR002,Community Infrastructure Access and Backup Systems,6,7.29843,Neighborhood Mutual Aid and Preparedness Network
