simulation_id,strategy_id,strategy,rank,resilience_value,winner
601,FW005,Diversified Agroecological Production Program,1,7.94126,Diversified Agroecological Production Program
601,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.39623,Diversified Agroecological Production Program
601,FW004,Community Water Governance and Access Reform,3,7.38311,Diversified Agroecological Production Program
601,FW002,Regional Food Storage and Distribution Network,4,7.34897,Diversified Agroecological Production Program
601,FW003,Watershed Restoration and Recharge Program,5,7.26587,Diversified Agroecological Production Program
601,FW001,Climate-Smart Irrigation Upgrade,6,7.15031,Diversified Agroecological Production Program
602,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.90971,Safe Water Treatment and Sanitation Resilience Plan
602,FW004,Community Water Governance and Access Reform,2,7.74201,Safe Water Treatment and Sanitation Resilience Plan
602,FW005,Diversified Agroecological Production Program,3,7.5308,Safe Water Treatment and Sanitation Resilience Plan
602,FW003,Watershed Restoration and Recharge Program,4,7.28198,Safe Water Treatment and Sanitation Resilience Plan
602,FW002,Regional Food Storage and Distribution Network,5,7.14863,Safe Water Treatment and Sanitation Resilience Plan
602,FW001,Climate-Smart Irrigation Upgrade,6,7.14421,Safe Water Treatment and Sanitation Resilience Plan
603,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.70198,Safe Water Treatment and Sanitation Resilience Plan
603,FW004,Community Water Governance and Access Reform,2,7.6535,Safe Water Treatment and Sanitation Resilience Plan
603,FW002,Regional Food Storage and Distribution Network,3,7.60335,Safe Water Treatment and Sanitation Resilience Plan
603,FW005,Diversified Agroecological Production Program,4,7.50278,Safe Water Treatment and Sanitation Resilience Plan
603,FW003,Watershed Restoration and Recharge Program,5,7.33096,Safe Water Treatment and Sanitation Resilience Plan
603,FW001,Climate-Smart Irrigation Upgrade,6,6.9703,Safe Water Treatment and Sanitation Resilience Plan
604,FW003,Watershed Restoration and Recharge Program,1,7.74068,Watershed Restoration and Recharge Program
604,FW005,Diversified Agroecological Production Program,2,7.52062,Watershed Restoration and Recharge Program
604,FW002,Regional Food Storage and Distribution Network,3,7.46412,Watershed Restoration and Recharge Program
604,FW004,Community Water Governance and Access Reform,4,7.31847,Watershed Restoration and Recharge Program
604,FW001,Climate-Smart Irrigation Upgrade,5,7.17535,Watershed Restoration and Recharge Program
604,FW006,Safe Water Treatment and Sanitation Resilience Plan,6,7.12347,Watershed Restoration and Recharge Program
605,FW005,Diversified Agroecological Production Program,1,7.92036,Diversified Agroecological Production Program
605,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.66696,Diversified Agroecological Production Program
605,FW004,Community Water Governance and Access Reform,3,7.44078,Diversified Agroecological Production Program
605,FW003,Watershed Restoration and Recharge Program,4,7.41107,Diversified Agroecological Production Program
605,FW002,Regional Food Storage and Distribution Network,5,7.24598,Diversified Agroecological Production Program
605,FW001,Climate-Smart Irrigation Upgrade,6,6.89782,Diversified Agroecological Production Program
606,FW004,Community Water Governance and Access Reform,1,7.68362,Community Water Governance and Access Reform
606,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.67089,Community Water Governance and Access Reform
606,FW002,Regional Food Storage and Distribution Network,3,7.5361,Community Water Governance and Access Reform
606,FW001,Climate-Smart Irrigation Upgrade,4,7.35094,Community Water Governance and Access Reform
606,FW005,Diversified Agroecological Production Program,5,7.28949,Community Water Governance and Access Reform
606,FW003,Watershed Restoration and Recharge Program,6,7.24786,Community Water Governance and Access Reform
607,FW005,Diversified Agroecological Production Program,1,7.74489,Diversified Agroecological Production Program
607,FW002,Regional Food Storage and Distribution Network,2,7.59765,Diversified Agroecological Production Program
607,FW006,Safe Water Treatment and Sanitation Resilience Plan,3,7.59443,Diversified Agroecological Production Program
607,FW004,Community Water Governance and Access Reform,4,7.33621,Diversified Agroecological Production Program
607,FW001,Climate-Smart Irrigation Upgrade,5,7.26793,Diversified Agroecological Production Program
607,FW003,Watershed Restoration and Recharge Program,6,7.21584,Diversified Agroecological Production Program
608,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.81118,Safe Water Treatment and Sanitation Resilience Plan
608,FW005,Diversified Agroecological Production Program,2,7.70768,Safe Water Treatment and Sanitation Resilience Plan
608,FW004,Community Water Governance and Access Reform,3,7.62251,Safe Water Treatment and Sanitation Resilience Plan
608,FW003,Watershed Restoration and Recharge Program,4,7.50602,Safe Water Treatment and Sanitation Resilience Plan
608,FW002,Regional Food Storage and Distribution Network,5,7.47174,Safe Water Treatment and Sanitation Resilience Plan
608,FW001,Climate-Smart Irrigation Upgrade,6,7.2193,Safe Water Treatment and Sanitation Resilience Plan
609,FW004,Community Water Governance and Access Reform,1,7.99981,Community Water Governance and Access Reform
609,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.78924,Community Water Governance and Access Reform
609,FW002,Regional Food Storage and Distribution Network,3,7.53816,Community Water Governance and Access Reform
609,FW001,Climate-Smart Irrigation Upgrade,4,7.14216,Community Water Governance and Access Reform
609,FW003,Watershed Restoration and Recharge Program,5,7.08019,Community Water Governance and Access Reform
609,FW005,Diversified Agroecological Production Program,6,6.96663,Community Water Governance and Access Reform
610,FW004,Community Water Governance and Access Reform,1,7.89224,Community Water Governance and Access Reform
610,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.60723,Community Water Governance and Access Reform
610,FW005,Diversified Agroecological Production Program,3,7.56467,Community Water Governance and Access Reform
610,FW003,Watershed Restoration and Recharge Program,4,7.12529,Community Water Governance and Access Reform
610,FW002,Regional Food Storage and Distribution Network,5,7.06931,Community Water Governance and Access Reform
610,FW001,Climate-Smart Irrigation Upgrade,6,7.06862,Community Water Governance and Access Reform
611,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.53525,Safe Water Treatment and Sanitation Resilience Plan
611,FW004,Community Water Governance and Access Reform,2,7.46744,Safe Water Treatment and Sanitation Resilience Plan
611,FW005,Diversified Agroecological Production Program,3,7.45025,Safe Water Treatment and Sanitation Resilience Plan
611,FW003,Watershed Restoration and Recharge Program,4,7.27456,Safe Water Treatment and Sanitation Resilience Plan
611,FW002,Regional Food Storage and Distribution Network,5,7.15627,Safe Water Treatment and Sanitation Resilience Plan
611,FW001,Climate-Smart Irrigation Upgrade,6,6.97838,Safe Water Treatment and Sanitation Resilience Plan
612,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.67981,Safe Water Treatment and Sanitation Resilience Plan
612,FW002,Regional Food Storage and Distribution Network,2,7.61285,Safe Water Treatment and Sanitation Resilience Plan
612,FW003,Watershed Restoration and Recharge Program,3,7.55061,Safe Water Treatment and Sanitation Resilience Plan
612,FW001,Climate-Smart Irrigation Upgrade,4,7.4859,Safe Water Treatment and Sanitation Resilience Plan
612,FW005,Diversified Agroecological Production Program,5,7.34516,Safe Water Treatment and Sanitation Resilience Plan
612,FW004,Community Water Governance and Access Reform,6,7.24887,Safe Water Treatment and Sanitation Resilience Plan
613,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,8.01364,Safe Water Treatment and Sanitation Resilience Plan
613,FW005,Diversified Agroecological Production Program,2,8.00508,Safe Water Treatment and Sanitation Resilience Plan
613,FW004,Community Water Governance and Access Reform,3,7.71914,Safe Water Treatment and Sanitation Resilience Plan
613,FW002,Regional Food Storage and Distribution Network,4,7.71814,Safe Water Treatment and Sanitation Resilience Plan
613,FW003,Watershed Restoration and Recharge Program,5,7.29741,Safe Water Treatment and Sanitation Resilience Plan
613,FW001,Climate-Smart Irrigation Upgrade,6,6.95825,Safe Water Treatment and Sanitation Resilience Plan
614,FW002,Regional Food Storage and Distribution Network,1,7.72293,Regional Food Storage and Distribution Network
614,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.45202,Regional Food Storage and Distribution Network
614,FW003,Watershed Restoration and Recharge Program,3,7.39875,Regional Food Storage and Distribution Network
614,FW005,Diversified Agroecological Production Program,4,7.39324,Regional Food Storage and Distribution Network
614,FW004,Community Water Governance and Access Reform,5,7.38995,Regional Food Storage and Distribution Network
614,FW001,Climate-Smart Irrigation Upgrade,6,7.27686,Regional Food Storage and Distribution Network
615,FW003,Watershed Restoration and Recharge Program,1,7.73931,Watershed Restoration and Recharge Program
615,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.67618,Watershed Restoration and Recharge Program
615,FW005,Diversified Agroecological Production Program,3,7.53934,Watershed Restoration and Recharge Program
615,FW002,Regional Food Storage and Distribution Network,4,7.16361,Watershed Restoration and Recharge Program
615,FW004,Community Water Governance and Access Reform,5,7.09499,Watershed Restoration and Recharge Program
615,FW001,Climate-Smart Irrigation Upgrade,6,7.09191,Watershed Restoration and Recharge Program
616,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,8.0367,Safe Water Treatment and Sanitation Resilience Plan
616,FW004,Community Water Governance and Access Reform,2,7.73562,Safe Water Treatment and Sanitation Resilience Plan
616,FW005,Diversified Agroecological Production Program,3,7.44168,Safe Water Treatment and Sanitation Resilience Plan
616,FW003,Watershed Restoration and Recharge Program,4,7.25751,Safe Water Treatment and Sanitation Resilience Plan
616,FW002,Regional Food Storage and Distribution Network,5,7.05516,Safe Water Treatment and Sanitation Resilience Plan
616,FW001,Climate-Smart Irrigation Upgrade,6,6.92686,Safe Water Treatment and Sanitation Resilience Plan
617,FW004,Community Water Governance and Access Reform,1,7.99142,Community Water Governance and Access Reform
617,FW005,Diversified Agroecological Production Program,2,7.74878,Community Water Governance and Access Reform
617,FW003,Watershed Restoration and Recharge Program,3,7.44875,Community Water Governance and Access Reform
617,FW002,Regional Food Storage and Distribution Network,4,7.43552,Community Water Governance and Access Reform
617,FW006,Safe Water Treatment and Sanitation Resilience Plan,5,7.411,Community Water Governance and Access Reform
617,FW001,Climate-Smart Irrigation Upgrade,6,7.17125,Community Water Governance and Access Reform
618,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.86743,Safe Water Treatment and Sanitation Resilience Plan
618,FW005,Diversified Agroecological Production Program,2,7.80923,Safe Water Treatment and Sanitation Resilience Plan
618,FW004,Community Water Governance and Access Reform,3,7.68543,Safe Water Treatment and Sanitation Resilience Plan
618,FW003,Watershed Restoration and Recharge Program,4,7.30037,Safe Water Treatment and Sanitation Resilience Plan
618,FW002,Regional Food Storage and Distribution Network,5,7.15827,Safe Water Treatment and Sanitation Resilience Plan
618,FW001,Climate-Smart Irrigation Upgrade,6,6.68676,Safe Water Treatment and Sanitation Resilience Plan
619,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.75096,Safe Water Treatment and Sanitation Resilience Plan
619,FW005,Diversified Agroecological Production Program,2,7.64625,Safe Water Treatment and Sanitation Resilience Plan
619,FW004,Community Water Governance and Access Reform,3,7.50929,Safe Water Treatment and Sanitation Resilience Plan
619,FW002,Regional Food Storage and Distribution Network,4,7.49599,Safe Water Treatment and Sanitation Resilience Plan
619,FW003,Watershed Restoration and Recharge Program,5,7.44304,Safe Water Treatment and Sanitation Resilience Plan
619,FW001,Climate-Smart Irrigation Upgrade,6,7.24037,Safe Water Treatment and Sanitation Resilience Plan
620,FW004,Community Water Governance and Access Reform,1,7.7821,Community Water Governance and Access Reform
620,FW005,Diversified Agroecological Production Program,2,7.64173,Community Water Governance and Access Reform
620,FW006,Safe Water Treatment and Sanitation Resilience Plan,3,7.58453,Community Water Governance and Access Reform
620,FW002,Regional Food Storage and Distribution Network,4,7.32758,Community Water Governance and Access Reform
620,FW003,Watershed Restoration and Recharge Program,5,7.22587,Community Water Governance and Access Reform
620,FW001,Climate-Smart Irrigation Upgrade,6,6.9681,Community Water Governance and Access Reform
621,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.91517,Safe Water Treatment and Sanitation Resilience Plan
621,FW004,Community Water Governance and Access Reform,2,7.72764,Safe Water Treatment and Sanitation Resilience Plan
621,FW003,Watershed Restoration and Recharge Program,3,7.58051,Safe Water Treatment and Sanitation Resilience Plan
621,FW002,Regional Food Storage and Distribution Network,4,7.53533,Safe Water Treatment and Sanitation Resilience Plan
621,FW005,Diversified Agroecological Production Program,5,7.47894,Safe Water Treatment and Sanitation Resilience Plan
621,FW001,Climate-Smart Irrigation Upgrade,6,7.21385,Safe Water Treatment and Sanitation Resilience Plan
622,FW004,Community Water Governance and Access Reform,1,7.81245,Community Water Governance and Access Reform
622,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.56906,Community Water Governance and Access Reform
622,FW002,Regional Food Storage and Distribution Network,3,7.45002,Community Water Governance and Access Reform
622,FW003,Watershed Restoration and Recharge Program,4,7.28649,Community Water Governance and Access Reform
622,FW005,Diversified Agroecological Production Program,5,7.05395,Community Water Governance and Access Reform
622,FW001,Climate-Smart Irrigation Upgrade,6,6.91832,Community Water Governance and Access Reform
623,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.6148,Safe Water Treatment and Sanitation Resilience Plan
623,FW002,Regional Food Storage and Distribution Network,2,7.45145,Safe Water Treatment and Sanitation Resilience Plan
623,FW005,Diversified Agroecological Production Program,3,7.43682,Safe Water Treatment and Sanitation Resilience Plan
623,FW004,Community Water Governance and Access Reform,4,7.38751,Safe Water Treatment and Sanitation Resilience Plan
623,FW001,Climate-Smart Irrigation Upgrade,5,7.34365,Safe Water Treatment and Sanitation Resilience Plan
623,FW003,Watershed Restoration and Recharge Program,6,7.28411,Safe Water Treatment and Sanitation Resilience Plan
624,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.99158,Safe Water Treatment and Sanitation Resilience Plan
624,FW005,Diversified Agroecological Production Program,2,7.68833,Safe Water Treatment and Sanitation Resilience Plan
624,FW004,Community Water Governance and Access Reform,3,7.58488,Safe Water Treatment and Sanitation Resilience Plan
624,FW001,Climate-Smart Irrigation Upgrade,4,7.08901,Safe Water Treatment and Sanitation Resilience Plan
624,FW002,Regional Food Storage and Distribution Network,5,7.05323,Safe Water Treatment and Sanitation Resilience Plan
624,FW003,Watershed Restoration and Recharge Program,6,7.04985,Safe Water Treatment and Sanitation Resilience Plan
625,FW002,Regional Food Storage and Distribution Network,1,7.6337,Regional Food Storage and Distribution Network
625,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.46471,Regional Food Storage and Distribution Network
625,FW003,Watershed Restoration and Recharge Program,3,7.38461,Regional Food Storage and Distribution Network
625,FW004,Community Water Governance and Access Reform,4,7.38167,Regional Food Storage and Distribution Network
625,FW005,Diversified Agroecological Production Program,5,7.30394,Regional Food Storage and Distribution Network
625,FW001,Climate-Smart Irrigation Upgrade,6,7.16007,Regional Food Storage and Distribution Network
626,FW004,Community Water Governance and Access Reform,1,8.02025,Community Water Governance and Access Reform
626,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.47047,Community Water Governance and Access Reform
626,FW001,Climate-Smart Irrigation Upgrade,3,7.4294,Community Water Governance and Access Reform
626,FW005,Diversified Agroecological Production Program,4,7.28486,Community Water Governance and Access Reform
626,FW002,Regional Food Storage and Distribution Network,5,7.14496,Community Water Governance and Access Reform
626,FW003,Watershed Restoration and Recharge Program,6,7.05799,Community Water Governance and Access Reform
627,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,8.20067,Safe Water Treatment and Sanitation Resilience Plan
627,FW004,Community Water Governance and Access Reform,2,7.71813,Safe Water Treatment and Sanitation Resilience Plan
627,FW005,Diversified Agroecological Production Program,3,7.69678,Safe Water Treatment and Sanitation Resilience Plan
627,FW001,Climate-Smart Irrigation Upgrade,4,7.37159,Safe Water Treatment and Sanitation Resilience Plan
627,FW003,Watershed Restoration and Recharge Program,5,7.31555,Safe Water Treatment and Sanitation Resilience Plan
627,FW002,Regional Food Storage and Distribution Network,6,7.16167,Safe Water Treatment and Sanitation Resilience Plan
628,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.84238,Safe Water Treatment and Sanitation Resilience Plan
628,FW002,Regional Food Storage and Distribution Network,2,7.67626,Safe Water Treatment and Sanitation Resilience Plan
628,FW005,Diversified Agroecological Production Program,3,7.5143,Safe Water Treatment and Sanitation Resilience Plan
628,FW004,Community Water Governance and Access Reform,4,7.19759,Safe Water Treatment and Sanitation Resilience Plan
628,FW001,Climate-Smart Irrigation Upgrade,5,7.09977,Safe Water Treatment and Sanitation Resilience Plan
628,FW003,Watershed Restoration and Recharge Program,6,7.04284,Safe Water Treatment and Sanitation Resilience Plan
629,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.68151,Safe Water Treatment and Sanitation Resilience Plan
629,FW005,Diversified Agroecological Production Program,2,7.56508,Safe Water Treatment and Sanitation Resilience Plan
629,FW003,Watershed Restoration and Recharge Program,3,7.5026,Safe Water Treatment and Sanitation Resilience Plan
629,FW004,Community Water Governance and Access Reform,4,7.50143,Safe Water Treatment and Sanitation Resilience Plan
629,FW002,Regional Food Storage and Distribution Network,5,7.26371,Safe Water Treatment and Sanitation Resilience Plan
629,FW001,Climate-Smart Irrigation Upgrade,6,7.18328,Safe Water Treatment and Sanitation Resilience Plan
630,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.73971,Safe Water Treatment and Sanitation Resilience Plan
630,FW001,Climate-Smart Irrigation Upgrade,2,7.62781,Safe Water Treatment and Sanitation Resilience Plan
630,FW004,Community Water Governance and Access Reform,3,7.5944,Safe Water Treatment and Sanitation Resilience Plan
630,FW005,Diversified Agroecological Production Program,4,7.58568,Safe Water Treatment and Sanitation Resilience Plan
630,FW002,Regional Food Storage and Distribution Network,5,7.2107,Safe Water Treatment and Sanitation Resilience Plan
630,FW003,Watershed Restoration and Recharge Program,6,6.81775,Safe Water Treatment and Sanitation Resilience Plan
631,FW004,Community Water Governance and Access Reform,1,7.80628,Community Water Governance and Access Reform
631,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.7907,Community Water Governance and Access Reform
631,FW005,Diversified Agroecological Production Program,3,7.77398,Community Water Governance and Access Reform
631,FW003,Watershed Restoration and Recharge Program,4,7.37652,Community Water Governance and Access Reform
631,FW001,Climate-Smart Irrigation Upgrade,5,7.26094,Community Water Governance and Access Reform
631,FW002,Regional Food Storage and Distribution Network,6,7.24656,Community Water Governance and Access Reform
632,FW005,Diversified Agroecological Production Program,1,7.64233,Diversified Agroecological Production Program
632,FW004,Community Water Governance and Access Reform,2,7.58352,Diversified Agroecological Production Program
632,FW006,Safe Water Treatment and Sanitation Resilience Plan,3,7.57135,Diversified Agroecological Production Program
632,FW001,Climate-Smart Irrigation Upgrade,4,7.2576,Diversified Agroecological Production Program
632,FW003,Watershed Restoration and Recharge Program,5,7.15778,Diversified Agroecological Production Program
632,FW002,Regional Food Storage and Distribution Network,6,7.10188,Diversified Agroecological Production Program
633,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.91478,Safe Water Treatment and Sanitation Resilience Plan
633,FW005,Diversified Agroecological Production Program,2,7.88788,Safe Water Treatment and Sanitation Resilience Plan
633,FW001,Climate-Smart Irrigation Upgrade,3,7.48241,Safe Water Treatment and Sanitation Resilience Plan
633,FW004,Community Water Governance and Access Reform,4,7.32329,Safe Water Treatment and Sanitation Resilience Plan
633,FW002,Regional Food Storage and Distribution Network,5,7.26899,Safe Water Treatment and Sanitation Resilience Plan
633,FW003,Watershed Restoration and Recharge Program,6,7.0825,Safe Water Treatment and Sanitation Resilience Plan
634,FW005,Diversified Agroecological Production Program,1,7.81568,Diversified Agroecological Production Program
634,FW004,Community Water Governance and Access Reform,2,7.77704,Diversified Agroecological Production Program
634,FW006,Safe Water Treatment and Sanitation Resilience Plan,3,7.6225,Diversified Agroecological Production Program
634,FW003,Watershed Restoration and Recharge Program,4,7.48641,Diversified Agroecological Production Program
634,FW001,Climate-Smart Irrigation Upgrade,5,7.09653,Diversified Agroecological Production Program
634,FW002,Regional Food Storage and Distribution Network,6,6.87842,Diversified Agroecological Production Program
635,FW003,Watershed Restoration and Recharge Program,1,7.88149,Watershed Restoration and Recharge Program
635,FW005,Diversified Agroecological Production Program,2,7.61931,Watershed Restoration and Recharge Program
635,FW004,Community Water Governance and Access Reform,3,7.45368,Watershed Restoration and Recharge Program
635,FW002,Regional Food Storage and Distribution Network,4,7.44527,Watershed Restoration and Recharge Program
635,FW001,Climate-Smart Irrigation Upgrade,5,7.34004,Watershed Restoration and Recharge Program
635,FW006,Safe Water Treatment and Sanitation Resilience Plan,6,7.31946,Watershed Restoration and Recharge Program
636,FW004,Community Water Governance and Access Reform,1,7.96623,Community Water Governance and Access Reform
636,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.70364,Community Water Governance and Access Reform
636,FW003,Watershed Restoration and Recharge Program,3,7.5776,Community Water Governance and Access Reform
636,FW005,Diversified Agroecological Production Program,4,7.42124,Community Water Governance and Access Reform
636,FW001,Climate-Smart Irrigation Upgrade,5,7.403,Community Water Governance and Access Reform
636,FW002,Regional Food Storage and Distribution Network,6,7.243,Community Water Governance and Access Reform
637,FW004,Community Water Governance and Access Reform,1,7.72295,Community Water Governance and Access Reform
637,FW005,Diversified Agroecological Production Program,2,7.53651,Community Water Governance and Access Reform
637,FW003,Watershed Restoration and Recharge Program,3,7.40821,Community Water Governance and Access Reform
637,FW006,Safe Water Treatment and Sanitation Resilience Plan,4,7.3911,Community Water Governance and Access Reform
637,FW001,Climate-Smart Irrigation Upgrade,5,7.12941,Community Water Governance and Access Reform
637,FW002,Regional Food Storage and Distribution Network,6,6.96684,Community Water Governance and Access Reform
638,FW004,Community Water Governance and Access Reform,1,7.9529,Community Water Governance and Access Reform
638,FW005,Diversified Agroecological Production Program,2,7.71075,Community Water Governance and Access Reform
638,FW002,Regional Food Storage and Distribution Network,3,7.48973,Community Water Governance and Access Reform
638,FW001,Climate-Smart Irrigation Upgrade,4,7.42661,Community Water Governance and Access Reform
638,FW003,Watershed Restoration and Recharge Program,5,7.42,Community Water Governance and Access Reform
638,FW006,Safe Water Treatment and Sanitation Resilience Plan,6,7.38912,Community Water Governance and Access Reform
639,FW005,Diversified Agroecological Production Program,1,8.03417,Diversified Agroecological Production Program
639,FW004,Community Water Governance and Access Reform,2,7.75969,Diversified Agroecological Production Program
639,FW003,Watershed Restoration and Recharge Program,3,7.43616,Diversified Agroecological Production Program
639,FW002,Regional Food Storage and Distribution Network,4,7.37162,Diversified Agroecological Production Program
639,FW006,Safe Water Treatment and Sanitation Resilience Plan,5,7.36198,Diversified Agroecological Production Program
639,FW001,Climate-Smart Irrigation Upgrade,6,6.99281,Diversified Agroecological Production Program
640,FW002,Regional Food Storage and Distribution Network,1,7.9752,Regional Food Storage and Distribution Network
640,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.47748,Regional Food Storage and Distribution Network
640,FW005,Diversified Agroecological Production Program,3,7.44175,Regional Food Storage and Distribution Network
640,FW004,Community Water Governance and Access Reform,4,7.34007,Regional Food Storage and Distribution Network
640,FW001,Climate-Smart Irrigation Upgrade,5,7.32868,Regional Food Storage and Distribution Network
640,FW003,Watershed Restoration and Recharge Program,6,7.31598,Regional Food Storage and Distribution Network
641,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.81681,Safe Water Treatment and Sanitation Resilience Plan
641,FW005,Diversified Agroecological Production Program,2,7.70618,Safe Water Treatment and Sanitation Resilience Plan
641,FW001,Climate-Smart Irrigation Upgrade,3,7.69741,Safe Water Treatment and Sanitation Resilience Plan
641,FW004,Community Water Governance and Access Reform,4,7.57041,Safe Water Treatment and Sanitation Resilience Plan
641,FW003,Watershed Restoration and Recharge Program,5,7.33822,Safe Water Treatment and Sanitation Resilience Plan
641,FW002,Regional Food Storage and Distribution Network,6,6.90286,Safe Water Treatment and Sanitation Resilience Plan
642,FW005,Diversified Agroecological Production Program,1,7.61714,Diversified Agroecological Production Program
642,FW004,Community Water Governance and Access Reform,2,7.61597,Diversified Agroecological Production Program
642,FW001,Climate-Smart Irrigation Upgrade,3,7.42126,Diversified Agroecological Production Program
642,FW002,Regional Food Storage and Distribution Network,4,7.32545,Diversified Agroecological Production Program
642,FW006,Safe Water Treatment and Sanitation Resilience Plan,5,7.2848,Diversified Agroecological Production Program
642,FW003,Watershed Restoration and Recharge Program,6,7.06107,Diversified Agroecological Production Program
643,FW003,Watershed Restoration and Recharge Program,1,7.74636,Watershed Restoration and Recharge Program
643,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.47539,Watershed Restoration and Recharge Program
643,FW001,Climate-Smart Irrigation Upgrade,3,7.35959,Watershed Restoration and Recharge Program
643,FW004,Community Water Governance and Access Reform,4,7.21028,Watershed Restoration and Recharge Program
643,FW002,Regional Food Storage and Distribution Network,5,7.1531,Watershed Restoration and Recharge Program
643,FW005,Diversified Agroecological Production Program,6,7.08131,Watershed Restoration and Recharge Program
644,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.60098,Safe Water Treatment and Sanitation Resilience Plan
644,FW002,Regional Food Storage and Distribution Network,2,7.58704,Safe Water Treatment and Sanitation Resilience Plan
644,FW005,Diversified Agroecological Production Program,3,7.51029,Safe Water Treatment and Sanitation Resilience Plan
644,FW003,Watershed Restoration and Recharge Program,4,7.46317,Safe Water Treatment and Sanitation Resilience Plan
644,FW001,Climate-Smart Irrigation Upgrade,5,7.43055,Safe Water Treatment and Sanitation Resilience Plan
644,FW004,Community Water Governance and Access Reform,6,7.41353,Safe Water Treatment and Sanitation Resilience Plan
645,FW004,Community Water Governance and Access Reform,1,7.78658,Community Water Governance and Access Reform
645,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.62118,Community Water Governance and Access Reform
645,FW005,Diversified Agroecological Production Program,3,7.35641,Community Water Governance and Access Reform
645,FW003,Watershed Restoration and Recharge Program,4,7.30249,Community Water Governance and Access Reform
645,FW002,Regional Food Storage and Distribution Network,5,7.2742,Community Water Governance and Access Reform
645,FW001,Climate-Smart Irrigation Upgrade,6,7.19674,Community Water Governance and Access Reform
646,FW004,Community Water Governance and Access Reform,1,7.81877,Community Water Governance and Access Reform
646,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.7538,Community Water Governance and Access Reform
646,FW005,Diversified Agroecological Production Program,3,7.68573,Community Water Governance and Access Reform
646,FW003,Watershed Restoration and Recharge Program,4,7.51612,Community Water Governance and Access Reform
646,FW001,Climate-Smart Irrigation Upgrade,5,7.43589,Community Water Governance and Access Reform
646,FW002,Regional Food Storage and Distribution Network,6,7.39035,Community Water Governance and Access Reform
647,FW006,Safe Water Treatment and Sanitation Resilience Plan,1,7.67968,Safe Water Treatment and Sanitation Resilience Plan
647,FW004,Community Water Governance and Access Reform,2,7.65747,Safe Water Treatment and Sanitation Resilience Plan
647,FW005,Diversified Agroecological Production Program,3,7.48198,Safe Water Treatment and Sanitation Resilience Plan
647,FW002,Regional Food Storage and Distribution Network,4,7.38905,Safe Water Treatment and Sanitation Resilience Plan
647,FW003,Watershed Restoration and Recharge Program,5,7.27932,Safe Water Treatment and Sanitation Resilience Plan
647,FW001,Climate-Smart Irrigation Upgrade,6,6.91098,Safe Water Treatment and Sanitation Resilience Plan
648,FW002,Regional Food Storage and Distribution Network,1,7.37949,Regional Food Storage and Distribution Network
648,FW005,Diversified Agroecological Production Program,2,7.28776,Regional Food Storage and Distribution Network
648,FW006,Safe Water Treatment and Sanitation Resilience Plan,3,7.2843,Regional Food Storage and Distribution Network
648,FW003,Watershed Restoration and Recharge Program,4,7.27654,Regional Food Storage and Distribution Network
648,FW001,Climate-Smart Irrigation Upgrade,5,7.18312,Regional Food Storage and Distribution Network
648,FW004,Community Water Governance and Access Reform,6,7.16382,Regional Food Storage and Distribution Network
649,FW004,Community Water Governance and Access Reform,1,7.90427,Community Water Governance and Access Reform
649,FW006,Safe Water Treatment and Sanitation Resilience Plan,2,7.46962,Community Water Governance and Access Reform
649,FW003,Watershed Restoration and Recharge Program,3,7.26073,Community Water Governance and Access Reform
649,FW005,Diversified Agroecological Production Program,4,7.24631,Community Water Governance and Access Reform
