scenario_id,scenario_name,time_step,functional_group,disturbance,species_present,mean_abundance,functional_output,response_diversity,resilience_margin,threshold_flag
BD001,Moderate disturbance mosaic,86,soil_function,0.27174,2,1.01501,1.55942,0.0128,1.41048,viable margin
BD001,Moderate disturbance mosaic,86,water_filtration,0.27174,2,1.04392,1.58627,0.0032,1.42773,viable margin
BD001,Moderate disturbance mosaic,86,carbon_storage,0.27174,2,0.38058,0.65677,0.0008,0.49583,threshold risk
BD001,Moderate disturbance mosaic,86,disturbance_recovery,0.27174,2,1.2,1.584,0.0008,1.42306,viable margin
BD001,Moderate disturbance mosaic,87,pollination,0.26901,3,0.89166,1.69978,0.0196,1.61537,viable margin
BD001,Moderate disturbance mosaic,87,nutrient_cycling,0.26901,3,1.15667,2.8824,0.00493,2.78332,viable margin
BD001,Moderate disturbance mosaic,87,predation,0.26901,3,0.77324,1.43657,0.00493,1.3375,viable margin
BD001,Moderate disturbance mosaic,87,seed_dispersal,0.26901,3,0.79926,1.78527,0.0036,1.68486,viable margin
BD001,Moderate disturbance mosaic,87,soil_function,0.26901,2,1.01633,1.56147,0.0128,1.41526,viable margin
BD001,Moderate disturbance mosaic,87,water_filtration,0.26901,2,1.04566,1.58906,0.0032,1.43325,viable margin
BD001,Moderate disturbance mosaic,87,carbon_storage,0.26901,2,0.37859,0.65333,0.0008,0.49512,threshold risk
BD001,Moderate disturbance mosaic,87,disturbance_recovery,0.26901,2,1.2,1.584,0.0008,1.42579,viable margin
BD001,Moderate disturbance mosaic,88,pollination,0.26636,3,0.89445,1.70435,0.0196,1.62259,viable margin
BD001,Moderate disturbance mosaic,88,nutrient_cycling,0.26636,3,1.15815,2.8856,0.00493,2.78918,viable margin
BD001,Moderate disturbance mosaic,88,predation,0.26636,3,0.77366,1.4372,0.00493,1.34078,viable margin
BD001,Moderate disturbance mosaic,88,seed_dispersal,0.26636,3,0.80199,1.79136,0.0036,1.69361,viable margin
BD001,Moderate disturbance mosaic,88,soil_function,0.26636,2,1.0177,1.56362,0.0128,1.42006,viable margin
BD001,Moderate disturbance mosaic,88,water_filtration,0.26636,2,1.04746,1.59194,0.0032,1.43878,viable margin
BD001,Moderate disturbance mosaic,88,carbon_storage,0.26636,2,0.37672,0.65012,0.0008,0.49457,threshold risk
BD001,Moderate disturbance mosaic,88,disturbance_recovery,0.26636,2,1.2,1.584,0.0008,1.42844,viable margin
BD001,Moderate disturbance mosaic,89,pollination,0.26381,3,0.89734,1.70913,0.0196,1.62992,viable margin
BD001,Moderate disturbance mosaic,89,nutrient_cycling,0.26381,3,1.15967,2.88888,0.00493,2.79501,viable margin
BD001,Moderate disturbance mosaic,89,predation,0.26381,3,0.77415,1.43796,0.00493,1.34408,viable margin
BD001,Moderate disturbance mosaic,89,seed_dispersal,0.26381,3,0.80484,1.7977,0.0036,1.70249,viable margin
BD001,Moderate disturbance mosaic,89,soil_function,0.26381,2,1.01913,1.56585,0.0128,1.42484,viable margin
BD001,Moderate disturbance mosaic,89,water_filtration,0.26381,2,1.04932,1.59491,0.0032,1.4443,viable margin
BD001,Moderate disturbance mosaic,89,carbon_storage,0.26381,2,0.37499,0.64714,0.0008,0.49413,threshold risk
BD001,Moderate disturbance mosaic,89,disturbance_recovery,0.26381,2,1.2,1.584,0.0008,1.43099,viable margin
BD001,Moderate disturbance mosaic,90,pollination,0.4414,3,0.89298,1.69902,0.0196,1.44222,viable margin
BD001,Moderate disturbance mosaic,90,nutrient_cycling,0.4414,3,1.15877,2.88695,0.00493,2.61548,viable margin
BD001,Moderate disturbance mosaic,90,predation,0.4414,3,0.7697,1.4292,0.00493,1.15773,threshold risk
BD001,Moderate disturbance mosaic,90,seed_dispersal,0.4414,3,0.80013,1.78707,0.0036,1.51427,viable margin
BD001,Moderate disturbance mosaic,90,soil_function,0.4414,2,1.01664,1.56196,0.0128,1.24336,viable margin
BD001,Moderate disturbance mosaic,90,water_filtration,0.4414,2,1.04738,1.59181,0.0032,1.26361,viable margin
BD001,Moderate disturbance mosaic,90,carbon_storage,0.4414,2,0.3642,0.6286,0.0008,0.298,threshold risk
BD001,Moderate disturbance mosaic,90,disturbance_recovery,0.4414,2,1.2,1.584,0.0008,1.2534,viable margin
BD001,Moderate disturbance mosaic,91,pollination,0.25916,3,0.89606,1.70418,0.0196,1.62963,viable margin
BD001,Moderate disturbance mosaic,91,nutrient_cycling,0.25916,3,1.16035,2.89037,0.00493,2.80114,viable margin
BD001,Moderate disturbance mosaic,91,predation,0.25916,3,0.77032,1.43021,0.00493,1.34098,viable margin
BD001,Moderate disturbance mosaic,91,seed_dispersal,0.25916,3,0.80317,1.79385,0.0036,1.70329,viable margin
BD001,Moderate disturbance mosaic,91,soil_function,0.25916,2,1.01817,1.56435,0.0128,1.42799,viable margin
BD001,Moderate disturbance mosaic,91,water_filtration,0.25916,2,1.04935,1.59496,0.0032,1.449,viable margin
BD001,Moderate disturbance mosaic,91,carbon_storage,0.25916,2,0.3627,0.62602,0.0008,0.47767,threshold risk
BD001,Moderate disturbance mosaic,91,disturbance_recovery,0.25916,2,1.2,1.584,0.0008,1.43564,viable margin
BD001,Moderate disturbance mosaic,92,pollination,0.25711,3,0.89923,1.70952,0.0196,1.63701,viable margin
BD001,Moderate disturbance mosaic,92,nutrient_cycling,0.25711,3,1.16196,2.89384,0.00493,2.80667,viable margin
BD001,Moderate disturbance mosaic,92,predation,0.25711,3,0.771,1.43133,0.00493,1.34415,viable margin
BD001,Moderate disturbance mosaic,92,seed_dispersal,0.25711,3,0.80629,1.80082,0.0036,1.71231,viable margin
BD001,Moderate disturbance mosaic,92,soil_function,0.25711,2,1.01975,1.56681,0.0128,1.4325,viable margin
BD001,Moderate disturbance mosaic,92,water_filtration,0.25711,2,1.05135,1.59816,0.0032,1.45425,viable margin
BD001,Moderate disturbance mosaic,92,carbon_storage,0.25711,2,0.36131,0.62363,0.0008,0.47732,threshold risk
BD001,Moderate disturbance mosaic,92,disturbance_recovery,0.25711,2,1.2,1.584,0.0008,1.43769,viable margin
BD001,Moderate disturbance mosaic,93,pollination,0.25528,3,0.90246,1.71502,0.0196,1.64433,viable margin
BD001,Moderate disturbance mosaic,93,nutrient_cycling,0.25528,3,1.1636,2.89737,0.00493,2.81202,viable margin
BD001,Moderate disturbance mosaic,93,predation,0.25528,3,0.77172,1.43255,0.00493,1.34719,viable margin
BD001,Moderate disturbance mosaic,93,seed_dispersal,0.25528,3,0.8095,1.80797,0.0036,1.72128,viable margin
BD001,Moderate disturbance mosaic,93,soil_function,0.25528,2,1.02137,1.56933,0.0128,1.43685,viable margin
BD001,Moderate disturbance mosaic,93,water_filtration,0.25528,2,1.05338,1.60141,0.0032,1.45933,viable margin
BD001,Moderate disturbance mosaic,93,carbon_storage,0.25528,2,0.36001,0.6214,0.0008,0.47691,threshold risk
BD001,Moderate disturbance mosaic,93,disturbance_recovery,0.25528,2,1.2,1.584,0.0008,1.43952,viable margin
BD001,Moderate disturbance mosaic,94,pollination,0.2537,3,0.90577,1.72064,0.0196,1.65154,viable margin
BD001,Moderate disturbance mosaic,94,nutrient_cycling,0.2537,3,1.16526,2.90095,0.00493,2.81718,viable margin
BD001,Moderate disturbance mosaic,94,predation,0.2537,3,0.77249,1.43385,0.00493,1.35008,viable margin
BD001,Moderate disturbance mosaic,94,seed_dispersal,0.2537,3,0.81277,1.81527,0.0036,1.73016,viable margin
BD001,Moderate disturbance mosaic,94,soil_function,0.2537,2,1.02302,1.57191,0.0128,1.44101,viable margin
BD001,Moderate disturbance mosaic,94,water_filtration,0.2537,2,1.05545,1.60472,0.0032,1.46422,viable margin
BD001,Moderate disturbance mosaic,94,carbon_storage,0.2537,2,0.35879,0.6193,0.0008,0.4764,threshold risk
BD001,Moderate disturbance mosaic,94,disturbance_recovery,0.2537,2,1.2,1.584,0.0008,1.4411,viable margin
BD001,Moderate disturbance mosaic,95,pollination,0.25238,3,0.90912,1.72638,0.0196,1.6586,viable margin
BD001,Moderate disturbance mosaic,95,nutrient_cycling,0.25238,3,1.16693,2.90457,0.00493,2.82212,viable margin
BD001,Moderate disturbance mosaic,95,predation,0.25238,3,0.7733,1.43522,0.00493,1.35277,viable margin
BD001,Moderate disturbance mosaic,95,seed_dispersal,0.25238,3,0.8161,1.82269,0.0036,1.73891,viable margin
BD001,Moderate disturbance mosaic,95,soil_function,0.25238,2,1.0247,1.57454,0.0128,1.44495,viable margin
BD001,Moderate disturbance mosaic,95,water_filtration,0.25238,2,1.05755,1.60808,0.0032,1.4689,viable margin
BD001,Moderate disturbance mosaic,95,carbon_storage,0.25238,2,0.35764,0.61732,0.0008,0.47574,threshold risk
BD001,Moderate disturbance mosaic,95,disturbance_recovery,0.25238,2,1.2,1.584,0.0008,1.44242,viable margin
BD001,Moderate disturbance mosaic,96,pollination,0.25134,3,0.91252,1.7322,0.0196,1.66546,viable margin
BD001,Moderate disturbance mosaic,96,nutrient_cycling,0.25134,3,1.16862,2.90821,0.00493,2.82681,viable margin
BD001,Moderate disturbance mosaic,96,predation,0.25134,3,0.77413,1.43665,0.00493,1.35524,viable margin
BD001,Moderate disturbance mosaic,96,seed_dispersal,0.25134,3,0.81947,1.83022,0.0036,1.74748,viable margin
BD001,Moderate disturbance mosaic,96,soil_function,0.25134,2,1.02641,1.5772,0.0128,1.44866,viable margin
BD001,Moderate disturbance mosaic,96,water_filtration,0.25134,2,1.05967,1.61147,0.0032,1.47333,viable margin
BD001,Moderate disturbance mosaic,96,carbon_storage,0.25134,2,0.35654,0.61543,0.0008,0.47489,threshold risk
BD001,Moderate disturbance mosaic,96,disturbance_recovery,0.25134,2,1.2,1.584,0.0008,1.44346,viable margin
BD001,Moderate disturbance mosaic,97,pollination,0.25059,3,0.91595,1.73809,0.0196,1.6721,viable margin
BD001,Moderate disturbance mosaic,97,nutrient_cycling,0.25059,3,1.17032,2.91188,0.00493,2.83123,viable margin
BD001,Moderate disturbance mosaic,97,predation,0.25059,3,0.77498,1.43812,0.00493,1.35746,viable margin
BD001,Moderate disturbance mosaic,97,seed_dispersal,0.25059,3,0.82287,1.83781,0.0036,1.75582,viable margin
BD001,Moderate disturbance mosaic,97,soil_function,0.25059,2,1.02813,1.57988,0.0128,1.45209,viable margin
BD001,Moderate disturbance mosaic,97,water_filtration,0.25059,2,1.0618,1.61488,0.0032,1.47749,viable margin
BD001,Moderate disturbance mosaic,97,carbon_storage,0.25059,2,0.35548,0.61361,0.0008,0.47382,threshold risk
BD001,Moderate disturbance mosaic,97,disturbance_recovery,0.25059,2,1.2,1.584,0.0008,1.44421,viable margin
BD001,Moderate disturbance mosaic,98,pollination,0.25014,3,0.9194,1.74401,0.0196,1.67847,viable margin
BD001,Moderate disturbance mosaic,98,nutrient_cycling,0.25014,3,1.17202,2.91557,0.00493,2.83536,viable margin
BD001,Moderate disturbance mosaic,98,predation,0.25014,3,0.77585,1.43961,0.00493,1.35941,viable margin
BD001,Moderate disturbance mosaic,98,seed_dispersal,0.25014,3,0.82629,1.84545,0.0036,1.76391,viable margin
BD001,Moderate disturbance mosaic,98,soil_function,0.25014,2,1.02986,1.58258,0.0128,1.45524,viable margin
BD001,Moderate disturbance mosaic,98,water_filtration,0.25014,2,1.06395,1.61831,0.0032,1.48137,viable margin
BD001,Moderate disturbance mosaic,98,carbon_storage,0.25014,2,0.35444,0.61183,0.0008,0.47249,threshold risk
BD001,Moderate disturbance mosaic,98,disturbance_recovery,0.25014,2,1.2,1.584,0.0008,1.44466,viable margin
BD001,Moderate disturbance mosaic,99,pollination,0.25,3,0.92285,1.74995,0.0196,1.68455,viable margin
BD001,Moderate disturbance mosaic,99,nutrient_cycling,0.25,3,1.17373,2.91925,0.00493,2.83919,viable margin
BD001,Moderate disturbance mosaic,99,predation,0.25,3,0.77672,1.44112,0.00493,1.36105,viable margin
BD001,Moderate disturbance mosaic,99,seed_dispersal,0.25,3,0.82972,1.8531,0.0036,1.7717,viable margin
BD001,Moderate disturbance mosaic,99,soil_function,0.25,2,1.0316,1.58529,0.0128,1.45809,viable margin
BD001,Moderate disturbance mosaic,99,water_filtration,0.25,2,1.06609,1.62175,0.0032,1.48495,viable margin
BD001,Moderate disturbance mosaic,99,carbon_storage,0.25,2,0.35341,0.61006,0.0008,0.47086,threshold risk
BD001,Moderate disturbance mosaic,99,disturbance_recovery,0.25,2,1.2,1.584,0.0008,1.4448,viable margin
BD001,Moderate disturbance mosaic,100,pollination,0.43017,3,0.91895,1.74078,0.0196,1.49521,viable margin
BD001,Moderate disturbance mosaic,100,nutrient_cycling,0.43017,3,1.17298,2.91765,0.00493,2.65741,viable margin
BD001,Moderate disturbance mosaic,100,predation,0.43017,3,0.77259,1.43296,0.00493,1.17272,threshold risk
BD001,Moderate disturbance mosaic,100,seed_dispersal,0.43017,3,0.82549,1.84355,0.0036,1.58198,viable margin
BD001,Moderate disturbance mosaic,100,soil_function,0.43017,2,1.02935,1.58179,0.0128,1.27442,viable margin
BD001,Moderate disturbance mosaic,100,water_filtration,0.43017,2,1.06441,1.61906,0.0032,1.30209,viable margin
BD001,Moderate disturbance mosaic,100,carbon_storage,0.43017,2,0.34319,0.59249,0.0008,0.27313,threshold risk
BD001,Moderate disturbance mosaic,100,disturbance_recovery,0.43017,2,1.2,1.584,0.0008,1.26463,viable margin
BD002,Climate-amplified stress,1,pollination,0.43777,3,0.75162,1.51184,0.0196,1.25867,viable margin
BD002,Climate-amplified stress,1,nutrient_cycling,0.43777,3,0.88015,2.19716,0.00493,1.92932,viable margin
BD002,Climate-amplified stress,1,predation,0.43777,3,0.65868,1.24142,0.00493,0.97358,threshold risk
BD002,Climate-amplified stress,1,seed_dispersal,0.43777,3,0.66794,1.49464,0.0036,1.22547,viable margin
BD002,Climate-amplified stress,1,soil_function,0.43777,2,0.77361,1.18997,0.0128,0.875,threshold risk
BD002,Climate-amplified stress,1,water_filtration,0.43777,2,0.72736,1.10993,0.0032,0.78536,threshold risk
BD002,Climate-amplified stress,1,carbon_storage,0.43777,2,0.66355,1.14313,0.0008,0.81615,threshold risk
BD002,Climate-amplified stress,1,disturbance_recovery,0.43777,2,0.77954,1.027,0.0008,0.70003,threshold risk
BD002,Climate-amplified stress,2,pollination,0.44051,3,0.74646,1.50015,0.0196,1.24424,viable margin
BD002,Climate-amplified stress,2,nutrient_cycling,0.44051,3,0.8802,2.19789,0.00493,1.92731,viable margin
BD002,Climate-amplified stress,2,predation,0.44051,3,0.65392,1.23203,0.00493,0.96146,threshold risk
BD002,Climate-amplified stress,2,seed_dispersal,0.44051,3,0.66243,1.48221,0.0036,1.2103,viable margin
BD002,Climate-amplified stress,2,soil_function,0.44051,2,0.77211,1.18758,0.0128,0.86987,threshold risk
BD002,Climate-amplified stress,2,water_filtration,0.44051,2,0.72462,1.1056,0.0032,0.77829,threshold risk
BD002,Climate-amplified stress,2,carbon_storage,0.44051,2,0.65197,1.12321,0.0008,0.7935,threshold risk
BD002,Climate-amplified stress,2,disturbance_recovery,0.44051,2,0.78399,1.03289,0.0008,0.70318,threshold risk
BD002,Climate-amplified stress,3,pollination,0.44318,3,0.74119,1.48824,0.0196,1.22966,viable margin
BD002,Climate-amplified stress,3,nutrient_cycling,0.44318,3,0.88016,2.19839,0.00493,1.92514,viable margin
BD002,Climate-amplified stress,3,predation,0.44318,3,0.64905,1.22245,0.00493,0.9492,threshold risk
BD002,Climate-amplified stress,3,seed_dispersal,0.44318,3,0.65681,1.46953,0.0036,1.19495,threshold risk
BD002,Climate-amplified stress,3,soil_function,0.44318,2,0.77052,1.18504,0.0128,0.86466,threshold risk
BD002,Climate-amplified stress,3,water_filtration,0.44318,2,0.72177,1.10111,0.0032,0.77113,threshold risk
BD002,Climate-amplified stress,3,carbon_storage,0.44318,2,0.64025,1.10306,0.0008,0.77068,threshold risk
BD002,Climate-amplified stress,3,disturbance_recovery,0.44318,2,0.78836,1.03867,0.0008,0.70629,threshold risk
BD002,Climate-amplified stress,4,pollination,0.44575,3,0.73582,1.47611,0.0196,1.21496,viable margin
BD002,Climate-amplified stress,4,nutrient_cycling,0.44575,3,0.88003,2.19867,0.00493,1.92286,viable margin
BD002,Climate-amplified stress,4,predation,0.44575,3,0.64409,1.21268,0.00493,0.93686,threshold risk
BD002,Climate-amplified stress,4,seed_dispersal,0.44575,3,0.65108,1.45661,0.0036,1.17946,threshold risk
BD002,Climate-amplified stress,4,soil_function,0.44575,2,0.76883,1.18235,0.0128,0.8594,threshold risk
BD002,Climate-amplified stress,4,water_filtration,0.44575,2,0.71882,1.09647,0.0032,0.76392,threshold risk
BD002,Climate-amplified stress,4,carbon_storage,0.44575,2,0.62839,1.08269,0.0008,0.74774,threshold risk
BD002,Climate-amplified stress,4,disturbance_recovery,0.44575,2,0.79264,1.04433,0.0008,0.70938,threshold risk
BD002,Climate-amplified stress,5,pollination,0.44819,3,0.73035,1.46378,0.0196,1.20019,viable margin
BD002,Climate-amplified stress,5,nutrient_cycling,0.44819,3,0.87982,2.19875,0.00493,1.9205,viable margin
BD002,Climate-amplified stress,5,predation,0.44819,3,0.63903,1.20273,0.00493,0.92448,threshold risk
BD002,Climate-amplified stress,5,seed_dispersal,0.44819,3,0.64525,1.44345,0.0036,1.16387,threshold risk
BD002,Climate-amplified stress,5,soil_function,0.44819,2,0.76704,1.17952,0.0128,0.85413,threshold risk
BD002,Climate-amplified stress,5,water_filtration,0.44819,2,0.71578,1.09167,0.0032,0.75669,threshold risk
BD002,Climate-amplified stress,5,carbon_storage,0.44819,2,0.61641,1.0621,0.0008,0.72472,threshold risk
BD002,Climate-amplified stress,5,disturbance_recovery,0.44819,2,0.79684,1.04989,0.0008,0.71251,threshold risk
BD002,Climate-amplified stress,6,pollination,0.45046,3,0.72478,1.45125,0.0196,1.1854,threshold risk
BD002,Climate-amplified stress,6,nutrient_cycling,0.45046,3,0.87953,2.19864,0.00493,1.91811,viable margin
BD002,Climate-amplified stress,6,predation,0.45046,3,0.63389,1.19261,0.00493,0.91209,threshold risk
BD002,Climate-amplified stress,6,seed_dispersal,0.45046,3,0.63931,1.43008,0.0036,1.14822,threshold risk
BD002,Climate-amplified stress,6,soil_function,0.45046,2,0.76518,1.17655,0.0128,0.84889,threshold risk
BD002,Climate-amplified stress,6,water_filtration,0.45046,2,0.71265,1.08674,0.0032,0.74949,threshold risk
BD002,Climate-amplified stress,6,carbon_storage,0.45046,2,0.60432,1.04132,0.0008,0.70166,threshold risk
BD002,Climate-amplified stress,6,disturbance_recovery,0.45046,2,0.80097,1.05536,0.0008,0.7157,threshold risk
BD002,Climate-amplified stress,7,pollination,0.45254,3,0.71913,1.43856,0.0196,1.17061,threshold risk
BD002,Climate-amplified stress,7,nutrient_cycling,0.45254,3,0.87917,2.19835,0.00493,1.91574,viable margin
BD002,Climate-amplified stress,7,predation,0.45254,3,0.62866,1.18234,0.00493,0.89973,threshold risk
BD002,Climate-amplified stress,7,seed_dispersal,0.45254,3,0.63329,1.4165,0.0036,1.13256,threshold risk
BD002,Climate-amplified stress,7,soil_function,0.45254,2,0.76323,1.17347,0.0128,0.84373,threshold risk
BD002,Climate-amplified stress,7,water_filtration,0.45254,2,0.70943,1.08169,0.0032,0.74235,threshold risk
BD002,Climate-amplified stress,7,carbon_storage,0.45254,2,0.59212,1.02035,0.0008,0.67861,threshold risk
BD002,Climate-amplified stress,7,disturbance_recovery,0.45254,2,0.80504,1.06074,0.0008,0.71899,threshold risk
BD002,Climate-amplified stress,8,pollination,0.75441,3,0.70116,1.40055,0.0196,0.83075,threshold risk
BD002,Climate-amplified stress,8,nutrient_cycling,0.75441,3,0.86837,2.17251,0.00493,1.58804,viable margin
BD002,Climate-amplified stress,8,predation,0.75441,3,0.61181,1.14984,0.00493,0.56536,threshold risk
BD002,Climate-amplified stress,8,seed_dispersal,0.75441,3,0.61445,1.3741,0.0036,0.78829,threshold risk
BD002,Climate-amplified stress,8,soil_function,0.75441,2,0.75,1.15296,0.0128,0.52135,threshold risk
BD002,Climate-amplified stress,8,water_filtration,0.75441,2,0.69441,1.05851,0.0032,0.4173,threshold risk
BD002,Climate-amplified stress,8,carbon_storage,0.75441,2,0.56453,0.97292,0.0008,0.32931,threshold risk
BD002,Climate-amplified stress,8,disturbance_recovery,0.75441,2,0.79935,1.05328,0.0008,0.40967,threshold risk
BD002,Climate-amplified stress,9,pollination,0.45604,3,0.69537,1.38756,0.0196,1.11613,threshold risk
BD002,Climate-amplified stress,9,nutrient_cycling,0.45604,3,0.86789,2.17192,0.00493,1.88582,viable margin
BD002,Climate-amplified stress,9,predation,0.45604,3,0.60645,1.13931,0.00493,0.85321,threshold risk
BD002,Climate-amplified stress,9,seed_dispersal,0.45604,3,0.60828,1.36019,0.0036,1.07276,threshold risk
BD002,Climate-amplified stress,9,soil_function,0.45604,2,0.74792,1.14968,0.0128,0.81644,threshold risk
BD002,Climate-amplified stress,9,water_filtration,0.45604,2,0.69106,1.05324,0.0032,0.71041,threshold risk
BD002,Climate-amplified stress,9,carbon_storage,0.45604,2,0.55215,0.95165,0.0008,0.60641,threshold risk
BD002,Climate-amplified stress,9,disturbance_recovery,0.45604,2,0.8033,1.05851,0.0008,0.71327,threshold risk
BD002,Climate-amplified stress,10,pollination,0.4574,3,0.68952,1.37446,0.0196,1.10165,threshold risk
BD002,Climate-amplified stress,10,nutrient_cycling,0.4574,3,0.86736,2.17122,0.00493,1.88375,viable margin
BD002,Climate-amplified stress,10,predation,0.4574,3,0.60104,1.12868,0.00493,0.84121,threshold risk
BD002,Climate-amplified stress,10,seed_dispersal,0.4574,3,0.60205,1.34616,0.0036,1.05735,threshold risk
BD002,Climate-amplified stress,10,soil_function,0.4574,2,0.74579,1.14631,0.0128,0.81171,threshold risk
BD002,Climate-amplified stress,10,water_filtration,0.4574,2,0.68766,1.0479,0.0032,0.70369,threshold risk
BD002,Climate-amplified stress,10,carbon_storage,0.4574,2,0.5397,0.93025,0.0008,0.58365,threshold risk
BD002,Climate-amplified stress,10,disturbance_recovery,0.4574,2,0.8072,1.06368,0.0008,0.71708,threshold risk
BD002,Climate-amplified stress,11,pollination,0.4585,3,0.68363,1.36126,0.0196,1.08737,threshold risk
BD002,Climate-amplified stress,11,nutrient_cycling,0.4585,3,0.86679,2.17043,0.00493,1.88187,viable margin
BD002,Climate-amplified stress,11,predation,0.4585,3,0.59558,1.11797,0.00493,0.82941,threshold risk
BD002,Climate-amplified stress,11,seed_dispersal,0.4585,3,0.59578,1.33201,0.0036,1.04212,threshold risk
BD002,Climate-amplified stress,11,soil_function,0.4585,2,0.74363,1.14289,0.0128,0.80719,threshold risk
BD002,Climate-amplified stress,11,water_filtration,0.4585,2,0.68421,1.04249,0.0032,0.69719,threshold risk
BD002,Climate-amplified stress,11,carbon_storage,0.4585,2,0.5272,0.90876,0.0008,0.56106,threshold risk
BD002,Climate-amplified stress,11,disturbance_recovery,0.4585,2,0.81107,1.0688,0.0008,0.72111,threshold risk
BD002,Climate-amplified stress,12,pollination,0.4593,3,0.6777,1.348,0.0196,1.0733,threshold risk
BD002,Climate-amplified stress,12,nutrient_cycling,0.4593,3,0.86619,2.16957,0.00493,1.8802,viable margin
BD002,Climate-amplified stress,12,predation,0.4593,3,0.5901,1.1072,0.00493,0.81784,threshold risk
BD002,Climate-amplified stress,12,seed_dispersal,0.4593,3,0.58947,1.3178,0.0036,1.0271,threshold risk
BD002,Climate-amplified stress,12,soil_function,0.4593,2,0.74143,1.13941,0.0128,0.80291,threshold risk
BD002,Climate-amplified stress,12,water_filtration,0.4593,2,0.68073,1.03703,0.0032,0.69093,threshold risk
BD002,Climate-amplified stress,12,carbon_storage,0.4593,2,0.51465,0.8872,0.0008,0.5387,threshold risk
BD002,Climate-amplified stress,12,disturbance_recovery,0.4593,2,0.81492,1.07389,0.0008,0.72539,threshold risk
BD002,Climate-amplified stress,13,pollination,0.4598,3,0.67176,1.33469,0.0196,1.05949,threshold risk
BD002,Climate-amplified stress,13,nutrient_cycling,0.4598,3,0.86558,2.16866,0.00493,1.87879,viable margin
BD002,Climate-amplified stress,13,predation,0.4598,3,0.58459,1.0964,0.00493,0.80653,threshold risk
BD002,Climate-amplified stress,13,seed_dispersal,0.4598,3,0.58314,1.30353,0.0036,1.01233,threshold risk
BD002,Climate-amplified stress,13,soil_function,0.4598,2,0.73921,1.13591,0.0128,0.79891,threshold risk
BD002,Climate-amplified stress,13,water_filtration,0.4598,2,0.67723,1.03154,0.0032,0.68494,threshold risk
BD002,Climate-amplified stress,13,carbon_storage,0.4598,2,0.50208,0.8656,0.0008,0.51659,threshold risk
BD002,Climate-amplified stress,13,disturbance_recovery,0.4598,2,0.81875,1.07896,0.0008,0.72996,threshold risk
BD002,Climate-amplified stress,14,pollination,0.46,3,0.6658,1.32137,0.0196,1.04597,threshold risk
BD002,Climate-amplified stress,14,nutrient_cycling,0.46,3,0.86496,2.16774,0.00493,1.87768,viable margin
BD002,Climate-amplified stress,14,predation,0.46,3,0.57908,1.08558,0.00493,0.79551,threshold risk
BD002,Climate-amplified stress,14,seed_dispersal,0.46,3,0.57681,1.28924,0.0036,0.99785,threshold risk
BD002,Climate-amplified stress,14,soil_function,0.46,2,0.73699,1.1324,0.0128,0.7952,threshold risk
BD002,Climate-amplified stress,14,water_filtration,0.46,2,0.67373,1.02604,0.0032,0.67924,threshold risk
BD002,Climate-amplified stress,14,carbon_storage,0.46,2,0.4895,0.84397,0.0008,0.49478,threshold risk
BD002,Climate-amplified stress,14,disturbance_recovery,0.46,2,0.82257,1.08402,0.0008,0.73482,threshold risk
BD002,Climate-amplified stress,15,pollination,0.45989,3,0.65985,1.30806,0.0196,1.03277,threshold risk
BD002,Climate-amplified stress,15,nutrient_cycling,0.45989,3,0.86434,2.16683,0.00493,1.87688,viable margin
BD002,Climate-amplified stress,15,predation,0.45989,3,0.57357,1.07477,0.00493,0.78481,threshold risk
BD002,Climate-amplified stress,15,seed_dispersal,0.45989,3,0.57047,1.27497,0.0036,0.98368,threshold risk
BD002,Climate-amplified stress,15,soil_function,0.45989,2,0.73477,1.12889,0.0128,0.79181,threshold risk
BD002,Climate-amplified stress,15,water_filtration,0.45989,2,0.67023,1.02054,0.0032,0.67386,threshold risk
BD002,Climate-amplified stress,15,carbon_storage,0.45989,2,0.47693,0.82236,0.0008,0.47328,threshold risk
BD002,Climate-amplified stress,15,disturbance_recovery,0.45989,2,0.8264,1.08909,0.0008,0.74,threshold risk
BD002,Climate-amplified stress,16,pollination,0.75947,3,0.64168,1.26963,0.0196,0.69476,threshold risk
BD002,Climate-amplified stress,16,nutrient_cycling,0.75947,3,0.85337,2.14056,0.00493,1.55103,viable margin
BD002,Climate-amplified stress,16,predation,0.75947,3,0.55652,1.04189,0.00493,0.45236,threshold risk
BD002,Climate-amplified stress,16,seed_dispersal,0.75947,3,0.55141,1.23208,0.0036,0.64122,threshold risk
BD002,Climate-amplified stress,16,soil_function,0.75947,2,0.72134,1.10809,0.0128,0.47142,threshold risk
BD002,Climate-amplified stress,16,water_filtration,0.75947,2,0.65501,0.99705,0.0032,0.35079,threshold risk
BD002,Climate-amplified stress,16,carbon_storage,0.75947,2,0.44908,0.77449,0.0008,0.12582,threshold risk
BD002,Climate-amplified stress,16,disturbance_recovery,0.75947,2,0.82054,1.08142,0.0008,0.43275,threshold risk
BD002,Climate-amplified stress,17,pollination,0.45875,3,0.63577,1.25641,0.0196,0.98227,threshold risk
BD002,Climate-amplified stress,17,nutrient_cycling,0.45875,3,0.85279,2.13975,0.00493,1.85094,viable margin
BD002,Climate-amplified stress,17,predation,0.45875,3,0.55106,1.03116,0.00493,0.74235,threshold risk
BD002,Climate-amplified stress,17,seed_dispersal,0.45875,3,0.54513,1.21792,0.0036,0.92777,threshold risk
