simulation_id,strategy_id,strategy,rank,resilience_value,winner
927,PH004,Community Health Trust and Outreach Network,1,8.02918,Community Health Trust and Outreach Network
927,PH006,Equity-Centered Emergency Preparedness Framework,2,7.92143,Community Health Trust and Outreach Network
927,PH002,Essential Health Service Continuity Program,3,7.91574,Community Health Trust and Outreach Network
927,PH003,Public Health Workforce Resilience Initiative,4,7.84236,Community Health Trust and Outreach Network
927,PH005,Climate-Resilient Health Facilities Program,5,7.6605,Community Health Trust and Outreach Network
927,PH001,Integrated Surveillance and Laboratory Modernization,6,7.49954,Community Health Trust and Outreach Network
928,PH006,Equity-Centered Emergency Preparedness Framework,1,8.48768,Equity-Centered Emergency Preparedness Framework
928,PH004,Community Health Trust and Outreach Network,2,8.32053,Equity-Centered Emergency Preparedness Framework
928,PH005,Climate-Resilient Health Facilities Program,3,7.96873,Equity-Centered Emergency Preparedness Framework
928,PH003,Public Health Workforce Resilience Initiative,4,7.9468,Equity-Centered Emergency Preparedness Framework
928,PH001,Integrated Surveillance and Laboratory Modernization,5,7.83165,Equity-Centered Emergency Preparedness Framework
928,PH002,Essential Health Service Continuity Program,6,7.74829,Equity-Centered Emergency Preparedness Framework
929,PH003,Public Health Workforce Resilience Initiative,1,8.25169,Public Health Workforce Resilience Initiative
929,PH006,Equity-Centered Emergency Preparedness Framework,2,8.18578,Public Health Workforce Resilience Initiative
929,PH004,Community Health Trust and Outreach Network,3,8.15437,Public Health Workforce Resilience Initiative
929,PH001,Integrated Surveillance and Laboratory Modernization,4,7.72339,Public Health Workforce Resilience Initiative
929,PH005,Climate-Resilient Health Facilities Program,5,7.65996,Public Health Workforce Resilience Initiative
929,PH002,Essential Health Service Continuity Program,6,7.61846,Public Health Workforce Resilience Initiative
930,PH006,Equity-Centered Emergency Preparedness Framework,1,8.12401,Equity-Centered Emergency Preparedness Framework
930,PH001,Integrated Surveillance and Laboratory Modernization,2,8.11353,Equity-Centered Emergency Preparedness Framework
930,PH004,Community Health Trust and Outreach Network,3,7.7591,Equity-Centered Emergency Preparedness Framework
930,PH002,Essential Health Service Continuity Program,4,7.7544,Equity-Centered Emergency Preparedness Framework
930,PH005,Climate-Resilient Health Facilities Program,5,7.73109,Equity-Centered Emergency Preparedness Framework
930,PH003,Public Health Workforce Resilience Initiative,6,7.54464,Equity-Centered Emergency Preparedness Framework
931,PH005,Climate-Resilient Health Facilities Program,1,8.1337,Climate-Resilient Health Facilities Program
931,PH006,Equity-Centered Emergency Preparedness Framework,2,7.99418,Climate-Resilient Health Facilities Program
931,PH004,Community Health Trust and Outreach Network,3,7.9608,Climate-Resilient Health Facilities Program
931,PH001,Integrated Surveillance and Laboratory Modernization,4,7.74991,Climate-Resilient Health Facilities Program
931,PH003,Public Health Workforce Resilience Initiative,5,7.66932,Climate-Resilient Health Facilities Program
931,PH002,Essential Health Service Continuity Program,6,7.66087,Climate-Resilient Health Facilities Program
932,PH006,Equity-Centered Emergency Preparedness Framework,1,8.21151,Equity-Centered Emergency Preparedness Framework
932,PH003,Public Health Workforce Resilience Initiative,2,8.00536,Equity-Centered Emergency Preparedness Framework
932,PH002,Essential Health Service Continuity Program,3,7.9557,Equity-Centered Emergency Preparedness Framework
932,PH005,Climate-Resilient Health Facilities Program,4,7.88433,Equity-Centered Emergency Preparedness Framework
932,PH004,Community Health Trust and Outreach Network,5,7.77602,Equity-Centered Emergency Preparedness Framework
932,PH001,Integrated Surveillance and Laboratory Modernization,6,7.4074,Equity-Centered Emergency Preparedness Framework
933,PH004,Community Health Trust and Outreach Network,1,8.37325,Community Health Trust and Outreach Network
933,PH003,Public Health Workforce Resilience Initiative,2,7.90371,Community Health Trust and Outreach Network
933,PH006,Equity-Centered Emergency Preparedness Framework,3,7.90227,Community Health Trust and Outreach Network
933,PH005,Climate-Resilient Health Facilities Program,4,7.76672,Community Health Trust and Outreach Network
933,PH001,Integrated Surveillance and Laboratory Modernization,5,7.68392,Community Health Trust and Outreach Network
933,PH002,Essential Health Service Continuity Program,6,7.53591,Community Health Trust and Outreach Network
934,PH006,Equity-Centered Emergency Preparedness Framework,1,8.44864,Equity-Centered Emergency Preparedness Framework
934,PH004,Community Health Trust and Outreach Network,2,8.07947,Equity-Centered Emergency Preparedness Framework
934,PH003,Public Health Workforce Resilience Initiative,3,7.93433,Equity-Centered Emergency Preparedness Framework
934,PH005,Climate-Resilient Health Facilities Program,4,7.90858,Equity-Centered Emergency Preparedness Framework
934,PH002,Essential Health Service Continuity Program,5,7.63443,Equity-Centered Emergency Preparedness Framework
934,PH001,Integrated Surveillance and Laboratory Modernization,6,7.5993,Equity-Centered Emergency Preparedness Framework
935,PH004,Community Health Trust and Outreach Network,1,8.53666,Community Health Trust and Outreach Network
935,PH006,Equity-Centered Emergency Preparedness Framework,2,8.23059,Community Health Trust and Outreach Network
935,PH001,Integrated Surveillance and Laboratory Modernization,3,7.86927,Community Health Trust and Outreach Network
935,PH005,Climate-Resilient Health Facilities Program,4,7.77894,Community Health Trust and Outreach Network
935,PH003,Public Health Workforce Resilience Initiative,5,7.65764,Community Health Trust and Outreach Network
935,PH002,Essential Health Service Continuity Program,6,7.62497,Community Health Trust and Outreach Network
936,PH004,Community Health Trust and Outreach Network,1,8.35642,Community Health Trust and Outreach Network
936,PH006,Equity-Centered Emergency Preparedness Framework,2,8.22907,Community Health Trust and Outreach Network
936,PH002,Essential Health Service Continuity Program,3,7.96872,Community Health Trust and Outreach Network
936,PH005,Climate-Resilient Health Facilities Program,4,7.96456,Community Health Trust and Outreach Network
936,PH003,Public Health Workforce Resilience Initiative,5,7.8015,Community Health Trust and Outreach Network
936,PH001,Integrated Surveillance and Laboratory Modernization,6,7.64581,Community Health Trust and Outreach Network
937,PH006,Equity-Centered Emergency Preparedness Framework,1,8.16076,Equity-Centered Emergency Preparedness Framework
937,PH004,Community Health Trust and Outreach Network,2,8.12764,Equity-Centered Emergency Preparedness Framework
937,PH002,Essential Health Service Continuity Program,3,8.11045,Equity-Centered Emergency Preparedness Framework
937,PH003,Public Health Workforce Resilience Initiative,4,8.05586,Equity-Centered Emergency Preparedness Framework
937,PH001,Integrated Surveillance and Laboratory Modernization,5,7.80364,Equity-Centered Emergency Preparedness Framework
937,PH005,Climate-Resilient Health Facilities Program,6,7.54827,Equity-Centered Emergency Preparedness Framework
938,PH004,Community Health Trust and Outreach Network,1,8.23446,Community Health Trust and Outreach Network
938,PH006,Equity-Centered Emergency Preparedness Framework,2,7.96715,Community Health Trust and Outreach Network
938,PH001,Integrated Surveillance and Laboratory Modernization,3,7.96065,Community Health Trust and Outreach Network
938,PH005,Climate-Resilient Health Facilities Program,4,7.90152,Community Health Trust and Outreach Network
938,PH003,Public Health Workforce Resilience Initiative,5,7.64939,Community Health Trust and Outreach Network
938,PH002,Essential Health Service Continuity Program,6,7.5742,Community Health Trust and Outreach Network
939,PH006,Equity-Centered Emergency Preparedness Framework,1,8.29494,Equity-Centered Emergency Preparedness Framework
939,PH002,Essential Health Service Continuity Program,2,8.25316,Equity-Centered Emergency Preparedness Framework
939,PH004,Community Health Trust and Outreach Network,3,7.99917,Equity-Centered Emergency Preparedness Framework
939,PH003,Public Health Workforce Resilience Initiative,4,7.98374,Equity-Centered Emergency Preparedness Framework
939,PH005,Climate-Resilient Health Facilities Program,5,7.79469,Equity-Centered Emergency Preparedness Framework
939,PH001,Integrated Surveillance and Laboratory Modernization,6,7.72329,Equity-Centered Emergency Preparedness Framework
940,PH003,Public Health Workforce Resilience Initiative,1,8.21524,Public Health Workforce Resilience Initiative
940,PH006,Equity-Centered Emergency Preparedness Framework,2,8.11248,Public Health Workforce Resilience Initiative
940,PH005,Climate-Resilient Health Facilities Program,3,8.02789,Public Health Workforce Resilience Initiative
940,PH004,Community Health Trust and Outreach Network,4,8.01313,Public Health Workforce Resilience Initiative
940,PH002,Essential Health Service Continuity Program,5,7.87568,Public Health Workforce Resilience Initiative
940,PH001,Integrated Surveillance and Laboratory Modernization,6,7.8382,Public Health Workforce Resilience Initiative
941,PH002,Essential Health Service Continuity Program,1,8.58825,Essential Health Service Continuity Program
941,PH006,Equity-Centered Emergency Preparedness Framework,2,8.30755,Essential Health Service Continuity Program
941,PH004,Community Health Trust and Outreach Network,3,8.13546,Essential Health Service Continuity Program
941,PH003,Public Health Workforce Resilience Initiative,4,7.8184,Essential Health Service Continuity Program
941,PH005,Climate-Resilient Health Facilities Program,5,7.7938,Essential Health Service Continuity Program
941,PH001,Integrated Surveillance and Laboratory Modernization,6,7.19951,Essential Health Service Continuity Program
942,PH006,Equity-Centered Emergency Preparedness Framework,1,8.40247,Equity-Centered Emergency Preparedness Framework
942,PH004,Community Health Trust and Outreach Network,2,8.344,Equity-Centered Emergency Preparedness Framework
942,PH002,Essential Health Service Continuity Program,3,8.01301,Equity-Centered Emergency Preparedness Framework
942,PH005,Climate-Resilient Health Facilities Program,4,7.95591,Equity-Centered Emergency Preparedness Framework
942,PH001,Integrated Surveillance and Laboratory Modernization,5,7.86251,Equity-Centered Emergency Preparedness Framework
942,PH003,Public Health Workforce Resilience Initiative,6,7.77299,Equity-Centered Emergency Preparedness Framework
943,PH006,Equity-Centered Emergency Preparedness Framework,1,8.19506,Equity-Centered Emergency Preparedness Framework
943,PH001,Integrated Surveillance and Laboratory Modernization,2,8.04184,Equity-Centered Emergency Preparedness Framework
943,PH002,Essential Health Service Continuity Program,3,8.03137,Equity-Centered Emergency Preparedness Framework
943,PH004,Community Health Trust and Outreach Network,4,7.99611,Equity-Centered Emergency Preparedness Framework
943,PH003,Public Health Workforce Resilience Initiative,5,7.82525,Equity-Centered Emergency Preparedness Framework
943,PH005,Climate-Resilient Health Facilities Program,6,7.79766,Equity-Centered Emergency Preparedness Framework
944,PH006,Equity-Centered Emergency Preparedness Framework,1,8.54123,Equity-Centered Emergency Preparedness Framework
944,PH004,Community Health Trust and Outreach Network,2,8.49824,Equity-Centered Emergency Preparedness Framework
944,PH003,Public Health Workforce Resilience Initiative,3,7.9948,Equity-Centered Emergency Preparedness Framework
944,PH001,Integrated Surveillance and Laboratory Modernization,4,7.97525,Equity-Centered Emergency Preparedness Framework
944,PH002,Essential Health Service Continuity Program,5,7.83433,Equity-Centered Emergency Preparedness Framework
944,PH005,Climate-Resilient Health Facilities Program,6,7.72559,Equity-Centered Emergency Preparedness Framework
945,PH006,Equity-Centered Emergency Preparedness Framework,1,8.18158,Equity-Centered Emergency Preparedness Framework
945,PH001,Integrated Surveillance and Laboratory Modernization,2,8.15104,Equity-Centered Emergency Preparedness Framework
945,PH005,Climate-Resilient Health Facilities Program,3,7.90228,Equity-Centered Emergency Preparedness Framework
945,PH004,Community Health Trust and Outreach Network,4,7.72736,Equity-Centered Emergency Preparedness Framework
945,PH002,Essential Health Service Continuity Program,5,7.72515,Equity-Centered Emergency Preparedness Framework
945,PH003,Public Health Workforce Resilience Initiative,6,7.52273,Equity-Centered Emergency Preparedness Framework
946,PH006,Equity-Centered Emergency Preparedness Framework,1,8.22903,Equity-Centered Emergency Preparedness Framework
946,PH004,Community Health Trust and Outreach Network,2,7.85045,Equity-Centered Emergency Preparedness Framework
946,PH001,Integrated Surveillance and Laboratory Modernization,3,7.7761,Equity-Centered Emergency Preparedness Framework
946,PH002,Essential Health Service Continuity Program,4,7.76871,Equity-Centered Emergency Preparedness Framework
946,PH005,Climate-Resilient Health Facilities Program,5,7.71507,Equity-Centered Emergency Preparedness Framework
946,PH003,Public Health Workforce Resilience Initiative,6,7.65163,Equity-Centered Emergency Preparedness Framework
947,PH004,Community Health Trust and Outreach Network,1,8.12613,Community Health Trust and Outreach Network
947,PH006,Equity-Centered Emergency Preparedness Framework,2,8.1046,Community Health Trust and Outreach Network
947,PH002,Essential Health Service Continuity Program,3,8.07875,Community Health Trust and Outreach Network
947,PH003,Public Health Workforce Resilience Initiative,4,7.85597,Community Health Trust and Outreach Network
947,PH005,Climate-Resilient Health Facilities Program,5,7.84931,Community Health Trust and Outreach Network
947,PH001,Integrated Surveillance and Laboratory Modernization,6,7.7814,Community Health Trust and Outreach Network
948,PH004,Community Health Trust and Outreach Network,1,8.34631,Community Health Trust and Outreach Network
948,PH006,Equity-Centered Emergency Preparedness Framework,2,8.03912,Community Health Trust and Outreach Network
948,PH001,Integrated Surveillance and Laboratory Modernization,3,7.96472,Community Health Trust and Outreach Network
948,PH005,Climate-Resilient Health Facilities Program,4,7.88948,Community Health Trust and Outreach Network
948,PH003,Public Health Workforce Resilience Initiative,5,7.67562,Community Health Trust and Outreach Network
948,PH002,Essential Health Service Continuity Program,6,7.31378,Community Health Trust and Outreach Network
949,PH006,Equity-Centered Emergency Preparedness Framework,1,8.23598,Equity-Centered Emergency Preparedness Framework
949,PH005,Climate-Resilient Health Facilities Program,2,8.15603,Equity-Centered Emergency Preparedness Framework
949,PH004,Community Health Trust and Outreach Network,3,8.11519,Equity-Centered Emergency Preparedness Framework
949,PH003,Public Health Workforce Resilience Initiative,4,7.94028,Equity-Centered Emergency Preparedness Framework
949,PH002,Essential Health Service Continuity Program,5,7.5326,Equity-Centered Emergency Preparedness Framework
949,PH001,Integrated Surveillance and Laboratory Modernization,6,7.45277,Equity-Centered Emergency Preparedness Framework
950,PH004,Community Health Trust and Outreach Network,1,8.36838,Community Health Trust and Outreach Network
950,PH006,Equity-Centered Emergency Preparedness Framework,2,8.19587,Community Health Trust and Outreach Network
950,PH001,Integrated Surveillance and Laboratory Modernization,3,7.83855,Community Health Trust and Outreach Network
950,PH003,Public Health Workforce Resilience Initiative,4,7.76284,Community Health Trust and Outreach Network
950,PH005,Climate-Resilient Health Facilities Program,5,7.62557,Community Health Trust and Outreach Network
950,PH002,Essential Health Service Continuity Program,6,7.40367,Community Health Trust and Outreach Network
951,PH006,Equity-Centered Emergency Preparedness Framework,1,8.59216,Equity-Centered Emergency Preparedness Framework
951,PH004,Community Health Trust and Outreach Network,2,8.27116,Equity-Centered Emergency Preparedness Framework
951,PH002,Essential Health Service Continuity Program,3,8.15303,Equity-Centered Emergency Preparedness Framework
951,PH001,Integrated Surveillance and Laboratory Modernization,4,8.09641,Equity-Centered Emergency Preparedness Framework
951,PH003,Public Health Workforce Resilience Initiative,5,7.7679,Equity-Centered Emergency Preparedness Framework
951,PH005,Climate-Resilient Health Facilities Program,6,7.26811,Equity-Centered Emergency Preparedness Framework
952,PH004,Community Health Trust and Outreach Network,1,8.39951,Community Health Trust and Outreach Network
952,PH005,Climate-Resilient Health Facilities Program,2,8.07928,Community Health Trust and Outreach Network
952,PH006,Equity-Centered Emergency Preparedness Framework,3,8.00698,Community Health Trust and Outreach Network
952,PH002,Essential Health Service Continuity Program,4,7.85855,Community Health Trust and Outreach Network
952,PH003,Public Health Workforce Resilience Initiative,5,7.78125,Community Health Trust and Outreach Network
952,PH001,Integrated Surveillance and Laboratory Modernization,6,7.69586,Community Health Trust and Outreach Network
953,PH006,Equity-Centered Emergency Preparedness Framework,1,8.63069,Equity-Centered Emergency Preparedness Framework
953,PH001,Integrated Surveillance and Laboratory Modernization,2,7.89556,Equity-Centered Emergency Preparedness Framework
953,PH002,Essential Health Service Continuity Program,3,7.82434,Equity-Centered Emergency Preparedness Framework
953,PH003,Public Health Workforce Resilience Initiative,4,7.81705,Equity-Centered Emergency Preparedness Framework
953,PH004,Community Health Trust and Outreach Network,5,7.80127,Equity-Centered Emergency Preparedness Framework
953,PH005,Climate-Resilient Health Facilities Program,6,7.56304,Equity-Centered Emergency Preparedness Framework
954,PH006,Equity-Centered Emergency Preparedness Framework,1,8.46256,Equity-Centered Emergency Preparedness Framework
954,PH004,Community Health Trust and Outreach Network,2,8.28434,Equity-Centered Emergency Preparedness Framework
954,PH003,Public Health Workforce Resilience Initiative,3,7.70599,Equity-Centered Emergency Preparedness Framework
954,PH002,Essential Health Service Continuity Program,4,7.467,Equity-Centered Emergency Preparedness Framework
954,PH001,Integrated Surveillance and Laboratory Modernization,5,7.383,Equity-Centered Emergency Preparedness Framework
954,PH005,Climate-Resilient Health Facilities Program,6,7.30905,Equity-Centered Emergency Preparedness Framework
955,PH006,Equity-Centered Emergency Preparedness Framework,1,8.59344,Equity-Centered Emergency Preparedness Framework
955,PH004,Community Health Trust and Outreach Network,2,8.302,Equity-Centered Emergency Preparedness Framework
955,PH002,Essential Health Service Continuity Program,3,8.02831,Equity-Centered Emergency Preparedness Framework
955,PH001,Integrated Surveillance and Laboratory Modernization,4,7.8765,Equity-Centered Emergency Preparedness Framework
955,PH003,Public Health Workforce Resilience Initiative,5,7.86853,Equity-Centered Emergency Preparedness Framework
955,PH005,Climate-Resilient Health Facilities Program,6,7.81468,Equity-Centered Emergency Preparedness Framework
956,PH006,Equity-Centered Emergency Preparedness Framework,1,8.34908,Equity-Centered Emergency Preparedness Framework
956,PH004,Community Health Trust and Outreach Network,2,7.98745,Equity-Centered Emergency Preparedness Framework
956,PH005,Climate-Resilient Health Facilities Program,3,7.84587,Equity-Centered Emergency Preparedness Framework
956,PH001,Integrated Surveillance and Laboratory Modernization,4,7.81948,Equity-Centered Emergency Preparedness Framework
956,PH003,Public Health Workforce Resilience Initiative,5,7.71473,Equity-Centered Emergency Preparedness Framework
956,PH002,Essential Health Service Continuity Program,6,7.50525,Equity-Centered Emergency Preparedness Framework
957,PH005,Climate-Resilient Health Facilities Program,1,8.31823,Climate-Resilient Health Facilities Program
957,PH001,Integrated Surveillance and Laboratory Modernization,2,8.31126,Climate-Resilient Health Facilities Program
957,PH006,Equity-Centered Emergency Preparedness Framework,3,8.29089,Climate-Resilient Health Facilities Program
957,PH004,Community Health Trust and Outreach Network,4,8.21142,Climate-Resilient Health Facilities Program
957,PH003,Public Health Workforce Resilience Initiative,5,7.95464,Climate-Resilient Health Facilities Program
957,PH002,Essential Health Service Continuity Program,6,7.92118,Climate-Resilient Health Facilities Program
958,PH006,Equity-Centered Emergency Preparedness Framework,1,8.36864,Equity-Centered Emergency Preparedness Framework
958,PH003,Public Health Workforce Resilience Initiative,2,8.09039,Equity-Centered Emergency Preparedness Framework
958,PH002,Essential Health Service Continuity Program,3,7.97167,Equity-Centered Emergency Preparedness Framework
958,PH005,Climate-Resilient Health Facilities Program,4,7.87469,Equity-Centered Emergency Preparedness Framework
958,PH001,Integrated Surveillance and Laboratory Modernization,5,7.73559,Equity-Centered Emergency Preparedness Framework
958,PH004,Community Health Trust and Outreach Network,6,7.61418,Equity-Centered Emergency Preparedness Framework
959,PH004,Community Health Trust and Outreach Network,1,8.32917,Community Health Trust and Outreach Network
959,PH006,Equity-Centered Emergency Preparedness Framework,2,8.18433,Community Health Trust and Outreach Network
959,PH001,Integrated Surveillance and Laboratory Modernization,3,8.02468,Community Health Trust and Outreach Network
959,PH005,Climate-Resilient Health Facilities Program,4,7.91182,Community Health Trust and Outreach Network
959,PH002,Essential Health Service Continuity Program,5,7.88168,Community Health Trust and Outreach Network
959,PH003,Public Health Workforce Resilience Initiative,6,7.56732,Community Health Trust and Outreach Network
960,PH006,Equity-Centered Emergency Preparedness Framework,1,8.22703,Equity-Centered Emergency Preparedness Framework
960,PH004,Community Health Trust and Outreach Network,2,8.12605,Equity-Centered Emergency Preparedness Framework
960,PH005,Climate-Resilient Health Facilities Program,3,7.95897,Equity-Centered Emergency Preparedness Framework
960,PH001,Integrated Surveillance and Laboratory Modernization,4,7.84993,Equity-Centered Emergency Preparedness Framework
960,PH003,Public Health Workforce Resilience Initiative,5,7.8371,Equity-Centered Emergency Preparedness Framework
960,PH002,Essential Health Service Continuity Program,6,7.60365,Equity-Centered Emergency Preparedness Framework
961,PH004,Community Health Trust and Outreach Network,1,8.09271,Community Health Trust and Outreach Network
961,PH006,Equity-Centered Emergency Preparedness Framework,2,7.92192,Community Health Trust and Outreach Network
961,PH002,Essential Health Service Continuity Program,3,7.80021,Community Health Trust and Outreach Network
961,PH005,Climate-Resilient Health Facilities Program,4,7.75432,Community Health Trust and Outreach Network
961,PH001,Integrated Surveillance and Laboratory Modernization,5,7.74062,Community Health Trust and Outreach Network
961,PH003,Public Health Workforce Resilience Initiative,6,7.72788,Community Health Trust and Outreach Network
962,PH004,Community Health Trust and Outreach Network,1,8.53912,Community Health Trust and Outreach Network
962,PH006,Equity-Centered Emergency Preparedness Framework,2,8.5092,Community Health Trust and Outreach Network
962,PH001,Integrated Surveillance and Laboratory Modernization,3,7.87098,Community Health Trust and Outreach Network
962,PH002,Essential Health Service Continuity Program,4,7.75576,Community Health Trust and Outreach Network
962,PH005,Climate-Resilient Health Facilities Program,5,7.69433,Community Health Trust and Outreach Network
962,PH003,Public Health Workforce Resilience Initiative,6,7.42574,Community Health Trust and Outreach Network
963,PH004,Community Health Trust and Outreach Network,1,8.30732,Community Health Trust and Outreach Network
963,PH006,Equity-Centered Emergency Preparedness Framework,2,8.1469,Community Health Trust and Outreach Network
963,PH003,Public Health Workforce Resilience Initiative,3,8.09938,Community Health Trust and Outreach Network
963,PH002,Essential Health Service Continuity Program,4,7.95993,Community Health Trust and Outreach Network
963,PH005,Climate-Resilient Health Facilities Program,5,7.93673,Community Health Trust and Outreach Network
963,PH001,Integrated Surveillance and Laboratory Modernization,6,7.92001,Community Health Trust and Outreach Network
964,PH006,Equity-Centered Emergency Preparedness Framework,1,8.44489,Equity-Centered Emergency Preparedness Framework
964,PH004,Community Health Trust and Outreach Network,2,8.20672,Equity-Centered Emergency Preparedness Framework
964,PH005,Climate-Resilient Health Facilities Program,3,8.03368,Equity-Centered Emergency Preparedness Framework
964,PH001,Integrated Surveillance and Laboratory Modernization,4,7.94235,Equity-Centered Emergency Preparedness Framework
964,PH003,Public Health Workforce Resilience Initiative,5,7.67539,Equity-Centered Emergency Preparedness Framework
964,PH002,Essential Health Service Continuity Program,6,7.61292,Equity-Centered Emergency Preparedness Framework
965,PH004,Community Health Trust and Outreach Network,1,8.09021,Community Health Trust and Outreach Network
965,PH002,Essential Health Service Continuity Program,2,8.01294,Community Health Trust and Outreach Network
965,PH005,Climate-Resilient Health Facilities Program,3,7.92098,Community Health Trust and Outreach Network
965,PH003,Public Health Workforce Resilience Initiative,4,7.84357,Community Health Trust and Outreach Network
965,PH001,Integrated Surveillance and Laboratory Modernization,5,7.68996,Community Health Trust and Outreach Network
965,PH006,Equity-Centered Emergency Preparedness Framework,6,7.50598,Community Health Trust and Outreach Network
966,PH006,Equity-Centered Emergency Preparedness Framework,1,8.18389,Equity-Centered Emergency Preparedness Framework
966,PH004,Community Health Trust and Outreach Network,2,7.8188,Equity-Centered Emergency Preparedness Framework
966,PH003,Public Health Workforce Resilience Initiative,3,7.8031,Equity-Centered Emergency Preparedness Framework
966,PH002,Essential Health Service Continuity Program,4,7.79866,Equity-Centered Emergency Preparedness Framework
966,PH005,Climate-Resilient Health Facilities Program,5,7.59042,Equity-Centered Emergency Preparedness Framework
966,PH001,Integrated Surveillance and Laboratory Modernization,6,7.20131,Equity-Centered Emergency Preparedness Framework
967,PH004,Community Health Trust and Outreach Network,1,8.42451,Community Health Trust and Outreach Network
967,PH003,Public Health Workforce Resilience Initiative,2,7.97637,Community Health Trust and Outreach Network
967,PH006,Equity-Centered Emergency Preparedness Framework,3,7.95233,Community Health Trust and Outreach Network
967,PH001,Integrated Surveillance and Laboratory Modernization,4,7.9402,Community Health Trust and Outreach Network
967,PH002,Essential Health Service Continuity Program,5,7.53978,Community Health Trust and Outreach Network
967,PH005,Climate-Resilient Health Facilities Program,6,7.33954,Community Health Trust and Outreach Network
968,PH001,Integrated Surveillance and Laboratory Modernization,1,7.95211,Integrated Surveillance and Laboratory Modernization
968,PH002,Essential Health Service Continuity Program,2,7.91988,Integrated Surveillance and Laboratory Modernization
968,PH004,Community Health Trust and Outreach Network,3,7.89274,Integrated Surveillance and Laboratory Modernization
968,PH006,Equity-Centered Emergency Preparedness Framework,4,7.77391,Integrated Surveillance and Laboratory Modernization
968,PH005,Climate-Resilient Health Facilities Program,5,7.72662,Integrated Surveillance and Laboratory Modernization
968,PH003,Public Health Workforce Resilience Initiative,6,7.51293,Integrated Surveillance and Laboratory Modernization
969,PH004,Community Health Trust and Outreach Network,1,8.1034,Community Health Trust and Outreach Network
969,PH006,Equity-Centered Emergency Preparedness Framework,2,8.02035,Community Health Trust and Outreach Network
969,PH003,Public Health Workforce Resilience Initiative,3,8.01005,Community Health Trust and Outreach Network
969,PH001,Integrated Surveillance and Laboratory Modernization,4,7.83573,Community Health Trust and Outreach Network
969,PH002,Essential Health Service Continuity Program,5,7.78252,Community Health Trust and Outreach Network
969,PH005,Climate-Resilient Health Facilities Program,6,7.62458,Community Health Trust and Outreach Network
970,PH004,Community Health Trust and Outreach Network,1,8.42591,Community Health Trust and Outreach Network
970,PH005,Climate-Resilient Health Facilities Program,2,8.24557,Community Health Trust and Outreach Network
970,PH006,Equity-Centered Emergency Preparedness Framework,3,8.14523,Community Health Trust and Outreach Network
970,PH003,Public Health Workforce Resilience Initiative,4,7.96398,Community Health Trust and Outreach Network
970,PH002,Essential Health Service Continuity Program,5,7.94884,Community Health Trust and Outreach Network
970,PH001,Integrated Surveillance and Laboratory Modernization,6,7.88063,Community Health Trust and Outreach Network
971,PH006,Equity-Centered Emergency Preparedness Framework,1,8.18049,Equity-Centered Emergency Preparedness Framework
971,PH001,Integrated Surveillance and Laboratory Modernization,2,8.00746,Equity-Centered Emergency Preparedness Framework
971,PH004,Community Health Trust and Outreach Network,3,7.99083,Equity-Centered Emergency Preparedness Framework
971,PH005,Climate-Resilient Health Facilities Program,4,7.97893,Equity-Centered Emergency Preparedness Framework
971,PH002,Essential Health Service Continuity Program,5,7.79896,Equity-Centered Emergency Preparedness Framework
971,PH003,Public Health Workforce Resilience Initiative,6,7.64396,Equity-Centered Emergency Preparedness Framework
972,PH004,Community Health Trust and Outreach Network,1,8.14911,Community Health Trust and Outreach Network
972,PH002,Essential Health Service Continuity Program,2,7.81441,Community Health Trust and Outreach Network
972,PH006,Equity-Centered Emergency Preparedness Framework,3,7.77097,Community Health Trust and Outreach Network
972,PH003,Public Health Workforce Resilience Initiative,4,7.71468,Community Health Trust and Outreach Network
972,PH001,Integrated Surveillance and Laboratory Modernization,5,7.65725,Community Health Trust and Outreach Network
972,PH005,Climate-Resilient Health Facilities Program,6,7.32565,Community Health Trust and Outreach Network
973,PH004,Community Health Trust and Outreach Network,1,8.25549,Community Health Trust and Outreach Network
973,PH002,Essential Health Service Continuity Program,2,8.07755,Community Health Trust and Outreach Network
973,PH006,Equity-Centered Emergency Preparedness Framework,3,8.06938,Community Health Trust and Outreach Network
973,PH005,Climate-Resilient Health Facilities Program,4,7.91701,Community Health Trust and Outreach Network
973,PH001,Integrated Surveillance and Laboratory Modernization,5,7.54737,Community Health Trust and Outreach Network
973,PH003,Public Health Workforce Resilience Initiative,6,7.45576,Community Health Trust and Outreach Network
974,PH004,Community Health Trust and Outreach Network,1,8.63801,Community Health Trust and Outreach Network
974,PH001,Integrated Surveillance and Laboratory Modernization,2,8.27866,Community Health Trust and Outreach Network
974,PH006,Equity-Centered Emergency Preparedness Framework,3,7.97294,Community Health Trust and Outreach Network
974,PH003,Public Health Workforce Resilience Initiative,4,7.88371,Community Health Trust and Outreach Network
974,PH005,Climate-Resilient Health Facilities Program,5,7.71616,Community Health Trust and Outreach Network
974,PH002,Essential Health Service Continuity Program,6,7.58684,Community Health Trust and Outreach Network
975,PH006,Equity-Centered Emergency Preparedness Framework,1,8.38344,Equity-Centered Emergency Preparedness Framework
975,PH004,Community Health Trust and Outreach Network,2,8.00328,Equity-Centered Emergency Preparedness Framework
975,PH003,Public Health Workforce Resilience Initiative,3,7.8626,Equity-Centered Emergency Preparedness Framework
975,PH001,Integrated Surveillance and Laboratory Modernization,4,7.78568,Equity-Centered Emergency Preparedness Framework
