simulation_id,strategy_id,strategy,rank,resilience_value,winner
93,RD005,Public Health Community Surge Network,3,7.18571,Regional Food System Resilience Portfolio
93,RD004,Ecological Restoration for Functional Overlap,4,7.01797,Regional Food System Resilience Portfolio
93,RD001,Distributed Backup Infrastructure Network,5,6.89805,Regional Food System Resilience Portfolio
93,RD003,Cross-Trained Organizational Response Model,6,6.87525,Regional Food System Resilience Portfolio
94,RD002,Multi-Supplier and Multi-Technology System Design,1,7.56491,Multi-Supplier and Multi-Technology System Design
94,RD003,Cross-Trained Organizational Response Model,2,7.50372,Multi-Supplier and Multi-Technology System Design
94,RD004,Ecological Restoration for Functional Overlap,3,7.2542,Multi-Supplier and Multi-Technology System Design
94,RD006,Regional Food System Resilience Portfolio,4,7.03334,Multi-Supplier and Multi-Technology System Design
94,RD005,Public Health Community Surge Network,5,6.84518,Multi-Supplier and Multi-Technology System Design
94,RD001,Distributed Backup Infrastructure Network,6,6.77986,Multi-Supplier and Multi-Technology System Design
95,RD004,Ecological Restoration for Functional Overlap,1,7.31058,Ecological Restoration for Functional Overlap
95,RD006,Regional Food System Resilience Portfolio,2,7.27906,Ecological Restoration for Functional Overlap
95,RD002,Multi-Supplier and Multi-Technology System Design,3,7.09861,Ecological Restoration for Functional Overlap
95,RD005,Public Health Community Surge Network,4,7.0697,Ecological Restoration for Functional Overlap
95,RD001,Distributed Backup Infrastructure Network,5,6.96264,Ecological Restoration for Functional Overlap
95,RD003,Cross-Trained Organizational Response Model,6,6.91592,Ecological Restoration for Functional Overlap
96,RD002,Multi-Supplier and Multi-Technology System Design,1,7.43658,Multi-Supplier and Multi-Technology System Design
96,RD005,Public Health Community Surge Network,2,7.20782,Multi-Supplier and Multi-Technology System Design
96,RD004,Ecological Restoration for Functional Overlap,3,7.1491,Multi-Supplier and Multi-Technology System Design
96,RD006,Regional Food System Resilience Portfolio,4,7.02552,Multi-Supplier and Multi-Technology System Design
96,RD003,Cross-Trained Organizational Response Model,5,7.01375,Multi-Supplier and Multi-Technology System Design
96,RD001,Distributed Backup Infrastructure Network,6,6.69586,Multi-Supplier and Multi-Technology System Design
97,RD005,Public Health Community Surge Network,1,7.75532,Public Health Community Surge Network
97,RD006,Regional Food System Resilience Portfolio,2,7.34738,Public Health Community Surge Network
97,RD001,Distributed Backup Infrastructure Network,3,7.21859,Public Health Community Surge Network
97,RD002,Multi-Supplier and Multi-Technology System Design,4,7.19346,Public Health Community Surge Network
97,RD003,Cross-Trained Organizational Response Model,5,7.09605,Public Health Community Surge Network
97,RD004,Ecological Restoration for Functional Overlap,6,7.03429,Public Health Community Surge Network
98,RD005,Public Health Community Surge Network,1,7.61777,Public Health Community Surge Network
98,RD002,Multi-Supplier and Multi-Technology System Design,2,7.58024,Public Health Community Surge Network
98,RD006,Regional Food System Resilience Portfolio,3,7.41488,Public Health Community Surge Network
98,RD003,Cross-Trained Organizational Response Model,4,7.04063,Public Health Community Surge Network
98,RD001,Distributed Backup Infrastructure Network,5,6.94748,Public Health Community Surge Network
98,RD004,Ecological Restoration for Functional Overlap,6,6.85686,Public Health Community Surge Network
99,RD006,Regional Food System Resilience Portfolio,1,7.41882,Regional Food System Resilience Portfolio
99,RD003,Cross-Trained Organizational Response Model,2,7.40547,Regional Food System Resilience Portfolio
99,RD002,Multi-Supplier and Multi-Technology System Design,3,7.27959,Regional Food System Resilience Portfolio
99,RD001,Distributed Backup Infrastructure Network,4,7.1288,Regional Food System Resilience Portfolio
99,RD005,Public Health Community Surge Network,5,6.75291,Regional Food System Resilience Portfolio
99,RD004,Ecological Restoration for Functional Overlap,6,6.50899,Regional Food System Resilience Portfolio
100,RD006,Regional Food System Resilience Portfolio,1,7.93147,Regional Food System Resilience Portfolio
100,RD004,Ecological Restoration for Functional Overlap,2,7.31797,Regional Food System Resilience Portfolio
100,RD005,Public Health Community Surge Network,3,7.19447,Regional Food System Resilience Portfolio
100,RD002,Multi-Supplier and Multi-Technology System Design,4,7.18905,Regional Food System Resilience Portfolio
100,RD003,Cross-Trained Organizational Response Model,5,6.88437,Regional Food System Resilience Portfolio
100,RD001,Distributed Backup Infrastructure Network,6,6.85628,Regional Food System Resilience Portfolio
101,RD006,Regional Food System Resilience Portfolio,1,7.40286,Regional Food System Resilience Portfolio
101,RD002,Multi-Supplier and Multi-Technology System Design,2,7.3929,Regional Food System Resilience Portfolio
101,RD003,Cross-Trained Organizational Response Model,3,7.2042,Regional Food System Resilience Portfolio
101,RD004,Ecological Restoration for Functional Overlap,4,7.0117,Regional Food System Resilience Portfolio
101,RD005,Public Health Community Surge Network,5,6.84041,Regional Food System Resilience Portfolio
101,RD001,Distributed Backup Infrastructure Network,6,6.61177,Regional Food System Resilience Portfolio
102,RD006,Regional Food System Resilience Portfolio,1,7.64496,Regional Food System Resilience Portfolio
102,RD004,Ecological Restoration for Functional Overlap,2,7.21225,Regional Food System Resilience Portfolio
102,RD001,Distributed Backup Infrastructure Network,3,7.13807,Regional Food System Resilience Portfolio
102,RD003,Cross-Trained Organizational Response Model,4,7.11853,Regional Food System Resilience Portfolio
102,RD005,Public Health Community Surge Network,5,7.07314,Regional Food System Resilience Portfolio
102,RD002,Multi-Supplier and Multi-Technology System Design,6,6.9948,Regional Food System Resilience Portfolio
103,RD004,Ecological Restoration for Functional Overlap,1,7.4141,Ecological Restoration for Functional Overlap
103,RD005,Public Health Community Surge Network,2,7.41137,Ecological Restoration for Functional Overlap
103,RD006,Regional Food System Resilience Portfolio,3,7.20036,Ecological Restoration for Functional Overlap
103,RD002,Multi-Supplier and Multi-Technology System Design,4,7.03591,Ecological Restoration for Functional Overlap
103,RD003,Cross-Trained Organizational Response Model,5,6.92119,Ecological Restoration for Functional Overlap
103,RD001,Distributed Backup Infrastructure Network,6,6.65585,Ecological Restoration for Functional Overlap
104,RD002,Multi-Supplier and Multi-Technology System Design,1,7.41938,Multi-Supplier and Multi-Technology System Design
104,RD005,Public Health Community Surge Network,2,7.38108,Multi-Supplier and Multi-Technology System Design
104,RD004,Ecological Restoration for Functional Overlap,3,7.37761,Multi-Supplier and Multi-Technology System Design
104,RD001,Distributed Backup Infrastructure Network,4,7.15875,Multi-Supplier and Multi-Technology System Design
104,RD003,Cross-Trained Organizational Response Model,5,7.09283,Multi-Supplier and Multi-Technology System Design
104,RD006,Regional Food System Resilience Portfolio,6,6.70888,Multi-Supplier and Multi-Technology System Design
105,RD005,Public Health Community Surge Network,1,7.5489,Public Health Community Surge Network
105,RD006,Regional Food System Resilience Portfolio,2,7.36461,Public Health Community Surge Network
105,RD004,Ecological Restoration for Functional Overlap,3,7.2073,Public Health Community Surge Network
105,RD002,Multi-Supplier and Multi-Technology System Design,4,6.92656,Public Health Community Surge Network
105,RD003,Cross-Trained Organizational Response Model,5,6.85808,Public Health Community Surge Network
105,RD001,Distributed Backup Infrastructure Network,6,6.84179,Public Health Community Surge Network
106,RD006,Regional Food System Resilience Portfolio,1,7.61545,Regional Food System Resilience Portfolio
106,RD005,Public Health Community Surge Network,2,7.21616,Regional Food System Resilience Portfolio
106,RD003,Cross-Trained Organizational Response Model,3,7.13711,Regional Food System Resilience Portfolio
106,RD001,Distributed Backup Infrastructure Network,4,7.0095,Regional Food System Resilience Portfolio
106,RD002,Multi-Supplier and Multi-Technology System Design,5,6.94148,Regional Food System Resilience Portfolio
106,RD004,Ecological Restoration for Functional Overlap,6,6.69208,Regional Food System Resilience Portfolio
107,RD006,Regional Food System Resilience Portfolio,1,7.28955,Regional Food System Resilience Portfolio
107,RD002,Multi-Supplier and Multi-Technology System Design,2,7.23199,Regional Food System Resilience Portfolio
107,RD004,Ecological Restoration for Functional Overlap,3,7.00129,Regional Food System Resilience Portfolio
107,RD003,Cross-Trained Organizational Response Model,4,6.93694,Regional Food System Resilience Portfolio
107,RD001,Distributed Backup Infrastructure Network,5,6.89077,Regional Food System Resilience Portfolio
107,RD005,Public Health Community Surge Network,6,6.78508,Regional Food System Resilience Portfolio
108,RD003,Cross-Trained Organizational Response Model,1,7.6489,Cross-Trained Organizational Response Model
108,RD006,Regional Food System Resilience Portfolio,2,7.54519,Cross-Trained Organizational Response Model
108,RD005,Public Health Community Surge Network,3,7.00379,Cross-Trained Organizational Response Model
108,RD002,Multi-Supplier and Multi-Technology System Design,4,6.94911,Cross-Trained Organizational Response Model
108,RD004,Ecological Restoration for Functional Overlap,5,6.88059,Cross-Trained Organizational Response Model
108,RD001,Distributed Backup Infrastructure Network,6,6.78701,Cross-Trained Organizational Response Model
109,RD006,Regional Food System Resilience Portfolio,1,7.75708,Regional Food System Resilience Portfolio
109,RD004,Ecological Restoration for Functional Overlap,2,7.04277,Regional Food System Resilience Portfolio
109,RD002,Multi-Supplier and Multi-Technology System Design,3,6.92648,Regional Food System Resilience Portfolio
109,RD005,Public Health Community Surge Network,4,6.91405,Regional Food System Resilience Portfolio
109,RD001,Distributed Backup Infrastructure Network,5,6.83982,Regional Food System Resilience Portfolio
109,RD003,Cross-Trained Organizational Response Model,6,6.70356,Regional Food System Resilience Portfolio
110,RD005,Public Health Community Surge Network,1,7.4427,Public Health Community Surge Network
110,RD002,Multi-Supplier and Multi-Technology System Design,2,7.19658,Public Health Community Surge Network
110,RD006,Regional Food System Resilience Portfolio,3,7.18614,Public Health Community Surge Network
110,RD004,Ecological Restoration for Functional Overlap,4,7.13786,Public Health Community Surge Network
110,RD003,Cross-Trained Organizational Response Model,5,7.10466,Public Health Community Surge Network
110,RD001,Distributed Backup Infrastructure Network,6,6.79496,Public Health Community Surge Network
111,RD003,Cross-Trained Organizational Response Model,1,7.22193,Cross-Trained Organizational Response Model
111,RD006,Regional Food System Resilience Portfolio,2,7.20224,Cross-Trained Organizational Response Model
111,RD002,Multi-Supplier and Multi-Technology System Design,3,6.9639,Cross-Trained Organizational Response Model
111,RD004,Ecological Restoration for Functional Overlap,4,6.78077,Cross-Trained Organizational Response Model
111,RD005,Public Health Community Surge Network,5,6.74484,Cross-Trained Organizational Response Model
111,RD001,Distributed Backup Infrastructure Network,6,6.71296,Cross-Trained Organizational Response Model
112,RD003,Cross-Trained Organizational Response Model,1,7.59432,Cross-Trained Organizational Response Model
112,RD006,Regional Food System Resilience Portfolio,2,7.28678,Cross-Trained Organizational Response Model
112,RD005,Public Health Community Surge Network,3,7.25532,Cross-Trained Organizational Response Model
112,RD001,Distributed Backup Infrastructure Network,4,7.19199,Cross-Trained Organizational Response Model
112,RD004,Ecological Restoration for Functional Overlap,5,7.18984,Cross-Trained Organizational Response Model
112,RD002,Multi-Supplier and Multi-Technology System Design,6,6.92365,Cross-Trained Organizational Response Model
113,RD006,Regional Food System Resilience Portfolio,1,7.40109,Regional Food System Resilience Portfolio
113,RD003,Cross-Trained Organizational Response Model,2,7.32047,Regional Food System Resilience Portfolio
113,RD002,Multi-Supplier and Multi-Technology System Design,3,7.1291,Regional Food System Resilience Portfolio
113,RD004,Ecological Restoration for Functional Overlap,4,7.12063,Regional Food System Resilience Portfolio
113,RD001,Distributed Backup Infrastructure Network,5,6.93779,Regional Food System Resilience Portfolio
113,RD005,Public Health Community Surge Network,6,6.89265,Regional Food System Resilience Portfolio
114,RD002,Multi-Supplier and Multi-Technology System Design,1,7.51019,Multi-Supplier and Multi-Technology System Design
114,RD003,Cross-Trained Organizational Response Model,2,7.37457,Multi-Supplier and Multi-Technology System Design
114,RD005,Public Health Community Surge Network,3,7.26084,Multi-Supplier and Multi-Technology System Design
114,RD004,Ecological Restoration for Functional Overlap,4,6.96626,Multi-Supplier and Multi-Technology System Design
114,RD006,Regional Food System Resilience Portfolio,5,6.95809,Multi-Supplier and Multi-Technology System Design
114,RD001,Distributed Backup Infrastructure Network,6,6.66248,Multi-Supplier and Multi-Technology System Design
115,RD003,Cross-Trained Organizational Response Model,1,7.79928,Cross-Trained Organizational Response Model
115,RD006,Regional Food System Resilience Portfolio,2,7.56439,Cross-Trained Organizational Response Model
115,RD002,Multi-Supplier and Multi-Technology System Design,3,7.30337,Cross-Trained Organizational Response Model
115,RD004,Ecological Restoration for Functional Overlap,4,6.93418,Cross-Trained Organizational Response Model
115,RD005,Public Health Community Surge Network,5,6.81139,Cross-Trained Organizational Response Model
115,RD001,Distributed Backup Infrastructure Network,6,6.76696,Cross-Trained Organizational Response Model
116,RD005,Public Health Community Surge Network,1,7.42176,Public Health Community Surge Network
116,RD003,Cross-Trained Organizational Response Model,2,7.32931,Public Health Community Surge Network
116,RD006,Regional Food System Resilience Portfolio,3,7.17487,Public Health Community Surge Network
116,RD002,Multi-Supplier and Multi-Technology System Design,4,7.06099,Public Health Community Surge Network
116,RD004,Ecological Restoration for Functional Overlap,5,6.93252,Public Health Community Surge Network
116,RD001,Distributed Backup Infrastructure Network,6,6.79164,Public Health Community Surge Network
117,RD002,Multi-Supplier and Multi-Technology System Design,1,7.64523,Multi-Supplier and Multi-Technology System Design
117,RD003,Cross-Trained Organizational Response Model,2,7.23904,Multi-Supplier and Multi-Technology System Design
117,RD006,Regional Food System Resilience Portfolio,3,7.23244,Multi-Supplier and Multi-Technology System Design
117,RD004,Ecological Restoration for Functional Overlap,4,7.11397,Multi-Supplier and Multi-Technology System Design
117,RD005,Public Health Community Surge Network,5,7.05376,Multi-Supplier and Multi-Technology System Design
117,RD001,Distributed Backup Infrastructure Network,6,6.59275,Multi-Supplier and Multi-Technology System Design
118,RD003,Cross-Trained Organizational Response Model,1,7.30381,Cross-Trained Organizational Response Model
118,RD006,Regional Food System Resilience Portfolio,2,7.24953,Cross-Trained Organizational Response Model
118,RD005,Public Health Community Surge Network,3,7.10841,Cross-Trained Organizational Response Model
118,RD004,Ecological Restoration for Functional Overlap,4,7.08051,Cross-Trained Organizational Response Model
118,RD001,Distributed Backup Infrastructure Network,5,6.9304,Cross-Trained Organizational Response Model
118,RD002,Multi-Supplier and Multi-Technology System Design,6,6.67139,Cross-Trained Organizational Response Model
119,RD003,Cross-Trained Organizational Response Model,1,7.43067,Cross-Trained Organizational Response Model
119,RD001,Distributed Backup Infrastructure Network,2,7.16128,Cross-Trained Organizational Response Model
119,RD006,Regional Food System Resilience Portfolio,3,7.12673,Cross-Trained Organizational Response Model
119,RD004,Ecological Restoration for Functional Overlap,4,7.07546,Cross-Trained Organizational Response Model
119,RD005,Public Health Community Surge Network,5,6.99427,Cross-Trained Organizational Response Model
119,RD002,Multi-Supplier and Multi-Technology System Design,6,6.93831,Cross-Trained Organizational Response Model
120,RD006,Regional Food System Resilience Portfolio,1,7.47058,Regional Food System Resilience Portfolio
120,RD002,Multi-Supplier and Multi-Technology System Design,2,7.12467,Regional Food System Resilience Portfolio
120,RD005,Public Health Community Surge Network,3,7.00216,Regional Food System Resilience Portfolio
120,RD001,Distributed Backup Infrastructure Network,4,6.89077,Regional Food System Resilience Portfolio
120,RD003,Cross-Trained Organizational Response Model,5,6.87096,Regional Food System Resilience Portfolio
120,RD004,Ecological Restoration for Functional Overlap,6,6.69715,Regional Food System Resilience Portfolio
121,RD006,Regional Food System Resilience Portfolio,1,7.39587,Regional Food System Resilience Portfolio
121,RD002,Multi-Supplier and Multi-Technology System Design,2,7.16634,Regional Food System Resilience Portfolio
121,RD001,Distributed Backup Infrastructure Network,3,7.03026,Regional Food System Resilience Portfolio
121,RD004,Ecological Restoration for Functional Overlap,4,6.99129,Regional Food System Resilience Portfolio
121,RD005,Public Health Community Surge Network,5,6.93436,Regional Food System Resilience Portfolio
121,RD003,Cross-Trained Organizational Response Model,6,6.81977,Regional Food System Resilience Portfolio
122,RD005,Public Health Community Surge Network,1,7.13722,Public Health Community Surge Network
122,RD003,Cross-Trained Organizational Response Model,2,7.10546,Public Health Community Surge Network
122,RD002,Multi-Supplier and Multi-Technology System Design,3,6.9748,Public Health Community Surge Network
122,RD004,Ecological Restoration for Functional Overlap,4,6.88291,Public Health Community Surge Network
122,RD001,Distributed Backup Infrastructure Network,5,6.83001,Public Health Community Surge Network
122,RD006,Regional Food System Resilience Portfolio,6,6.63549,Public Health Community Surge Network
123,RD003,Cross-Trained Organizational Response Model,1,7.50213,Cross-Trained Organizational Response Model
123,RD006,Regional Food System Resilience Portfolio,2,7.03423,Cross-Trained Organizational Response Model
123,RD002,Multi-Supplier and Multi-Technology System Design,3,6.96372,Cross-Trained Organizational Response Model
123,RD001,Distributed Backup Infrastructure Network,4,6.84718,Cross-Trained Organizational Response Model
123,RD005,Public Health Community Surge Network,5,6.70248,Cross-Trained Organizational Response Model
123,RD004,Ecological Restoration for Functional Overlap,6,6.47246,Cross-Trained Organizational Response Model
124,RD002,Multi-Supplier and Multi-Technology System Design,1,7.3972,Multi-Supplier and Multi-Technology System Design
124,RD005,Public Health Community Surge Network,2,7.32384,Multi-Supplier and Multi-Technology System Design
124,RD006,Regional Food System Resilience Portfolio,3,7.24689,Multi-Supplier and Multi-Technology System Design
124,RD004,Ecological Restoration for Functional Overlap,4,7.19491,Multi-Supplier and Multi-Technology System Design
124,RD003,Cross-Trained Organizational Response Model,5,7.0914,Multi-Supplier and Multi-Technology System Design
124,RD001,Distributed Backup Infrastructure Network,6,6.36501,Multi-Supplier and Multi-Technology System Design
125,RD004,Ecological Restoration for Functional Overlap,1,7.2507,Ecological Restoration for Functional Overlap
125,RD006,Regional Food System Resilience Portfolio,2,7.13643,Ecological Restoration for Functional Overlap
125,RD005,Public Health Community Surge Network,3,7.13365,Ecological Restoration for Functional Overlap
125,RD002,Multi-Supplier and Multi-Technology System Design,4,7.07919,Ecological Restoration for Functional Overlap
125,RD001,Distributed Backup Infrastructure Network,5,7.06032,Ecological Restoration for Functional Overlap
125,RD003,Cross-Trained Organizational Response Model,6,6.82778,Ecological Restoration for Functional Overlap
126,RD004,Ecological Restoration for Functional Overlap,1,7.47368,Ecological Restoration for Functional Overlap
126,RD005,Public Health Community Surge Network,2,7.46464,Ecological Restoration for Functional Overlap
126,RD003,Cross-Trained Organizational Response Model,3,7.38917,Ecological Restoration for Functional Overlap
126,RD002,Multi-Supplier and Multi-Technology System Design,4,7.11482,Ecological Restoration for Functional Overlap
126,RD006,Regional Food System Resilience Portfolio,5,6.91413,Ecological Restoration for Functional Overlap
126,RD001,Distributed Backup Infrastructure Network,6,6.76501,Ecological Restoration for Functional Overlap
127,RD003,Cross-Trained Organizational Response Model,1,7.45435,Cross-Trained Organizational Response Model
127,RD002,Multi-Supplier and Multi-Technology System Design,2,7.39421,Cross-Trained Organizational Response Model
127,RD005,Public Health Community Surge Network,3,7.11662,Cross-Trained Organizational Response Model
127,RD006,Regional Food System Resilience Portfolio,4,7.02988,Cross-Trained Organizational Response Model
127,RD004,Ecological Restoration for Functional Overlap,5,6.99061,Cross-Trained Organizational Response Model
127,RD001,Distributed Backup Infrastructure Network,6,6.9513,Cross-Trained Organizational Response Model
128,RD005,Public Health Community Surge Network,1,7.40542,Public Health Community Surge Network
128,RD002,Multi-Supplier and Multi-Technology System Design,2,7.36234,Public Health Community Surge Network
128,RD006,Regional Food System Resilience Portfolio,3,7.1757,Public Health Community Surge Network
128,RD003,Cross-Trained Organizational Response Model,4,7.04305,Public Health Community Surge Network
128,RD001,Distributed Backup Infrastructure Network,5,6.97063,Public Health Community Surge Network
128,RD004,Ecological Restoration for Functional Overlap,6,6.63448,Public Health Community Surge Network
129,RD003,Cross-Trained Organizational Response Model,1,7.39662,Cross-Trained Organizational Response Model
129,RD002,Multi-Supplier and Multi-Technology System Design,2,7.38347,Cross-Trained Organizational Response Model
129,RD005,Public Health Community Surge Network,3,7.36906,Cross-Trained Organizational Response Model
129,RD006,Regional Food System Resilience Portfolio,4,6.98607,Cross-Trained Organizational Response Model
129,RD001,Distributed Backup Infrastructure Network,5,6.96362,Cross-Trained Organizational Response Model
129,RD004,Ecological Restoration for Functional Overlap,6,6.72745,Cross-Trained Organizational Response Model
130,RD003,Cross-Trained Organizational Response Model,1,7.55374,Cross-Trained Organizational Response Model
130,RD002,Multi-Supplier and Multi-Technology System Design,2,7.33826,Cross-Trained Organizational Response Model
130,RD005,Public Health Community Surge Network,3,7.33363,Cross-Trained Organizational Response Model
130,RD006,Regional Food System Resilience Portfolio,4,7.14238,Cross-Trained Organizational Response Model
130,RD004,Ecological Restoration for Functional Overlap,5,7.1154,Cross-Trained Organizational Response Model
130,RD001,Distributed Backup Infrastructure Network,6,6.91935,Cross-Trained Organizational Response Model
131,RD005,Public Health Community Surge Network,1,7.37084,Public Health Community Surge Network
131,RD006,Regional Food System Resilience Portfolio,2,7.31887,Public Health Community Surge Network
131,RD003,Cross-Trained Organizational Response Model,3,7.1131,Public Health Community Surge Network
131,RD002,Multi-Supplier and Multi-Technology System Design,4,7.07302,Public Health Community Surge Network
131,RD004,Ecological Restoration for Functional Overlap,5,6.79776,Public Health Community Surge Network
131,RD001,Distributed Backup Infrastructure Network,6,6.55358,Public Health Community Surge Network
132,RD006,Regional Food System Resilience Portfolio,1,7.45945,Regional Food System Resilience Portfolio
132,RD003,Cross-Trained Organizational Response Model,2,7.19846,Regional Food System Resilience Portfolio
132,RD005,Public Health Community Surge Network,3,7.1002,Regional Food System Resilience Portfolio
132,RD004,Ecological Restoration for Functional Overlap,4,7.06167,Regional Food System Resilience Portfolio
132,RD001,Distributed Backup Infrastructure Network,5,6.86154,Regional Food System Resilience Portfolio
132,RD002,Multi-Supplier and Multi-Technology System Design,6,6.79958,Regional Food System Resilience Portfolio
133,RD003,Cross-Trained Organizational Response Model,1,7.5064,Cross-Trained Organizational Response Model
133,RD002,Multi-Supplier and Multi-Technology System Design,2,7.29832,Cross-Trained Organizational Response Model
133,RD006,Regional Food System Resilience Portfolio,3,7.07072,Cross-Trained Organizational Response Model
133,RD005,Public Health Community Surge Network,4,7.04048,Cross-Trained Organizational Response Model
133,RD001,Distributed Backup Infrastructure Network,5,6.84394,Cross-Trained Organizational Response Model
133,RD004,Ecological Restoration for Functional Overlap,6,6.78017,Cross-Trained Organizational Response Model
134,RD005,Public Health Community Surge Network,1,7.45572,Public Health Community Surge Network
134,RD006,Regional Food System Resilience Portfolio,2,7.18974,Public Health Community Surge Network
134,RD004,Ecological Restoration for Functional Overlap,3,7.17173,Public Health Community Surge Network
134,RD001,Distributed Backup Infrastructure Network,4,7.09992,Public Health Community Surge Network
134,RD002,Multi-Supplier and Multi-Technology System Design,5,7.08658,Public Health Community Surge Network
134,RD003,Cross-Trained Organizational Response Model,6,6.96324,Public Health Community Surge Network
135,RD003,Cross-Trained Organizational Response Model,1,7.44772,Cross-Trained Organizational Response Model
135,RD005,Public Health Community Surge Network,2,7.28419,Cross-Trained Organizational Response Model
135,RD002,Multi-Supplier and Multi-Technology System Design,3,7.17191,Cross-Trained Organizational Response Model
135,RD001,Distributed Backup Infrastructure Network,4,7.00595,Cross-Trained Organizational Response Model
135,RD006,Regional Food System Resilience Portfolio,5,6.86847,Cross-Trained Organizational Response Model
135,RD004,Ecological Restoration for Functional Overlap,6,6.80708,Cross-Trained Organizational Response Model
136,RD003,Cross-Trained Organizational Response Model,1,7.60346,Cross-Trained Organizational Response Model
136,RD004,Ecological Restoration for Functional Overlap,2,7.58188,Cross-Trained Organizational Response Model
136,RD002,Multi-Supplier and Multi-Technology System Design,3,7.2935,Cross-Trained Organizational Response Model
136,RD005,Public Health Community Surge Network,4,7.23489,Cross-Trained Organizational Response Model
136,RD006,Regional Food System Resilience Portfolio,5,7.12665,Cross-Trained Organizational Response Model
136,RD001,Distributed Backup Infrastructure Network,6,6.89754,Cross-Trained Organizational Response Model
137,RD002,Multi-Supplier and Multi-Technology System Design,1,7.34059,Multi-Supplier and Multi-Technology System Design
137,RD004,Ecological Restoration for Functional Overlap,2,7.22933,Multi-Supplier and Multi-Technology System Design
137,RD005,Public Health Community Surge Network,3,7.22751,Multi-Supplier and Multi-Technology System Design
137,RD003,Cross-Trained Organizational Response Model,4,7.14291,Multi-Supplier and Multi-Technology System Design
137,RD006,Regional Food System Resilience Portfolio,5,7.11849,Multi-Supplier and Multi-Technology System Design
137,RD001,Distributed Backup Infrastructure Network,6,6.85278,Multi-Supplier and Multi-Technology System Design
138,RD005,Public Health Community Surge Network,1,7.52057,Public Health Community Surge Network
138,RD003,Cross-Trained Organizational Response Model,2,7.26856,Public Health Community Surge Network
138,RD006,Regional Food System Resilience Portfolio,3,7.21967,Public Health Community Surge Network
138,RD002,Multi-Supplier and Multi-Technology System Design,4,7.18892,Public Health Community Surge Network
138,RD004,Ecological Restoration for Functional Overlap,5,7.10749,Public Health Community Surge Network
138,RD001,Distributed Backup Infrastructure Network,6,6.68579,Public Health Community Surge Network
139,RD006,Regional Food System Resilience Portfolio,1,7.53393,Regional Food System Resilience Portfolio
139,RD005,Public Health Community Surge Network,2,7.32118,Regional Food System Resilience Portfolio
139,RD004,Ecological Restoration for Functional Overlap,3,7.30225,Regional Food System Resilience Portfolio
139,RD001,Distributed Backup Infrastructure Network,4,7.27474,Regional Food System Resilience Portfolio
139,RD003,Cross-Trained Organizational Response Model,5,7.19151,Regional Food System Resilience Portfolio
139,RD002,Multi-Supplier and Multi-Technology System Design,6,7.09744,Regional Food System Resilience Portfolio
140,RD006,Regional Food System Resilience Portfolio,1,7.34478,Regional Food System Resilience Portfolio
140,RD003,Cross-Trained Organizational Response Model,2,7.0987,Regional Food System Resilience Portfolio
140,RD005,Public Health Community Surge Network,3,7.06487,Regional Food System Resilience Portfolio
140,RD004,Ecological Restoration for Functional Overlap,4,6.77473,Regional Food System Resilience Portfolio
140,RD002,Multi-Supplier and Multi-Technology System Design,5,6.63534,Regional Food System Resilience Portfolio
140,RD001,Distributed Backup Infrastructure Network,6,6.42908,Regional Food System Resilience Portfolio
141,RD006,Regional Food System Resilience Portfolio,1,7.47017,Regional Food System Resilience Portfolio
141,RD004,Ecological Restoration for Functional Overlap,2,7.39626,Regional Food System Resilience Portfolio
141,RD003,Cross-Trained Organizational Response Model,3,7.2906,Regional Food System Resilience Portfolio
141,RD002,Multi-Supplier and Multi-Technology System Design,4,6.97989,Regional Food System Resilience Portfolio
141,RD005,Public Health Community Surge Network,5,6.87852,Regional Food System Resilience Portfolio
141,RD001,Distributed Backup Infrastructure Network,6,6.85818,Regional Food System Resilience Portfolio
142,RD003,Cross-Trained Organizational Response Model,1,7.40512,Cross-Trained Organizational Response Model
142,RD005,Public Health Community Surge Network,2,7.31471,Cross-Trained Organizational Response Model
142,RD006,Regional Food System Resilience Portfolio,3,7.11589,Cross-Trained Organizational Response Model
142,RD001,Distributed Backup Infrastructure Network,4,6.80728,Cross-Trained Organizational Response Model
142,RD004,Ecological Restoration for Functional Overlap,5,6.66947,Cross-Trained Organizational Response Model
142,RD002,Multi-Supplier and Multi-Technology System Design,6,6.63423,Cross-Trained Organizational Response Model
143,RD006,Regional Food System Resilience Portfolio,1,7.47511,Regional Food System Resilience Portfolio
143,RD004,Ecological Restoration for Functional Overlap,2,7.32901,Regional Food System Resilience Portfolio
143,RD003,Cross-Trained Organizational Response Model,3,6.97781,Regional Food System Resilience Portfolio
143,RD005,Public Health Community Surge Network,4,6.77143,Regional Food System Resilience Portfolio
143,RD002,Multi-Supplier and Multi-Technology System Design,5,6.70717,Regional Food System Resilience Portfolio
143,RD001,Distributed Backup Infrastructure Network,6,6.6145,Regional Food System Resilience Portfolio
144,RD002,Multi-Supplier and Multi-Technology System Design,1,7.59692,Multi-Supplier and Multi-Technology System Design
144,RD006,Regional Food System Resilience Portfolio,2,7.36171,Multi-Supplier and Multi-Technology System Design
144,RD005,Public Health Community Surge Network,3,7.24494,Multi-Supplier and Multi-Technology System Design
144,RD003,Cross-Trained Organizational Response Model,4,7.07999,Multi-Supplier and Multi-Technology System Design
144,RD004,Ecological Restoration for Functional Overlap,5,7.03982,Multi-Supplier and Multi-Technology System Design
